3	-	Bordetella_sp._H567	UniRef90_A0A1X9LSD9
2	-	Bordetella_sp._N	UniRef90_A0A0Q5MMM2
4	-	Bosea	UniRef90_A0A370LAZ3
7	-	Bosea_sp._ANAM02	UniRef90_D7A2R7
2	-	Bosea_sp._ANAM02	UniRef90_UPI000648DC32
2	-	Bosea_sp._F3-2	UniRef90_A0A7D5S4E1
3	-	Bosea_sp._F3-2	UniRef90_UPI0013E33ED8
2	-	Bosea_sp._PAMC_26642	UniRef90_A0A2W4ZGE4
1	-	Bosea_sp._PAMC_26642	UniRef90_A0A7D5MXN5
1	-	Bosea_sp._PAMC_26642	UniRef90_A0A7D5MY84
2	-	Bosea_sp._RAC05	UniRef90_A0A1B3NJK0
1	-	Bosea_sp._RAC05	UniRef90_A0A1B3ZG76
3	-	Bosea_sp._RAC05	UniRef90_A0A5N8AES1
1	-	Bosea_sp._RAC05	UniRef90_A0A7V9CTR9
1	-	Bosea_sp._RAC05	UniRef90_A0A7V9JJ17
4	-	Bosea_sp._RAC05	UniRef90_UPI0012D368E1
1	-	Bosea_sp._Tri-49	UniRef90_A0A4Q3JDT4
2	-	Bosea_sp._Tri-49	UniRef90_K8P7Z7
2	-	Bosea_sp._Tri-49	UniRef90_UPI00129010CB
4	-	Bosea_sp._Tri-49	UniRef90_UPI00138A18F7
6	-	Bosea_vaviloviae	UniRef90_A0A4R6H476
1	-	Bosea_vaviloviae	UniRef90_A0A512DVQ0
1	-	Bosea_vaviloviae	UniRef90_W0AC80
8	-	Bradyrhizobium	UniRef90_A0A0D6P827
1	-	Bradyrhizobium	UniRef90_A0A0D7DXV6
4	-	Bradyrhizobium	UniRef90_A0A0J7XIW2
1	-	Bradyrhizobium	UniRef90_A0A0U3AMG1
2	-	Bradyrhizobium	UniRef90_A0A0W1QLP9
4	-	Bradyrhizobium	UniRef90_A0A1B3Z9H3
2	-	Bradyrhizobium	UniRef90_A0A1I3VYQ3
1	-	Bradyrhizobium	UniRef90_A0A1M2ZVN2
4	-	Bradyrhizobium	UniRef90_A0A1M6W357
1	-	Bradyrhizobium	UniRef90_A0A1R3TZE9
2	-	Bradyrhizobium	UniRef90_A0A2M8ZTT7
1	-	Bradyrhizobium	UniRef90_A0A327L6Q6
1	-	Bradyrhizobium	UniRef90_A0A512DUV5
1	-	Bradyrhizobium	UniRef90_A0A512DUW1
2	-	Bradyrhizobium	UniRef90_A0A522GUG5
1	-	Bradyrhizobium	UniRef90_A0A645AZZ4
2	-	Bradyrhizobium	UniRef90_A0A6G8ZJ62
1	-	Bradyrhizobium	UniRef90_A0A7C9VE38
1	-	Bradyrhizobium	UniRef90_A0A7W6X7W8
4	-	Bradyrhizobium	UniRef90_K1LNY4
4	-	Bradyrhizobium	UniRef90_K1MCY1
2	-	Bradyrhizobium	UniRef90_M4Z4P8
1	-	Bradyrhizobium	UniRef90_UPI00166C8E2D
2	-	Bradyrhizobium	UniRef90_UPI0018DF59ED
4	-	Bradyrhizobium	UniRef90_UPI0019546136
1	-	Bradyrhizobium	UniRef90_V7FET7
6	-	Bradyrhizobium	UniRef90_W9H0G6
1	-	Bradyrhizobium_arachidis	UniRef90_A0A0E4FSY6
1	-	Bradyrhizobium_arachidis	UniRef90_A0A2A6PN71
1	-	Bradyrhizobium_arachidis	UniRef90_A0A533JA23
1	-	Bradyrhizobium_arachidis	UniRef90_UPI0012F9460E
1	-	Bradyrhizobium_betae	UniRef90_A0A0S6UJJ0
4	-	Bradyrhizobium_betae	UniRef90_A0A160UTU0
2	-	Bradyrhizobium_betae	UniRef90_UPI001008FCF0
1	-	Bradyrhizobium_canariense	UniRef90_A0A1G6VQD6
1	-	Bradyrhizobium_canariense	UniRef90_A0A382MSW9
1	-	Bradyrhizobium_canariense	UniRef90_A0A7D5RTD6
1	-	Bradyrhizobium_canariense	UniRef90_UPI0012D2E3FC
4	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A0E4FX06
1	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A0Q6RKU5
1	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A2D6JT37
2	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A2U3PZR2
8	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A512DLM2
4	-	Bradyrhizobium_diazoefficiens	UniRef90_A0A7X8SEK0
2	-	Bradyrhizobium_diazoefficiens	UniRef90_UPI001036F2B6
1	-	Bradyrhizobium_erythrophlei	UniRef90_A0A1H0RDC0
1	-	Bradyrhizobium_erythrophlei	UniRef90_A0A1I7N197
1	-	Bradyrhizobium_erythrophlei	UniRef90_A0A2W6T266
2	-	Bradyrhizobium_erythrophlei	UniRef90_A0A537PMF0
2	-	Bradyrhizobium_erythrophlei	UniRef90_A0A6J4SXZ6
2	-	Bradyrhizobium_erythrophlei	UniRef90_A0A7T8MFV9
1	-	Bradyrhizobium_erythrophlei	UniRef90_E4PJJ9
2	-	Bradyrhizobium_erythrophlei	UniRef90_UPI000486526F
2	-	Bradyrhizobium_erythrophlei	UniRef90_UPI00166D3E3E
1	-	Bradyrhizobium_genosp._B	UniRef90_A0A150UGL0
4	-	Bradyrhizobium_genosp._L	UniRef90_A0A060Z7D5
2	-	Bradyrhizobium_genosp._L	UniRef90_A0A426VCT9
1	-	Bradyrhizobium_genosp._L	UniRef90_A0A673WC85
2	-	Bradyrhizobium_genosp._L	UniRef90_UPI001ADF2708
2	-	Bradyrhizobium_guangdongense	UniRef90_A0A3S0RBC4
2	-	Bradyrhizobium_guangdongense	UniRef90_A0A410V5B3
6	-	Bradyrhizobium_guangdongense	UniRef90_A0A519Y4S0
2	-	Bradyrhizobium_guangdongense	UniRef90_K2JFI3
1	-	Bradyrhizobium_guangdongense	UniRef90_UPI000DF4718A
2	-	Bradyrhizobium_guangdongense	UniRef90_UPI00155EF56B
2	-	Bradyrhizobium_guangxiense	UniRef90_A0A3S0EEH3
1	-	Bradyrhizobium_guangzhouense	UniRef90_A0A0D7PF90
1	-	Bradyrhizobium_guangzhouense	UniRef90_UPI00131C7CFA
1	-	Bradyrhizobium_icense	UniRef90_A0A4Q3P0Q0
2	-	Bradyrhizobium_japonicum	UniRef90_A0A512DXY1
1	-	Bradyrhizobium_japonicum_SEMIA_5079	UniRef90_UPI001665D8B8
1	-	Bradyrhizobium_oligotrophicum_S58	UniRef90_A0A120FND6
1	-	Bradyrhizobium_oligotrophicum_S58	UniRef90_A0A163XDT4
3	-	Bradyrhizobium_oligotrophicum_S58	UniRef90_A0A317EG81
1	-	Bradyrhizobium_oligotrophicum_S58	UniRef90_A0A537MSX4
1	-	Bradyrhizobium_oligotrophicum_S58	UniRef90_A0A7V2WXM6
1	-	Bradyrhizobium_oligotrophicum_S58	UniRef90_W9H8B4
4	-	Bradyrhizobium_sp.	UniRef90_A0A7C9RKH0
14	-	Bradyrhizobium_sp._1(2017)	UniRef90_A0A512DYL7
2	-	Bradyrhizobium_sp._1(2017)	UniRef90_UPI0015EEFCF3
1	-	Bradyrhizobium_sp._BTAi1	UniRef90_A0A2H6AYT3
2	-	Bradyrhizobium_sp._BTAi1	UniRef90_A0A512DZN2
2	-	Bradyrhizobium_sp._BTAi1	UniRef90_UPI0019540A07
4	-	Bradyrhizobium_sp._CCBAU_21365	UniRef90_A0A1E3EVW5
2	-	Bradyrhizobium_sp._CCBAU_51753	UniRef90_A0A1B3ZAI2
2	-	Bradyrhizobium_sp._CCBAU_51753	UniRef90_A0A1E3EFX6
2	-	Bradyrhizobium_sp._CCBAU_51765	UniRef90_A0A6N4U3W9
3	-	Bradyrhizobium_sp._CCBAU_51765	UniRef90_UPI0015E5F221
3	-	Bradyrhizobium_sp._CCBAU_53338	UniRef90_A0A7X9WEC9
1	-	Bradyrhizobium_sp._CCBAU_53340	UniRef90_A0A1Q5QV00
1	-	Bradyrhizobium_sp._CCBAU_53340	UniRef90_W3RD68
2	-	Bradyrhizobium_sp._CCBAU_53421	UniRef90_A0A3S5CYP3
2	-	Bradyrhizobium_sp._CCBAU_53421	UniRef90_A0A512DZM0
2	-	Bradyrhizobium_sp._CCBAU_53421	UniRef90_W9H5Q5
2	-	Bradyrhizobium_sp._CCGE-LA001	UniRef90_A0A1M7E573
1	-	Bradyrhizobium_sp._CCGE-LA001	UniRef90_A0A2Z2NR20
1	-	Bradyrhizobium_sp._CCGE-LA001	UniRef90_W9H2E9
2	-	Bradyrhizobium_sp._ORS_278	UniRef90_A0A1G5UCA7
3	-	Bradyrhizobium_sp._ORS_285	UniRef90_A0A1M2ZVN2
5	-	Bradyrhizobium_sp._ORS_285	UniRef90_A0A512DWA3
1	-	Bradyrhizobium_sp._ORS_285	UniRef90_A0A7C9VE38
1	-	Bradyrhizobium_sp._ORS_285	UniRef90_UPI0004798BAB
1	-	Bradyrhizobium_sp._ORS_285	UniRef90_UPI001114EB4A
2	-	Bradyrhizobium_sp._ORS_285	UniRef90_UPI0018A33750
4	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A0D1NX57
2	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A0D1P635
8	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A401THE6
3	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A401TPQ0
1	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A508SVN8
4	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A512E4F7
1	-	Bradyrhizobium_sp._PSBB068	UniRef90_A0A533J6B2
3	-	Bradyrhizobium_sp._PSBB068	UniRef90_U1H5A8
1	-	Bradyrhizobium_sp._PSBB068	UniRef90_U1H6I9
1	-	Bradyrhizobium_sp._PSBB068	UniRef90_U1H8X4
2	-	Bradyrhizobium_sp._PSBB068	UniRef90_U1ID44
8	-	Bradyrhizobium_sp._PSBB068	UniRef90_UPI00067EA2F7
1	-	Bradyrhizobium_sp._PSBB068	UniRef90_UPI00187C7925
10	-	Bradyrhizobium_sp._PSBB068	UniRef90_UPI0018D052B1
2	-	Bradyrhizobium_sp._PSBB068	UniRef90_UPI00197FD81C
1	-	Bradyrhizobium_sp._S2-11-2	UniRef90_A0A4V2JDB3
4	-	Bradyrhizobium_sp._S2-11-2	UniRef90_UPI0011122CF1
1	-	Bradyrhizobium_sp._S2-11-4	UniRef90_G1Y3P3
2	-	Bradyrhizobium_sp._S2-11-4	UniRef90_UPI001A967E30
3	-	Bradyrhizobium_sp._SK17	UniRef90_UPI000A46FAC5
6	-	Bradyrhizobium_vignae	UniRef90_A0A1C3RCI4
2	-	Bradyrhizobium_vignae	UniRef90_A0A382FA17
4	-	Bradyrhizobium_vignae	UniRef90_A0A7G6U6X2
1	-	Bradyrhizobium_zhanjiangense	UniRef90_A0A2M6UD78
1	-	Bradyrhizobium_zhanjiangense	UniRef90_A0A410VA75
1	-	Brevundimonas	UniRef90_A0A1V1UYG0
2	-	Brevundimonas	UniRef90_A0A2D8FSR7
2	-	Brevundimonas	UniRef90_A0A2W6VQP2
2	-	Brevundimonas	UniRef90_A0A6N6W2E2
2	-	Brevundimonas	UniRef90_A0A7W9ZIK7
2	-	Brevundimonas	UniRef90_W9GVE3
2	-	Brevundimonas_goettingensis	UniRef90_A0A502G1T6
2	-	Brevundimonas_mediterranea	UniRef90_A0A326KWX0
12	-	Brevundimonas_mediterranea	UniRef90_A0A512DNK2
1	-	Brevundimonas_mediterranea	UniRef90_UPI00191395F0
1	-	Brevundimonas_naejangsanensis	UniRef90_A0A172Y8Z7
4	-	Brevundimonas_naejangsanensis	UniRef90_A0A4V1AUM7
2	-	Brevundimonas_nasdae	UniRef90_UPI001912DB41
2	-	Brevundimonas_pondensis	UniRef90_A0A1R4G9T6
1	-	Brevundimonas_pondensis	UniRef90_A0A2W4VZN1
1	-	Brevundimonas_pondensis	UniRef90_A0A653N050
2	-	Brevundimonas_sp._'scallop'	UniRef90_A0A512DM58
2	-	Brevundimonas_sp._Bb-A	UniRef90_A0A5P9KKL4
6	-	Brevundimonas_sp._Bb-A	UniRef90_UPI000497ACC0
1	-	Brevundimonas_sp._CS1	UniRef90_A0A1V1UX50
2	-	Brevundimonas_sp._GW460-12-10-14-LB2	UniRef90_A0A326KKY5
1	-	Brevundimonas_sp._M20	UniRef90_A0A1B3ZAK2
9	-	Brevundimonas_sp._MF30-B	UniRef90_A0A7Z1XEY2
2	-	Brevundimonas_sp._SGAir0440	UniRef90_A0A0B4CV35
3	-	Brevundimonas_sp._SGAir0440	UniRef90_UPI001912DB41
1	-	Brevundimonas_vancanneytii	UniRef90_A0A3B9EE90
2	-	Brevundimonas_vesicularis	UniRef90_A0A258JKD1
3	-	Brevundimonas_vesicularis	UniRef90_A0A7Z1XGA2
2	-	Brucella	UniRef90_UPI00160C0199
1	-	Brucella_anthropi	UniRef90_A0A7V6PFL1
4	-	Brucella_intermedia	UniRef90_A6WXY6
4	-	Brucella_intermedia	UniRef90_A6WZR8
1	-	Brucella_intermedia	UniRef90_C0RLA0
6	-	Brucella_intermedia	UniRef90_UPI000CFCF323
4	-	Brucella_pseudogrignonensis	UniRef90_A0A352JPW8
4	-	Brucella_pseudogrignonensis	UniRef90_A0A4Q2TSE8
1	-	Brucella_sp._09RB8471	UniRef90_A0A1G6VQD6
1	-	Brucella_sp._09RB8471	UniRef90_A0A382MSW9
6	-	Brucellaceae	UniRef90_A0A7V6ZG99
1	-	Caulobacter	UniRef90_A0A1B3Z8H1
2	-	Caulobacter	UniRef90_A0A512E1Y6
2	-	Caulobacter_flavus	UniRef90_A0A0M4LGU3
2	-	Caulobacter_flavus	UniRef90_A0A0V2F5Y9
2	-	Caulobacter_flavus	UniRef90_A0A430DLA2
4	-	Caulobacter_mirabilis	UniRef90_A0A2D2ASJ8
1	-	Caulobacter_mirabilis	UniRef90_A0A7H1N3E8
2	-	Caulobacter_rhizosphaerae	UniRef90_W9H5F2
1	-	Caulobacter_segnis	UniRef90_A0A0Q4L0P0
1	-	Caulobacter_segnis	UniRef90_A0A437LYN6
2	-	Caulobacter_segnis	UniRef90_A0A4P7JD79
2	-	Caulobacter_segnis	UniRef90_A0A512DTM5
2	-	Caulobacter_soli	UniRef90_UPI00054BE7B5
2	-	Caulobacter_sp._FWC26	UniRef90_A0A3R8M5G0
2	-	Caulobacter_sp._FWC26	UniRef90_A0A3S9VFK3
1	-	Caulobacter_sp._FWC26	UniRef90_A0A3S9VJ29
2	-	Caulobacter_vibrioides	UniRef90_A0A1B3Z7F2
2	-	Caulobacter_vibrioides	UniRef90_A0A1Z8KRC4
2	-	Caulobacter_vibrioides	UniRef90_A0A2W5VDD7
1	-	Caulobacter_vibrioides	UniRef90_A0A6C1SWI8
1	-	Caulobacter_vibrioides	UniRef90_A0A7W7UP80
2	-	Citrobacter	UniRef90_A0A0J1L1J1
1	-	Citrobacter	UniRef90_A0A512DW90
2	-	Citrobacter_freundii	UniRef90_Q4FU07
1	-	Citrobacter_freundii	UniRef90_U9Z7V8
2	-	Citrobacter_freundii_complex	UniRef90_A0A326KYV3
2	-	Citrobacter_koseri	UniRef90_A0A7C8KR32
1	-	Citrobacter_pasteurii	UniRef90_A0A379SJY6
1	-	Citrobacter_pasteurii	UniRef90_A7MNT1
6	-	Comamonas_testosteroni	UniRef90_A0A076PIB2
1	-	Comamonas_testosteroni	UniRef90_A0A076PKY2
1	-	Comamonas_testosteroni	UniRef90_A0A1Y1J0Y1
1	-	Comamonas_testosteroni	UniRef90_A0A5N7WP61
2	-	Comamonas_testosteroni	UniRef90_B7WRH6
10	-	Comamonas_testosteroni	UniRef90_B7X2Q2
1	-	Comamonas_testosteroni	UniRef90_UPI0015FC6E41
3	-	Cupriavidus_taiwanensis	UniRef90_A0A0H2Y021
4	-	Delftia_acidovorans	UniRef90_A0A080NGM5
4	-	Delftia_acidovorans	UniRef90_A0A1H3QTS5
1	-	Delftia_acidovorans	UniRef90_A0A6N8S679
6	-	Delftia_acidovorans	UniRef90_A9BLL9
4	-	Delftia_acidovorans	UniRef90_A9BTX5
1	-	Delftia_acidovorans	UniRef90_UPI001474DCE7
1	-	Delftia_acidovorans	UniRef90_UPI00160314CA
8	-	Delftia_acidovorans	UniRef90_UPI00162282B3
5	-	Delftia_acidovorans	UniRef90_UPI00186524D1
1	-	Delftia_acidovorans	UniRef90_UPI00193B8F9A
8	-	Delftia_lacustris	UniRef90_A0A512DXF5
1	-	Delftia_lacustris	UniRef90_A9BR27
1	-	Delftia_tsuruhatensis	UniRef90_UPI00193B8F9A
2	-	Diaphorobacter_aerolatus	UniRef90_UPI001649DE7A
6	-	Diaphorobacter_ruginosibacter	UniRef90_A0A1I7KUV4
2	-	Diaphorobacter_ruginosibacter	UniRef90_A0A520G6P3
1	-	Diaphorobacter_sp._HDW4A	UniRef90_A0A2D2BWB4
1	-	Diaphorobacter_sp._HDW4A	UniRef90_A0A2W5A3Q2
1	-	Diaphorobacter_sp._HDW4A	UniRef90_A0A2W5QA44
5	-	Diaphorobacter_sp._HDW4B	UniRef90_A0A0Q5LB74
4	-	Diaphorobacter_sp._MNS-0	UniRef90_A0A1I1QTA5
2	-	Homo_sapiens	UniRef90_A0A044RXA6
2	-	Homo_sapiens	UniRef90_A0A060Z6F8
3	-	Homo_sapiens	UniRef90_A0A087X288
1	-	Homo_sapiens	UniRef90_A0A091VDJ3
1	-	Homo_sapiens	UniRef90_A0A0A7DUC0
1	-	Homo_sapiens	UniRef90_A0A0B7AB42
2	-	Homo_sapiens	UniRef90_A0A0N7BB96
4	-	Homo_sapiens	UniRef90_A0A0V1LZX7
1	-	Homo_sapiens	UniRef90_A0A1A6GXQ9
4	-	Homo_sapiens	UniRef90_A0A1A9ADM2
2	-	Homo_sapiens	UniRef90_A0A1A9AGK5
2	-	Homo_sapiens	UniRef90_A0A1A9AGR8
1	-	Homo_sapiens	UniRef90_A0A1A9AH03
3	-	Homo_sapiens	UniRef90_A0A1A9AH56
3	-	Homo_sapiens	UniRef90_A0A1A9AHR8
1	-	Homo_sapiens	UniRef90_A0A1A9AKT9
1	-	Homo_sapiens	UniRef90_A0A1A9AL19
2	-	Homo_sapiens	UniRef90_A0A1A9AN58
4	-	Homo_sapiens	UniRef90_A0A1A9AN66
1	-	Homo_sapiens	UniRef90_A0A1A9AN95
5	-	Homo_sapiens	UniRef90_A0A1A9ASW2
5	-	Homo_sapiens	UniRef90_A0A1J3FU22
1	-	Homo_sapiens	UniRef90_A0A287CRU3
1	-	Homo_sapiens	UniRef90_A0A2I0TZJ8
2	-	Homo_sapiens	UniRef90_A0A2I2KZ24
1	-	Homo_sapiens	UniRef90_A0A2I3N370
4	-	Homo_sapiens	UniRef90_A0A2I3RKQ6
1	-	Homo_sapiens	UniRef90_A0A2J8MS18
1	-	Homo_sapiens	UniRef90_A0A2J8RB90
1	-	Homo_sapiens	UniRef90_A0A2J8SGR9
1	-	Homo_sapiens	UniRef90_A0A2J8TQX3
2	-	Homo_sapiens	UniRef90_A0A2J8X9T1
1	-	Homo_sapiens	UniRef90_A0A2K5D544
2	-	Homo_sapiens	UniRef90_A0A2K5SBN6
1	-	Homo_sapiens	UniRef90_A0A2K5WI66
2	-	Homo_sapiens	UniRef90_A0A2K6M9J1
1	-	Homo_sapiens	UniRef90_A0A2K6P725
1	-	Homo_sapiens	UniRef90_A0A2K6R0I1
1	-	Homo_sapiens	UniRef90_A0A2K6SBC8
2	-	Homo_sapiens	UniRef90_A0A2N0Y0J3
15	-	Homo_sapiens	UniRef90_A0A2T4D219
6	-	Homo_sapiens	UniRef90_A0A2V2KWK9
6	-	Homo_sapiens	UniRef90_A0A3B1IQE7
1	-	Homo_sapiens	UniRef90_A0A3P8XBW2
1	-	Homo_sapiens	UniRef90_A0A3Q3VY14
10	-	Homo_sapiens	UniRef90_A0A452GP65
1	-	Homo_sapiens	UniRef90_A0A481SNI2
2	-	Homo_sapiens	UniRef90_A0A485PHG1
2	-	Homo_sapiens	UniRef90_A0A494BBA3
3	-	Homo_sapiens	UniRef90_A0A4W5RI50
1	-	Homo_sapiens	UniRef90_A0A4X1U6L3
5	-	Homo_sapiens	UniRef90_A0A4X2L9D7
8	-	Homo_sapiens	UniRef90_A0A4Y9T5G9
6	-	Homo_sapiens	UniRef90_A0A558HBT8
2	-	Homo_sapiens	UniRef90_A0A5F4VSF0
1	-	Homo_sapiens	UniRef90_A0A5F4VSJ9
3	-	Homo_sapiens	UniRef90_A0A5F4VWN9
2	-	Homo_sapiens	UniRef90_A0A5F4VXI4
2	-	Homo_sapiens	UniRef90_A0A5F4VZF2
1	-	Homo_sapiens	UniRef90_A0A5F4VZM9
2	-	Homo_sapiens	UniRef90_A0A5F4W803
1	-	Homo_sapiens	UniRef90_A0A5F4WBK5
1	-	Homo_sapiens	UniRef90_A0A5F4WC04
3	-	Homo_sapiens	UniRef90_A0A5F4WGB4
2	-	Homo_sapiens	UniRef90_A0A5F4WK79
1	-	Homo_sapiens	UniRef90_A0A5F7Z8B0
1	-	Homo_sapiens	UniRef90_A0A5F7ZB64
2	-	Homo_sapiens	UniRef90_A0A5F7ZBV4
2	-	Homo_sapiens	UniRef90_A0A5F7ZGC4
1	-	Homo_sapiens	UniRef90_A0A5F7ZHD5
1	-	Homo_sapiens	UniRef90_A0A5F7ZI86
2	-	Homo_sapiens	UniRef90_A0A5F7ZLU9
2	-	Homo_sapiens	UniRef90_A0A5F7ZMF5
2	-	Homo_sapiens	UniRef90_A0A5F7ZPC0
2	-	Homo_sapiens	UniRef90_A0A5F7ZPK5
4	-	Homo_sapiens	UniRef90_A0A5F7ZQ14
2	-	Homo_sapiens	UniRef90_A0A5F7ZRF9
1	-	Homo_sapiens	UniRef90_A0A5F7ZRJ9
2	-	Homo_sapiens	UniRef90_A0A5F7ZSK0
1	-	Homo_sapiens	UniRef90_A0A5F7ZT60
2	-	Homo_sapiens	UniRef90_A0A5F7ZV30
1	-	Homo_sapiens	UniRef90_A0A5F7ZX91
1	-	Homo_sapiens	UniRef90_A0A5F7ZZ18
2	-	Homo_sapiens	UniRef90_A0A5F7ZZE3
1	-	Homo_sapiens	UniRef90_A0A5F8A2A0
1	-	Homo_sapiens	UniRef90_A0A5F8A2P5
2	-	Homo_sapiens	UniRef90_A0A5F8A6U8
1	-	Homo_sapiens	UniRef90_A0A5F8A6V2
2	-	Homo_sapiens	UniRef90_A0A5F8A7Z8
1	-	Homo_sapiens	UniRef90_A0A5F8A886
2	-	Homo_sapiens	UniRef90_A0A5F8A8Q4
2	-	Homo_sapiens	UniRef90_A0A5F8ADV6
3	-	Homo_sapiens	UniRef90_A0A5F8ADV9
2	-	Homo_sapiens	UniRef90_A0A5F8ADZ4
1	-	Homo_sapiens	UniRef90_A0A5F8AHD0
1	-	Homo_sapiens	UniRef90_A0A5F8AKI2
2	-	Homo_sapiens	UniRef90_A0A5F8AMK7
2	-	Homo_sapiens	UniRef90_A0A5F8APF5
6	-	Homo_sapiens	UniRef90_A0A5F8AT40
1	-	Homo_sapiens	UniRef90_A0A5F8ATP1
2	-	Homo_sapiens	UniRef90_A0A5N5MFR1
6	-	Homo_sapiens	UniRef90_A0A650A8N7
4	-	Homo_sapiens	UniRef90_A0A674AGE5
2	-	Homo_sapiens	UniRef90_A0A6F9A438
1	-	Homo_sapiens	UniRef90_A0A6F9ADQ4
1	-	Homo_sapiens	UniRef90_A0A6F9B244
3	-	Homo_sapiens	UniRef90_A0A6G0IAK1
6	-	Homo_sapiens	UniRef90_A0A6J3APW7
1	-	Homo_sapiens	UniRef90_A0A6J3HEI2
4	-	Homo_sapiens	UniRef90_A0A6P6YKH1
1	-	Homo_sapiens	UniRef90_A0A6V7GTG4
1	-	Homo_sapiens	UniRef90_A0A7G6EHL5
1	-	Homo_sapiens	UniRef90_A0A7N9CB88
1	-	Homo_sapiens	UniRef90_A0A7N9CBA3
1	-	Homo_sapiens	UniRef90_A0A7N9CEW3
4	-	Homo_sapiens	UniRef90_A0A7N9CI47
2	-	Homo_sapiens	UniRef90_A0A7N9CMC0
1	-	Homo_sapiens	UniRef90_A0A7N9CPK7
1	-	Homo_sapiens	UniRef90_A0A7N9CR10
