pangene	baseMean	log2FoldChange	lfcSE	pvalue	padj	Pangenome Class	COG	Description	Enzyme Class	KEGG Orthology	KEGG Pathway	KEGG Reaction	Resistance Product	Resistance	Metabolism
cluster_10036	645.4890655810593	-0.32941139539097386	0.7356584533561885	0.5957287512920707	0.6841834140261014	dispensable	M	the rest of the oligosaccharide is released intact. Cleaves the peptidoglycan connecting the daughter cells at the end of the cell division cycle, resulting in the separation of the two newly divided cells. Acts as an autolysin in penicillin-induced lysis (By similarity)	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase[3.2.1.96]; N-acetylmuramoyl-L-alanine amidase[3.5.1.28]	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase[K01227]; N-acetylmuramoyl-L-alanine amidase[K01447]; bifunctional autolysin[K13714]	Other glycan degradation[map00511]	N-Acetylmuramoyl-Ala + H2O <=> N-Acetylmuramate + L-Alanine[R04112]	-	-	-
cluster_1004	865.9804646872549	0.6651990745307416	0.277983375309073	0.013550284051132242	0.028005749020659956	dispensable	H	Catalyzes the decarboxylation of four acetate groups of uroporphyrinogen-III to yield coproporphyrinogen-III	[Methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase[2.1.1.246]; Uroporphyrinogen decarboxylase[4.1.1.37]	uroporphyrinogen decarboxylase[K01599]; [methyl-Co(III) methanol/glycine betaine-specific corrinoid protein]:coenzyme M methyltransferase[K14080]	Methane metabolism[map00680]; Porphyrin metabolism[map00860]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]	Uroporphyrinogen III <=> Coproporphyrinogen III + 4 CO2[R03197]; Uroporphyrinogen I <=> Coproporphyrinogen I + 4 CO2[R04972]; Methanol + Coenzyme M <=> 2-(Methylthio)ethanesulfonate + H2O[R09098]; Coenzyme M + Methyl-Co(III) corrinoid protein <=> 2-(Methylthio)ethanesulfonate + Co(I) corrinoid protein[R10000]	-	-	-
cluster_1005	141.2514600049329	-2.2803388646694556	0.7383960374396131	2.8726459451906713e-4	8.592689970819362e-4	dispensable	-	-	-	-	-	-	-	-	-
cluster_10050	19.75443296967165	0.38960906162249487	0.5709712206687758	0.4468562106842807	0.5455243417002599	dispensable	E	allophanate hydrolase subunit 1	Allophanate hydrolase[3.5.1.54]	allophanate hydrolase[K01457]; inhibitor of KinA[K06351]; 5-oxoprolinase (ATP-hydrolysing) subunit A[K07160]	Arginine biosynthesis[map00220]; Atrazine degradation[map00791]; Metabolic pathways[map01100]; Microbial metabolism in diverse environments[map01120]	Urea-1-carboxylate + H2O <=> 2 CO2 + 2 Ammonia[R00005]	-	-	-
cluster_10055	100.53949616591278	-0.1535959053228269	0.9346149147228513	0.8307136865465505	0.8758953603759326	dispensable	S	membrane transporter protein	-	uncharacterized protein[K07090]	-	-	-	-	-
cluster_1006	85.76556373457164	-0.3897901717376511	0.6213271011952869	0.4769137224717341	0.5747174669869578	dispensable	S	Cobalamin synthesis protein cobW C-terminal domain	-	-	-	-	-	-	-
cluster_1007	59.87952810924881	-0.7696745902975517	0.5555301487980968	0.12443037015608523	0.19239284391120096	dispensable	-	-	-	-	-	-	-	-	-
cluster_1008	925.6686478054683	0.11664422806189598	0.2255397476549576	0.5912770834877561	0.6800907648227551	dispensable	I	acid phosphatase family protein	Phosphatidylglycerophosphatase[3.1.3.27]; Phosphatidate phosphatase[3.1.3.4]; Diacylglycerol diphosphate phosphatase[3.1.3.81]; Undecaprenyl-diphosphate phosphatase[3.6.1.27]	phosphatidylglycerophosphatase B[K01096]; undecaprenyl-diphosphatase[K19302]	Peptidoglycan biosynthesis[map00550]; Glycerophospholipid metabolism[map00564]; Metabolic pathways[map01100]	Phosphatidylglycerophosphate + H2O <=> Phosphatidylglycerol + Orthophosphate[R02029]; di-trans,poly-cis-Undecaprenyl diphosphate + H2O <=> di-trans,poly-cis-Undecaprenyl phosphate + Orthophosphate[R05627]	-	-	-
cluster_1009	93.8393164452611	-0.16467384419446904	0.49920653769945983	0.7191494795953137	0.7883875647818346	dispensable	-	-	-	-	-	-	-	-	-
cluster_10091	122.38057300512237	1.0101275734666357	0.5050512321917712	0.0294401018146136	0.05525815765941499	dispensable	S	Peptidase, M16	-	zinc protease[K07263]	-	-	-	-	-
cluster_101	588.3796772634445	0.35275381270854544	0.3101005240108123	0.23252161044241992	0.32299940715879016	core	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides	-	transcription elongation factor GreA[K03624]	-	-	-	-	-
cluster_1010	261.7864254323745	0.9656529010219994	0.5936542013952365	0.0680145788141798	0.11593136054971215	dispensable	F	deoxynucleoside kinase	Deoxyguanosine kinase[2.7.1.113]; Deoxycytidine kinase[2.7.1.74]; Deoxyadenosine kinase[2.7.1.76]	deoxyguanosine kinase[K15518]; deoxyadenosine/deoxycytidine kinase[K15519]	Purine metabolism[map00230]; Pyrimidine metabolism[map00240]; Metabolic pathways[map01100]	ATP + Adenosine <=> ADP + AMP[R00185]; ATP + Deoxycytidine <=> ADP + dCMP[R01666]; ATP + Deoxyguanosine <=> ADP + dGMP[R01967]; ATP + Deoxyadenosine <=> ADP + dAMP[R02089]	-	-	-
cluster_10102	251.5711393854633	7.90994088234795	1.579682925697236	5.035221915405191e-8	2.715296606846144e-7	dispensable	E	Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline	Ornithine carbamoyltransferase[2.1.3.3]	ornithine carbamoyltransferase[K00611]	Arginine biosynthesis[map00220]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Biosynthesis of amino acids[map01230]	Carbamoyl phosphate + L-Ornithine <=> Orthophosphate + L-Citrulline[R01398]	-	-	-
cluster_10109	450.1608422293937	0.7395465920306751	0.4516707854738693	0.07825460308458405	0.13062335108887244	dispensable	P	Sodium/hydrogen exchanger family	-	monovalent cation:H+ antiporter, CPA1 family[K03316]	-	-	-	-	-
cluster_1011	1321.635322545781	-0.3506039807294909	0.5444273713163225	0.47654114470183284	0.5747174669869578	dispensable	E	Cleaves the N-terminal amino acid of tripeptides	Cytosol alanyl aminopeptidase[3.4.11.14]; Tripeptide aminopeptidase[3.4.11.4]	tripeptide aminopeptidase[K01258]	-	-	-	-	-
cluster_1012	203.13355121182155	-0.09880521687410704	0.7766326380841185	0.8780543221814987	0.9116882674040442	dispensable	M	Pectate lyase superfamily protein	-	plasmin and fibronectin-binding protein A[K13925]	Bacterial invasion of epithelial cells[map05100]	-	-	-	-
cluster_10123	4790.045425826286	-1.5994967318263806	0.5477892721091641	0.0012947979345536206	0.0034130516983973667	dispensable	K	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons	-	heat-inducible transcriptional repressor[K03705]	-	-	-	-	-
cluster_10128	326.25657772083593	8.068847012500841	1.173223129577543	7.581288668759979e-13	8.965825170815373e-12	dispensable	P	Acts as a magnesium transporter	-	magnesium transporter[K06213]	-	-	-	-	-
cluster_1013	515.3530047982749	1.016028634418793	0.3136814248850015	8.263585063493377e-4	0.002270077224168629	dispensable	J	Attaches a formyl group to the free amino group of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus	Methionyl-tRNA formyltransferase[2.1.2.9]	methionyl-tRNA formyltransferase[K00604]	One carbon pool by folate[map00670]; Aminoacyl-tRNA biosynthesis[map00970]	L-Methionyl-tRNA + 10-Formyltetrahydrofolate <=> Tetrahydrofolate + N-Formylmethionyl-tRNA[R03940]	-	-	-
cluster_1014	345.0063120130824	1.3247749326102907	0.41705255897914567	7.758795469825656e-4	0.002152644069209781	dispensable	C	cytochrome D ubiquinol oxidase subunit II	Ubiquinol oxidase (electrogenic, proton-motive force generating)[1.10.3.14]	cytochrome bd ubiquinol oxidase subunit II[K00426]	Oxidative phosphorylation[map00190]; Metabolic pathways[map01100]; Two-component system[map02020]	2 Ubiquinol + Oxygen + 4 H+ <=> 2 Ubiquinone + 2 H2O + 4 H+[R11325]	-	-	-
cluster_10143	54.18201263943083	6.393449200899893	1.2423576942827437	3.197343577918988e-8	1.7773980724438946e-7	dispensable	M	Peptidoglycan hydrolase involved in the splitting of the septum during cell division	N-acetylmuramoyl-L-alanine amidase[3.5.1.28]	peptidoglycan DL-endopeptidase CwlS[K19220]; peptidoglycan DL-endopeptidase LytF[K19223]; peptidoglycan DL-endopeptidase LytE[K19224]; N-acetylmuramoyl-L-alanine amidase[K22409]	-	-	-	-	-
cluster_1015	4581.852976636201	0.6051102937509615	0.341426871706823	0.0628884868222169	0.10852249866842274	dispensable	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex	-	F-type H+-transporting ATPase subunit gamma[K02115]	Oxidative phosphorylation[map00190]; Photosynthesis[map00195]; Metabolic pathways[map01100]	-	-	-	-
cluster_1016	5307.078282539629	-2.547966040435438	0.25537765798097534	1.6095397298088008e-24	8.355966427803995e-23	dispensable	J	translation initiation inhibitor, yjgF family	2-iminobutanoate/2-iminopropanoate deaminase[3.5.99.10]	2-iminobutanoate/2-iminopropanoate deaminase[K09022]	-	2-Iminobutanoate + H2O <=> 2-Oxobutanoate + Ammonia[R11098]; 2-Iminopropanoate + H2O <=> Pyruvate + Ammonia[R11099]	-	-	-
cluster_1017	5797.707350372381	2.804344991269953	0.29934796229933663	4.1610868326240423e-22	1.6133429073832204e-20	dispensable	E	Belongs to the cysteine synthase cystathionine beta- synthase family	Cysteine synthase[2.5.1.47]	cysteine synthase[K01738]	Cysteine and methionine metabolism[map00270]; Sulfur metabolism[map00920]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Biosynthesis of amino acids[map01230]	O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate[R00897]; O-Acetyl-L-serine + Hydrogen selenide <=> L-Selenocysteine + Acetate[R03601]; O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate[R04859]	-	-	-
cluster_1018	22.370171807653445	-0.4387158115081274	0.791804268526079	0.501226955173484	0.5983079359689717	dispensable	L	DNA uptake protein and related DNA-binding	-	competence protein ComEA[K02237]	-	-	-	-	-
cluster_10182	17.646907028509816	3.8947428878715984	1.7916957199228851	0.0016292329649934653	0.004193563505693264	dispensable	S	Hydrolase	-	putative hydrolase of the HAD superfamily[K07025]	-	-	-	-	-
cluster_10184	352.9049174043083	0.6023369889160783	0.289605417577617	0.030961279566555554	0.0576867854601531	dispensable	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	Signal-recognition-particle GTPase[3.6.5.4]	signal recognition particle subunit SRP54[K03106]	Quorum sensing[map02024]; Protein export[map03060]; Bacterial secretion system[map03070]	-	-	-	-
cluster_1019	49.16335659251974	0.37353699925994616	0.7684343352159312	0.5591676066774618	0.6512282810848158	dispensable	-	-	-	-	-	-	-	-	-
cluster_102	1196.6896752836917	0.24577509932598898	0.19598701393509746	0.19299224247919647	0.27818128880648413	core	J	Belongs to the universal ribosomal protein uS9 family	-	small subunit ribosomal protein S9[K02996]	Ribosome[map03010]	-	-	-	-
cluster_1020	252.33913652439077	-4.054646901388943	0.40447576122744255	5.252086309519405e-25	2.9249346120105337e-23	dispensable	K	helix_turn _helix lactose operon repressor	-	LacI family transcriptional regulator, kdg operon repressor[K02525]; LacI family transcriptional regulator[K02529]; LacI family transcriptional regulator, sucrose operon repressor[K03484]	-	-	-	-	-
cluster_1021	1824.8460061666578	-0.12597544649960904	0.18175510256170524	0.472689460852794	0.5711431237049736	dispensable	D	modulates the frequency and position of FtsZ ring formation. Inhibits FtsZ ring formation at polar sites. Interacts either with FtsZ or with one of its binding partners to promote depolymerization	-	septation ring formation regulator[K06286]; uncharacterized protein[K07158]	-	-	-	-	-
cluster_1022	1896.0661319241583	0.27194761198905515	0.21783639821442222	0.19438934306351646	0.2795373510814793	dispensable	J	Belongs to the class-II aminoacyl-tRNA synthetase family	Glycine--tRNA ligase[6.1.1.14]	glycyl-tRNA synthetase[K01880]	Aminoacyl-tRNA biosynthesis[map00970]	ATP + Glycine + tRNA(Gly) <=> AMP + Diphosphate + Glycyl-tRNA(Gly)[R03654]	-	-	-
cluster_10225	5309.1323347535	0.8134588331941559	0.6311300256898486	0.14252863110009628	0.2158435828058523	dispensable	-	-	-	-	-	-	-	-	-
cluster_1023	60.09451417889042	2.116665127227081	0.7097292105059032	5.140497092572899e-4	0.0014756647230131947	dispensable	O	Belongs to the sulfur carrier protein TusA family	-	uncharacterized protein[K07112]	-	-	-	-	-
cluster_10230	46.467788215595135	-0.30087228678310707	1.1402359006878966	0.7028473524770115	0.7752327838088174	dispensable	-	-	-	-	-	-	-	-	-
cluster_1024	7037.827831768045	1.759762736134522	0.2414978878933285	1.0252233768694841e-13	1.371292228537655e-12	dispensable	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins	-	cell division protease FtsH[K03798]	-	-	-	-	-
cluster_1025	375.54758146733093	-1.8273443244749044	0.5409549820685748	2.020592018981974e-4	6.201476306755297e-4	dispensable	-	-	-	-	-	-	-	-	-
cluster_1026	351.96457116235996	0.057885365659186866	0.301049901842599	0.8406787166842689	0.8824533616188881	dispensable	CH	FAD binding domain	Aurachin C monooxygenase/isomerase[1.14.13.222]	aurachin C monooxygenase/isomerase[K21272]	-	-	-	-	-
cluster_10263	314.22727888299596	-1.0691335166917584	0.5262995578824261	0.026034820953319077	0.04947611684367086	dispensable	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome	-	elongation factor G[K02355]	-	-	-	-	-
cluster_10267	2023.1207775887485	-0.2573861827903437	0.2916220884818663	0.35540939276742733	0.4549180819250438	dispensable	D	Could be involved in septation	-	stage V sporulation protein G[K06412]	-	-	-	-	-
cluster_1027	167.60326045783864	-0.721111280098371	0.4207929703701341	0.06750142445957893	0.1153133648185668	dispensable	I	first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA	Dihydrolipoyllysine-residue acetyltransferase[2.3.1.12]; Oxaloacetate decarboxylase[4.1.1.3]	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)[K00627]; oxaloacetate decarboxylase (Na+ extruding) subunit alpha[K01571]; acetyl-CoA carboxylase biotin carboxyl carrier protein[K02160]	Glycolysis / Gluconeogenesis[map00010]; Citrate cycle (TCA cycle)[map00020]; Fatty acid biosynthesis[map00061]; Pyruvate metabolism[map00620]; Propanoate metabolism[map00640]; Carbon fixation pathways in prokaryotes[map00720]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Fatty acid metabolism[map01212]	Pyruvate + CoA + NAD+ <=> Acetyl-CoA + CO2 + NADH + H+[R00209]; Oxaloacetate <=> Pyruvate + CO2[R00217]; ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA[R00742]; Acetyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine[R02569]	-	-	-
cluster_10270	109.51279942655643	6.0058309313772815	1.5694022289767735	8.267519131003902e-6	3.1148107131937206e-5	dispensable	-	-	-	-	-	-	-	-	-
cluster_10273	149.49934629217663	7.5679739395821635	1.2871281154724175	5.432696238002727e-10	4.1984040750121645e-9	dispensable	-	-	-	-	-	-	-	-	-
cluster_1028	2848.3890852634295	-5.803756396039902	0.3655223022531614	2.2281003099628388e-57	1.1374452082360293e-54	dispensable	K	Probably functions as a transcriptional regulator via a specific DNA-binding domain, recognizing motifs near the promoter sequences of target genes	-	two-component system, OmpR family, response regulator SaeR[K10682]	Two-component system[map02020]	-	-	-	-
cluster_1029	5607.224397732411	4.629482140514622	0.419121584890323	1.926384932302609e-29	1.6390325132341366e-27	dispensable	S	membrane	-	-	-	-	-	-	-
cluster_103	5013.684506506481	3.6795384986511848	0.6431915573164141	3.8843424669808714e-10	3.0983700459277108e-9	core	M	Is able to cleave peptidoglycan	-	resuscitation-promoting factor RpfA[K21687]	-	-	-	-	-
cluster_1030	1344.1664724516684	5.881714486435614	0.7961195056571209	2.611419900820574e-14	3.827167060389196e-13	dispensable	S	antibacterial protein	-	phenol-soluble modulin beta[K20337]	Quorum sensing[map02024]	-	-	-	-
cluster_10302	146.72257286759418	-0.26796225902752757	0.5067502287704058	0.563301988176574	0.6552958563558093	dispensable	M	COG3764 Sortase (surface protein transpeptidase)	Sortase A[3.4.22.70]	sortase A[K07284]	-	-	-	-	-
cluster_10307	6.509758748737363	-1.8265167269073561	0.6639235869984842	0.0015974917099285633	0.004123174105507029	dispensable	-	-	-	-	-	-	-	-	-
cluster_1031	398.7589567816557	-1.0700734094332989	0.6659397424998382	0.06432917977820005	0.1104485861326383	dispensable	E	Cysteine desulfurase	Cysteine desulfurase[2.8.1.7]	cysteine desulfurase[K04487]	Thiamine metabolism[map00730]; Metabolic pathways[map01100]; Sulfur relay system[map04122]	[Enzyme]-cysteine + L-Cysteine <=> [Enzyme]-S-sulfanylcysteine + L-Alanine[R07460]; L-Cysteine + [Protein]-L-cysteine <=> L-Alanine + [Protein]-S-sulfanyl-L-cysteine[R11528]; [Enzyme]-S-sulfanylcysteine + [Protein]-L-cysteine <=> [Enzyme]-cysteine + [Protein]-S-sulfanyl-L-cysteine[R11529]	-	-	-
cluster_1032	1133.2254761408203	-2.7208928267160153	0.6049474739152536	4.994435410128103e-7	2.29699033952288e-6	dispensable	O	serine protease	Peptidase Do[3.4.21.107]	serine protease DegS[K04691]; serine protease Do[K04771]	Cationic antimicrobial peptide (CAMP) resistance[map01503]; Two-component system[map02020]	-	-	-	-
cluster_1033	4674.986885731826	2.729229634056823	0.2965913533755433	2.2137601793758045e-21	7.618817336436055e-20	dispensable	E	Involved in the biosynthesis of the osmoprotectant glycine betaine. Catalyzes the oxidation of choline to betaine aldehyde and betaine aldehyde to glycine betaine at the same rate	Choline dehydrogenase[1.1.99.1]	choline dehydrogenase[K00108]	Glycine, serine and threonine metabolism[map00260]; Metabolic pathways[map01100]	Choline + Acceptor <=> Betaine aldehyde + Reduced acceptor[R01025]	-	-	-
cluster_1034	102.01960168837567	0.21786651228297174	0.974515993771229	0.7666719076973849	0.8245491760102142	dispensable	P	Part of the ABC transporter complex PhnCDE involved in phosphonates import. Responsible for energy coupling to the transport system	ABC-type phosphonate transporter[3.6.3.28]	phosphonate transport system ATP-binding protein[K02041]	ABC transporters[map02010]	-	-	-	-
cluster_1035	419.5773887969619	1.0434230326391145	0.6583354706483561	0.0688106809194779	0.1171579297700727	dispensable	P	NMT1/THI5 like	-	NitT/TauT family transport system substrate-binding protein[K02051]; putative hydroxymethylpyrimidine transport system substrate-binding protein[K15598]	ABC transporters[map02010]	-	-	-	-
cluster_10355	248.68425641491694	0.27946508351649263	0.620350779318343	0.6097568664370882	0.6958588978751121	dispensable	-	-	-	-	-	-	-	-	-
cluster_10359	55.4617105516189	0.14913461532005268	0.7397191691711131	0.8108940602540782	0.8600306463151806	dispensable	-	-	-	-	-	-	-	-	-
cluster_1036	467.95776682353664	-0.12718886163635312	0.2786131724386383	0.6337985995983382	0.7166205649943558	dispensable	S	UPF0344 protein	-	-	-	-	-	-	-
cluster_1037	369.76782586008767	1.5660768460473176	0.7070629739679417	0.009760196869017374	0.021023546420393963	dispensable	S	Metal-dependent hydrolase	Glutamyl-tRNA reductase[1.2.1.70]; Arylformamidase[3.5.1.9]	glutamyl-tRNA reductase[K02492]; arylformamidase[K07130]	Tryptophan metabolism[map00380]; Glyoxylate and dicarboxylate metabolism[map00630]; Porphyrin metabolism[map00860]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]	Formylanthranilate + H2O <=> Formate + Anthranilate[R00988]; L-Formylkynurenine + H2O <=> Formate + L-Kynurenine[R01959]; L-Glutamyl-tRNA(Glu) + NADPH + H+ <=> (S)-4-Amino-5-oxopentanoate + tRNA(Glu) + NADP+[R04109]; 5-Hydroxy-N-formylkynurenine + H2O <=> 5-Hydroxykynurenine + Formate[R04911]	-	-	-
cluster_1038	65.80125731090551	-0.3574363431937243	0.5091964708238992	0.44244139021841056	0.5413000517400013	dispensable	S	MazG nucleotide pyrophosphohydrolase	3-phosphoshikimate 1-carboxyvinyltransferase[2.5.1.19]	3-phosphoshikimate 1-carboxyvinyltransferase[K00800]	Phenylalanine, tyrosine and tryptophan biosynthesis[map00400]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Biosynthesis of amino acids[map01230]	Phosphoenolpyruvate + Shikimate 3-phosphate <=> Orthophosphate + 5-O-(1-Carboxyvinyl)-3-phosphoshikimate[R03460]	-	-	-
cluster_1039	101.52376648148535	4.773067242882439	0.8398796218421077	8.710535343591373e-10	6.444533757831009e-9	dispensable	S	(GNAT) family	-	ElaA protein[K02348]	-	-	-	-	-
