pangene	baseMean	log2FoldChange	lfcSE	pvalue	padj	Pangenome Class	COG	Description	Enzyme Class	KEGG Orthology	KEGG Pathway	KEGG Reaction	Resistance Product	Resistance	Metabolism
cluster_10036	588.1720396849908	0.5048154637764046	0.5953821922996975	0.3462927895695149	0.4620348540078434	dispensable	M	the rest of the oligosaccharide is released intact. Cleaves the peptidoglycan connecting the daughter cells at the end of the cell division cycle, resulting in the separation of the two newly divided cells. Acts as an autolysin in penicillin-induced lysis (By similarity)	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase[3.2.1.96]; N-acetylmuramoyl-L-alanine amidase[3.5.1.28]	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase[K01227]; N-acetylmuramoyl-L-alanine amidase[K01447]; bifunctional autolysin[K13714]	Other glycan degradation[map00511]	N-Acetylmuramoyl-Ala + H2O <=> N-Acetylmuramate + L-Alanine[R04112]	-	-	-
cluster_1004	478.76267208046454	0.6646850090749268	0.2546033263313313	0.007775518928010195	0.018775033509097788	dispensable	H	Catalyzes the decarboxylation of four acetate groups of uroporphyrinogen-III to yield coproporphyrinogen-III	[Methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase[2.1.1.246]; Uroporphyrinogen decarboxylase[4.1.1.37]	uroporphyrinogen decarboxylase[K01599]; [methyl-Co(III) methanol/glycine betaine-specific corrinoid protein]:coenzyme M methyltransferase[K14080]	Methane metabolism[map00680]; Porphyrin metabolism[map00860]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]	Uroporphyrinogen III <=> Coproporphyrinogen III + 4 CO2[R03197]; Uroporphyrinogen I <=> Coproporphyrinogen I + 4 CO2[R04972]; Methanol + Coenzyme M <=> 2-(Methylthio)ethanesulfonate + H2O[R09098]; Coenzyme M + Methyl-Co(III) corrinoid protein <=> 2-(Methylthio)ethanesulfonate + Co(I) corrinoid protein[R10000]	-	-	-
cluster_1005	122.67103437401074	-2.079095718052382	0.5773188678307458	6.179313503483929e-5	2.5313877386685886e-4	dispensable	-	-	-	-	-	-	-	-	-
cluster_10050	15.742718238210275	0.812523403375228	0.48331816211055023	0.07125173448860875	0.12740376365512823	dispensable	E	allophanate hydrolase subunit 1	Allophanate hydrolase[3.5.1.54]	allophanate hydrolase[K01457]; inhibitor of KinA[K06351]; 5-oxoprolinase (ATP-hydrolysing) subunit A[K07160]	Arginine biosynthesis[map00220]; Atrazine degradation[map00791]; Metabolic pathways[map01100]; Microbial metabolism in diverse environments[map01120]	Urea-1-carboxylate + H2O <=> 2 CO2 + 2 Ammonia[R00005]	-	-	-
cluster_1006	71.51955474075599	0.21770591897708064	0.8650869605505962	0.7537613839717766	0.8288305480918832	dispensable	S	Cobalamin synthesis protein cobW C-terminal domain	-	-	-	-	-	-	-
cluster_1007	53.20698383005361	-0.06241641334864301	0.6424271556306431	0.9126310295841209	0.941124473841299	dispensable	-	-	-	-	-	-	-	-	-
cluster_1008	535.8597088124425	-0.08575816949042521	0.40971578387965124	0.8260095961710375	0.8811955821221199	dispensable	I	acid phosphatase family protein	Phosphatidylglycerophosphatase[3.1.3.27]; Phosphatidate phosphatase[3.1.3.4]; Diacylglycerol diphosphate phosphatase[3.1.3.81]; Undecaprenyl-diphosphate phosphatase[3.6.1.27]	phosphatidylglycerophosphatase B[K01096]; undecaprenyl-diphosphatase[K19302]	Peptidoglycan biosynthesis[map00550]; Glycerophospholipid metabolism[map00564]; Metabolic pathways[map01100]	Phosphatidylglycerophosphate + H2O <=> Phosphatidylglycerol + Orthophosphate[R02029]; di-trans,poly-cis-Undecaprenyl diphosphate + H2O <=> di-trans,poly-cis-Undecaprenyl phosphate + Orthophosphate[R05627]	-	-	-
cluster_1009	69.81874340674293	-0.19767321109101554	0.8081044063257024	0.7667852343551291	0.8366466370443547	dispensable	-	-	-	-	-	-	-	-	-
cluster_10091	83.53016236865908	1.268864510870761	0.5373007242813679	0.009775269828463641	0.02299833481316473	dispensable	S	Peptidase, M16	-	zinc protease[K07263]	-	-	-	-	-
cluster_101	440.99851725981733	0.6498652499626298	0.2863658507233532	0.020044104120937684	0.04310716092627438	core	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides	-	transcription elongation factor GreA[K03624]	-	-	-	-	-
cluster_1010	164.59620119928437	1.2344546272923678	0.589970963015754	0.019869047091553065	0.04282370817265065	dispensable	F	deoxynucleoside kinase	Deoxyguanosine kinase[2.7.1.113]; Deoxycytidine kinase[2.7.1.74]; Deoxyadenosine kinase[2.7.1.76]	deoxyguanosine kinase[K15518]; deoxyadenosine/deoxycytidine kinase[K15519]	Purine metabolism[map00230]; Pyrimidine metabolism[map00240]; Metabolic pathways[map01100]	ATP + Adenosine <=> ADP + AMP[R00185]; ATP + Deoxycytidine <=> ADP + dCMP[R01666]; ATP + Deoxyguanosine <=> ADP + dGMP[R01967]; ATP + Deoxyadenosine <=> ADP + dAMP[R02089]	-	-	-
cluster_10109	362.1871372261462	1.2477609387548851	0.365374074904555	3.661807095417894e-4	0.001293170876740921	dispensable	P	Sodium/hydrogen exchanger family	-	monovalent cation:H+ antiporter, CPA1 family[K03316]	-	-	-	-	-
cluster_1011	968.7431356302193	-0.19768602328695364	0.19623689989943607	0.30834442407388807	0.4233342479076321	dispensable	E	Cleaves the N-terminal amino acid of tripeptides	Cytosol alanyl aminopeptidase[3.4.11.14]; Tripeptide aminopeptidase[3.4.11.4]	tripeptide aminopeptidase[K01258]	-	-	-	-	-
cluster_1012	132.44437892952558	-0.1097944179570793	0.9678911940443985	0.8813562475296136	0.9226746757712205	dispensable	M	Pectate lyase superfamily protein	-	plasmin and fibronectin-binding protein A[K13925]	Bacterial invasion of epithelial cells[map05100]	-	-	-	-
cluster_10123	3205.3441594782366	-2.613245607697444	0.44711164064461584	4.399414477647013e-10	4.47474691733275e-9	dispensable	K	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons	-	heat-inducible transcriptional repressor[K03705]	-	-	-	-	-
cluster_10128	193.14962967960437	6.6914183428442975	1.4534995181715538	8.235272049152544e-8	5.879509131245927e-7	dispensable	P	Acts as a magnesium transporter	-	magnesium transporter[K06213]	-	-	-	-	-
cluster_1013	299.1642049214106	1.11759569034248	0.4007711257559558	0.0033679160331401697	0.00913489554194183	dispensable	J	Attaches a formyl group to the free amino group of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus	Methionyl-tRNA formyltransferase[2.1.2.9]	methionyl-tRNA formyltransferase[K00604]	One carbon pool by folate[map00670]; Aminoacyl-tRNA biosynthesis[map00970]	L-Methionyl-tRNA + 10-Formyltetrahydrofolate <=> Tetrahydrofolate + N-Formylmethionyl-tRNA[R03940]	-	-	-
cluster_10134	134.6249336183019	-0.10828133964866489	1.075345265055727	0.8880586927473484	0.9265215133359803	dispensable	DM	E domain	N-acetylmuramoyl-L-alanine amidase[3.5.1.28]	N-acetylmuramoyl-L-alanine amidase[K01448]; pilus assembly protein FimV[K08086]; fibronectin-binding protein A[K13732]; fibronectin-binding protein B[K13733]; surface protein G[K14195]; large repetitive protein[K20276]	Cationic antimicrobial peptide (CAMP) resistance[map01503]; Quorum sensing[map02024]; Bacterial invasion of epithelial cells[map05100]; Staphylococcus aureus infection[map05150]	N-Acetylmuramoyl-Ala + H2O <=> N-Acetylmuramate + L-Alanine[R04112]	-	-	-
cluster_1014	163.89820330706306	1.054304411056596	0.42964994142599605	0.00937637457295922	0.022136591797844902	dispensable	C	cytochrome D ubiquinol oxidase subunit II	Ubiquinol oxidase (electrogenic, proton-motive force generating)[1.10.3.14]	cytochrome bd ubiquinol oxidase subunit II[K00426]	Oxidative phosphorylation[map00190]; Metabolic pathways[map01100]; Two-component system[map02020]	2 Ubiquinol + Oxygen + 4 H+ <=> 2 Ubiquinone + 2 H2O + 4 H+[R11325]	-	-	-
cluster_1015	2694.1708173609654	0.17973120894036917	0.3810087806733911	0.6226179844784998	0.7228989108292199	dispensable	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex	-	F-type H+-transporting ATPase subunit gamma[K02115]	Oxidative phosphorylation[map00190]; Photosynthesis[map00195]; Metabolic pathways[map01100]	-	-	-	-
cluster_1016	4128.817825610872	-2.8425547914946527	0.31926067067284514	3.3650686649296153e-20	1.4076413992733744e-18	dispensable	J	translation initiation inhibitor, yjgF family	2-iminobutanoate/2-iminopropanoate deaminase[3.5.99.10]	2-iminobutanoate/2-iminopropanoate deaminase[K09022]	-	2-Iminobutanoate + H2O <=> 2-Oxobutanoate + Ammonia[R11098]; 2-Iminopropanoate + H2O <=> Pyruvate + Ammonia[R11099]	-	-	-
cluster_1017	2939.103305979577	2.536930847632059	0.3170237319476145	1.1389175237857724e-16	3.0201652193247714e-15	dispensable	E	Belongs to the cysteine synthase cystathionine beta- synthase family	Cysteine synthase[2.5.1.47]	cysteine synthase[K01738]	Cysteine and methionine metabolism[map00270]; Sulfur metabolism[map00920]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Biosynthesis of amino acids[map01230]	O-Acetyl-L-serine + Hydrogen sulfide <=> L-Cysteine + Acetate[R00897]; O-Acetyl-L-serine + Hydrogen selenide <=> L-Selenocysteine + Acetate[R03601]; O-Acetyl-L-serine + Thiosulfate + Thioredoxin + H+ <=> L-Cysteine + Sulfite + Thioredoxin disulfide + Acetate[R04859]	-	-	-
cluster_1018	14.234487028909767	-0.41842566857471675	0.9883048458136088	0.5741467560092169	0.6831794332321212	dispensable	L	DNA uptake protein and related DNA-binding	-	competence protein ComEA[K02237]	-	-	-	-	-
cluster_10184	237.83689491454132	0.579722603813657	0.3710792624198712	0.10364160667385222	0.17489521126212562	dispensable	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	Signal-recognition-particle GTPase[3.6.5.4]	signal recognition particle subunit SRP54[K03106]	Quorum sensing[map02024]; Protein export[map03060]; Bacterial secretion system[map03070]	-	-	-	-
cluster_1019	20.11153581515808	-0.43539278371696977	1.0189623576360132	0.5642690522629629	0.67426658494471	dispensable	-	-	-	-	-	-	-	-	-
cluster_102	900.688504683747	0.6648457258008666	0.38038604600503906	0.06799806461029391	0.1227685421839349	core	J	Belongs to the universal ribosomal protein uS9 family	-	small subunit ribosomal protein S9[K02996]	Ribosome[map03010]	-	-	-	-
cluster_1020	227.78713184392606	-2.9475280095535883	0.8650071239197539	4.4900137646877695e-5	1.8996212081371332e-4	dispensable	K	helix_turn _helix lactose operon repressor	-	LacI family transcriptional regulator, kdg operon repressor[K02525]; LacI family transcriptional regulator[K02529]; LacI family transcriptional regulator, sucrose operon repressor[K03484]	-	-	-	-	-
cluster_10204	100.30344997765252	2.526850902356227	1.6798127010796442	0.0153033405405645	0.0341223133674749	dispensable	DM	E domain	N-acetylmuramoyl-L-alanine amidase[3.5.1.28]	N-acetylmuramoyl-L-alanine amidase[K01448]; pilus assembly protein FimV[K08086]; fibronectin-binding protein A[K13732]; fibronectin-binding protein B[K13733]; surface protein G[K14195]; large repetitive protein[K20276]	Cationic antimicrobial peptide (CAMP) resistance[map01503]; Quorum sensing[map02024]; Bacterial invasion of epithelial cells[map05100]; Staphylococcus aureus infection[map05150]	N-Acetylmuramoyl-Ala + H2O <=> N-Acetylmuramate + L-Alanine[R04112]	-	-	-
cluster_10208	92.86347786179616	-3.017954905870227	1.2080022450566292	8.873629736580046e-4	0.002852238129615015	dispensable	E	Belongs to the carbamate kinase family	Carbamate kinase[2.7.2.2]	carbamate kinase[K00926]	Arginine biosynthesis[map00220]; Purine metabolism[map00230]; Nitrogen metabolism[map00910]; Metabolic pathways[map01100]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]	ATP + Ammonia + HCO3- <=> ADP + Carbamoyl phosphate + H2O[R00150]; ATP + Carbamate <=> ADP + Carbamoyl phosphate[R01395]	-	-	-
cluster_1021	1370.7582703608693	-0.12475722353652181	0.3661018422644397	0.7230790500363875	0.8042781538328388	dispensable	D	modulates the frequency and position of FtsZ ring formation. Inhibits FtsZ ring formation at polar sites. Interacts either with FtsZ or with one of its binding partners to promote depolymerization	-	septation ring formation regulator[K06286]; uncharacterized protein[K07158]	-	-	-	-	-
cluster_1022	1262.8612390259716	0.5551447454431904	0.26798248336990665	0.034340059160758045	0.06863390020689865	dispensable	J	Belongs to the class-II aminoacyl-tRNA synthetase family	Glycine--tRNA ligase[6.1.1.14]	glycyl-tRNA synthetase[K01880]	Aminoacyl-tRNA biosynthesis[map00970]	ATP + Glycine + tRNA(Gly) <=> AMP + Diphosphate + Glycyl-tRNA(Gly)[R03654]	-	-	-
cluster_10225	4495.351887640157	0.6971042267408987	0.559969502082909	0.17157513666030294	0.2656820416481229	dispensable	-	-	-	-	-	-	-	-	-
cluster_1023	32.678197951043735	1.6118713690511552	0.8460446968124399	0.019440764393127422	0.04202261298951124	dispensable	O	Belongs to the sulfur carrier protein TusA family	-	uncharacterized protein[K07112]	-	-	-	-	-
cluster_10230	47.67388095905186	0.7325458060011737	1.089471588160141	0.34905872450661246	0.464265298604854	dispensable	-	-	-	-	-	-	-	-	-
cluster_1024	4389.920226971298	1.9503784986311328	0.275923856225691	3.7830884805229346e-13	6.073390695758441e-12	dispensable	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins	-	cell division protease FtsH[K03798]	-	-	-	-	-
cluster_1025	297.46185042159055	-2.2136344467515277	0.9211173324214217	0.0026628272518757694	0.007482116308487261	dispensable	-	-	-	-	-	-	-	-	-
cluster_1026	249.68534222130168	0.5082723864533027	0.37701543087545186	0.15972490817122387	0.24993834418784766	dispensable	CH	FAD binding domain	Aurachin C monooxygenase/isomerase[1.14.13.222]	aurachin C monooxygenase/isomerase[K21272]	-	-	-	-	-
cluster_10263	578.0208223559491	0.8883661678741803	0.90061778294101	0.21275703811362848	0.3121978276667375	dispensable	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome	-	elongation factor G[K02355]	-	-	-	-	-
cluster_10267	1122.9728136677825	-0.6666502756315662	0.5677289969389825	0.19610292302937737	0.2943030224341843	dispensable	D	Could be involved in septation	-	stage V sporulation protein G[K06412]	-	-	-	-	-
cluster_1027	133.49932881012884	-0.32376591050444137	0.24211409749527463	0.17373126663221547	0.26804252566113246	dispensable	I	first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA	Dihydrolipoyllysine-residue acetyltransferase[2.3.1.12]; Oxaloacetate decarboxylase[4.1.1.3]	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)[K00627]; oxaloacetate decarboxylase (Na+ extruding) subunit alpha[K01571]; acetyl-CoA carboxylase biotin carboxyl carrier protein[K02160]	Glycolysis / Gluconeogenesis[map00010]; Citrate cycle (TCA cycle)[map00020]; Fatty acid biosynthesis[map00061]; Pyruvate metabolism[map00620]; Propanoate metabolism[map00640]; Carbon fixation pathways in prokaryotes[map00720]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Fatty acid metabolism[map01212]	Pyruvate + CoA + NAD+ <=> Acetyl-CoA + CO2 + NADH + H+[R00209]; Oxaloacetate <=> Pyruvate + CO2[R00217]; ATP + Acetyl-CoA + HCO3- <=> ADP + Orthophosphate + Malonyl-CoA[R00742]; Acetyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine[R02569]	-	-	-
cluster_10270	61.54342557393427	3.9885061777395485	1.747686869137491	8.097219956005469e-4	0.002631153530561952	dispensable	-	-	-	-	-	-	-	-	-
cluster_10272	7.210762850531367	-0.4602048996760383	1.0954383295862764	0.5544362395694183	0.665861557428699	dispensable	-	-	-	-	-	-	-	-	-
cluster_1028	2575.4871711561477	-5.233248492008256	0.8860849045242163	1.8800435268579448e-10	2.008535710348236e-9	dispensable	K	Probably functions as a transcriptional regulator via a specific DNA-binding domain, recognizing motifs near the promoter sequences of target genes	-	two-component system, OmpR family, response regulator SaeR[K10682]	Two-component system[map02020]	-	-	-	-
cluster_1029	2654.674620548136	4.547956548877029	0.46690370049158286	1.2829657470525274e-23	7.471388762247071e-22	dispensable	S	membrane	-	-	-	-	-	-	-
cluster_103	2899.6150266693676	3.631650698470551	0.7303035864323668	2.8333802213473148e-8	2.2355860986053805e-7	core	M	Is able to cleave peptidoglycan	-	resuscitation-promoting factor RpfA[K21687]	-	-	-	-	-
cluster_1030	1173.7603297444034	6.6419211040148864	0.6256671324939881	1.3659108466491824e-27	1.1590729184423062e-25	dispensable	S	antibacterial protein	-	phenol-soluble modulin beta[K20337]	Quorum sensing[map02024]	-	-	-	-
cluster_10302	95.72822113526979	-0.4058753079990995	0.6809484987051996	0.494219053885937	0.6108325385107086	dispensable	M	COG3764 Sortase (surface protein transpeptidase)	Sortase A[3.4.22.70]	sortase A[K07284]	-	-	-	-	-
cluster_1031	395.92648542549057	-0.10388646109228233	0.47001940673351866	0.8135944556481174	0.8717654345869009	dispensable	E	Cysteine desulfurase	Cysteine desulfurase[2.8.1.7]	cysteine desulfurase[K04487]	Thiamine metabolism[map00730]; Metabolic pathways[map01100]; Sulfur relay system[map04122]	[Enzyme]-cysteine + L-Cysteine <=> [Enzyme]-S-sulfanylcysteine + L-Alanine[R07460]; L-Cysteine + [Protein]-L-cysteine <=> L-Alanine + [Protein]-S-sulfanyl-L-cysteine[R11528]; [Enzyme]-S-sulfanylcysteine + [Protein]-L-cysteine <=> [Enzyme]-cysteine + [Protein]-S-sulfanyl-L-cysteine[R11529]	-	-	-
cluster_1032	1080.88399511774	-1.5849736947862307	0.43885430638072437	1.1950570401051326e-4	4.6715866373091345e-4	dispensable	O	serine protease	Peptidase Do[3.4.21.107]	serine protease DegS[K04691]; serine protease Do[K04771]	Cationic antimicrobial peptide (CAMP) resistance[map01503]; Two-component system[map02020]	-	-	-	-
cluster_1033	2542.54538061718	2.467938054089759	0.576239188173156	2.0395461385920896e-6	1.1073952525810796e-5	dispensable	E	Involved in the biosynthesis of the osmoprotectant glycine betaine. Catalyzes the oxidation of choline to betaine aldehyde and betaine aldehyde to glycine betaine at the same rate	Choline dehydrogenase[1.1.99.1]	choline dehydrogenase[K00108]	Glycine, serine and threonine metabolism[map00260]; Metabolic pathways[map01100]	Choline + Acceptor <=> Betaine aldehyde + Reduced acceptor[R01025]	-	-	-
cluster_1034	59.22777783575475	0.31582694688662877	0.8294985916212945	0.6410120904282439	0.736197180422229	dispensable	P	Part of the ABC transporter complex PhnCDE involved in phosphonates import. Responsible for energy coupling to the transport system	ABC-type phosphonate transporter[3.6.3.28]	phosphonate transport system ATP-binding protein[K02041]	ABC transporters[map02010]	-	-	-	-
cluster_1035	190.6152904277916	0.7005344482333299	0.43092441245639035	0.08568221750636892	0.14890750734021332	dispensable	P	NMT1/THI5 like	-	NitT/TauT family transport system substrate-binding protein[K02051]; putative hydroxymethylpyrimidine transport system substrate-binding protein[K15598]	ABC transporters[map02010]	-	-	-	-
cluster_10359	35.85144011750455	-0.9459235802038637	0.6944800161667236	0.11574020302237972	0.19161003510393967	dispensable	-	-	-	-	-	-	-	-	-
cluster_1036	377.4022588387279	0.5170214442437965	0.45045271338758963	0.222894076584096	0.32434855828258946	dispensable	S	UPF0344 protein	-	-	-	-	-	-	-
cluster_1037	234.68538386842638	1.7736534038544827	0.6085171383089738	0.0010582349176935725	0.003304897692481504	dispensable	S	Metal-dependent hydrolase	Glutamyl-tRNA reductase[1.2.1.70]; Arylformamidase[3.5.1.9]	glutamyl-tRNA reductase[K02492]; arylformamidase[K07130]	Tryptophan metabolism[map00380]; Glyoxylate and dicarboxylate metabolism[map00630]; Porphyrin metabolism[map00860]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]	Formylanthranilate + H2O <=> Formate + Anthranilate[R00988]; L-Formylkynurenine + H2O <=> Formate + L-Kynurenine[R01959]; L-Glutamyl-tRNA(Glu) + NADPH + H+ <=> (S)-4-Amino-5-oxopentanoate + tRNA(Glu) + NADP+[R04109]; 5-Hydroxy-N-formylkynurenine + H2O <=> 5-Hydroxykynurenine + Formate[R04911]	-	-	-
cluster_1038	46.51477054777362	-0.39562875545454645	0.5161729219591655	0.4070177764302553	0.5242677622205046	dispensable	S	MazG nucleotide pyrophosphohydrolase	3-phosphoshikimate 1-carboxyvinyltransferase[2.5.1.19]	3-phosphoshikimate 1-carboxyvinyltransferase[K00800]	Phenylalanine, tyrosine and tryptophan biosynthesis[map00400]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Biosynthesis of amino acids[map01230]	Phosphoenolpyruvate + Shikimate 3-phosphate <=> Orthophosphate + 5-O-(1-Carboxyvinyl)-3-phosphoshikimate[R03460]	-	-	-
cluster_1039	34.0194797447785	4.06898532453298	0.8178219533637012	2.7018025052290757e-8	2.151301190490712e-7	dispensable	S	(GNAT) family	-	ElaA protein[K02348]	-	-	-	-	-
