feature	baseMean	log2FoldChange	lfcSE	pvalue	padj	fungi_eggnog_cat	fungi_eggnog_desc
3NUKP	14.52024329546024	0.004177254637580037	0.046266360829021504	0.13600757076013328	0.8469288067103599	G	glycosyltransferase family 15 protein
3NUKV	31.97563658038133	-0.0025658759819069846	0.04629777453508028	0.24930745158894366	0.8469288067103599	Q	ATP-dependent bile acid permease
3NUM7	16.669390466119125	-0.0033442703584256515	0.0462773451354234	0.20104783728433637	0.8469288067103599	J	threonyl-tRNA synthetase
3NUMF	10.0492563969386	-0.0015221125875990783	0.046279560633838555	0.5546581660868558	0.9723011716954261	O	Belongs to the AAA ATPase family
3NUMK	18.712774929683363	0.0030261652234490452	0.04630188718569439	0.15742198413276154	0.8469288067103599	O	26S proteasome, regulatory subunit
3NUMX	84.8013217798202	0.004091488657603373	0.04629157266724787	0.08193839730634211	0.8469288067103599	C	Belongs to the isocitrate lyase PEP mutase superfamily. Isocitrate lyase family
3NUMZ	104.94085294284992	-9.99974097276258e-4	0.046287293125794764	0.6812392218816077	0.9724778338824429	E	Glutamate synthase
3NUN0	46.89201306450447	-0.002966165506731152	0.04629215641384234	0.20505652382724868	0.8469288067103599	E	Amino acid permease
3NUN2	40.3938154826649	0.0019831865625237867	0.046297313468209846	0.3752800453746131	0.8793615167393487	J	Leucyl-trna synthetase
3NUNW	13.415914738455033	-7.699037054747235e-4	0.046297947128667305	0.7291707810001635	0.9724778338824429	U	import receptor
3NUP6	42.07503040091299	-0.0026659669642367253	0.04629360168068265	0.24886275654746853	0.8469288067103599	J	Aspartyl-tRNA synthetase
3NUPH	25.56033470539892	-0.0016501679968888379	0.046294350241006275	0.4725107151731519	0.9424105824891277	K	Plays a role in maintenance of chromatin structure during RNA polymerase II transcription elongation thereby repressing transcription initiation from cryptic promoters. Mediates the reassembly of nucleosomes onto the promoters of at least a selected set of genes during repression
3NUQI	18.112261688710216	-0.002310927814191606	0.04629551156422407	0.30942902667533473	0.8469288067103599	U	Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family
3NUQM	393.25056053130146	-0.00132113153684645	0.04624851174020002	0.66801042224255	0.9724778338824429	C	Subunits I, II and III form the functional core of the enzyme complex
3NUR2	72.47473828629084	-0.002745511108552434	0.04628775555371527	0.25768353672020683	0.8469288067103599	M	glucosamine--fructose-6-phosphate aminotransferase
3NURM	17.280838029650223	0.0012294492850904357	0.04629621149708119	0.5863334333546033	0.9723011716954261	O	Belongs to the heat shock protein 70 family
3NUS7	97.19083213643688	-0.0029831736674785087	0.04629369446971114	0.19658195768150027	0.8469288067103599	G	Dihydroxyacetone kinase
3NUSV	24.526355745084693	-0.001994829647275783	0.04629797893220227	0.3695327595873429	0.8793615167393487	O	Serine palmitoyltransferase
3NUSX	20.45597291682508	2.8660808670263153e-6	0.046322843680114495	0.998594433791543	0.998594433791543	G	Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis
3NUTI	21.823991616074757	4.114850205654358e-4	0.04629732434294873	0.8540278041259852	0.9760145008977957	I	Acetyl-coenzyme a synthetase
3NUU0	64.6912626277403	0.001135438809361017	0.046310702714202595	0.5586063241230708	0.9723011716954261	E	Nuclear chaperone required for maturation and nuclear export of pre-60S ribosome subunits
3NUU6	51.077101620086424	0.0024331967014233364	0.04629941834609172	0.2671978552073605	0.8469288067103599	I	acetylCoA carboxylase
3NUUE	28.60314361322849	-0.002358098644019605	0.04630311924335441	0.2645932867744254	0.8469288067103599	C	flavin oxidoreductase
3NUUI	17.63276931694966	-0.0020911592456340153	0.04628189135460785	0.4093143400427045	0.9168763115426394	I	transcriptional repressor
3NUUP	58.90657041244269	-0.0029254293653581316	0.046299923999137564	0.18007977522891166	0.8469288067103599	EH	Belongs to the TPP enzyme family
3NUUZ	12.159173666073288	-0.002194798927298291	0.046304034006011775	0.29450576891497643	0.8469288067103599	I	fatty acid desaturase
3NUV0	15.997973921754273	0.001855817151708264	0.046296583554041884	0.40984793649601853	0.9168763115426394	J	Belongs to the class-I aminoacyl-tRNA synthetase family
3NUV6	17.61465502250697	0.0026030125529345315	0.04630263246814297	0.22045193390971876	0.8469288067103599	E	Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate
3NUWF	39.63715196762641	2.651884890848627e-4	0.046281477362040094	0.9169109946826436	0.9760145008977957	G	glycoside hydrolase family 16 protein
3NUWK	29.2720091333442	-4.515032886082667e-4	0.046307089089083826	0.8235869736247061	0.9760145008977957	G	lysophospholipase
3NUWP	8.603580409042817	0.0010607512481905315	0.04626526467474943	0.7067917813144009	0.9724778338824429	V	Mitochondrial GTPase involved in mitochondrial trafficking
3NUWR	30.582772593838868	0.00229347399731187	0.046304748761010955	0.2697020569337765	0.8469288067103599	C	sulfite reductase
3NUWS	12.54210688544994	-5.863388927256629e-4	0.046281376673559575	0.8177021389589223	0.9760145008977957	O	Endoplasmic
3NUXI	16.554241315284806	-9.401377047449436e-4	0.04629683842409994	0.6755947926928302	0.9724778338824429	E	saccharopine dehydrogenase
3NUY9	17.429638560725863	-0.0021649965198941804	0.046290695320834914	0.36080830723425755	0.8793615167393487	E	transporter
3NUZ8	21.91964958544037	0.0011526954438080192	0.04629466368252261	0.6148205120184319	0.9724778338824429	I	belongs to the flavoprotein pyridine nucleotide cytochrome reductase family
3NUZI	17.093310406078064	0.0019343110813569407	0.046293528302528864	0.4030857610936599	0.9168763115426394	Q	monooxygenase
3NUZV	14.132060254343083	-0.001821690930185162	0.046287731971703765	0.452722320003799	0.9424105824891277	E	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
3NV00	26.500592870715494	-0.0030089685838037795	0.04628921596655412	0.20950738147604592	0.8469288067103599	O	RING finger protein
3NV01	12.64697815878497	1.4425814388669536e-4	0.04629129714552396	0.9512055182015673	0.9760145008977957	O	dolichyl-phosphate-mannose-protein mannosyltransferase
3NV17	342.52594126820674	0.0050634129660555105	0.04624682343987305	0.10299632265301778	0.8469288067103599	CE	Belongs to the aconitase IPM isomerase family
3NV1J	10.788561188203587	-7.96823249241356e-4	0.04626977833713384	0.7716313127567092	0.9724778338824429	O	Belongs to the peptidase M16 family
3NV1W	7.980320625443968	-0.001109610285105169	0.04629280464164822	0.633590592974243	0.9724778338824429	I	Belongs to the thiolase family
3NV25	163.17809051786088	-5.688302005595277e-4	0.04629082744529261	0.810052041522158	0.9760145008977957	P	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
3NV2U	29.894654524058584	-0.0026659965681885365	0.046301896002770807	0.21289711119948898	0.8469288067103599	J	Mitochondrial GTPase that catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post-translocational (POST) state as the newly formed A- site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome
3NV3G	13.275038935672699	-0.003378009040187754	0.04628327574530951	0.1782172204351105	0.8469288067103599	I	Belongs to the enoyl-CoA hydratase isomerase family
3NV4X	18.1358322306127	0.005536436118798498	0.04627911905825471	0.03216343510548812	0.8053226818951321	UY	Nonsense-mediated mRNA decay protein
3NV5K	19.28940257824507	-0.0023331425642249292	0.04630349763227746	0.2678058562587871	0.8469288067103599	CE	Belongs to the aconitase IPM isomerase family
3NV5Y	19.062355705783265	-0.0025670934704429987	0.046287713227214304	0.2900658230085214	0.8469288067103599	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
3NV61	20.38197290685782	-0.001507520564932245	0.04624944370750029	0.6229977811099074	0.9724778338824429	O	zinc metalloprotease
3NV7Y	36.3157410895882	-2.3011537019251778e-4	0.04629502844425021	0.9197257555107663	0.9760145008977957	O	protease
3NV81	7.965212632953882	-0.0026741999721278504	0.04627914662391538	0.3006679189021639	0.8469288067103599	P	transporter
3NV87	26.97021222758214	2.789783809213321e-4	0.046295688496867944	0.9021881227729389	0.9760145008977957	S	U3 small nucleolar RNA-associated protein
3NV8Y	38.73205752564743	-0.0038423267082277807	0.04626738533810473	0.16771439403409796	0.8469288067103599	G	Belongs to the glycosyl hydrolase 5 (cellulase A) family
3NV92	29.781021405917635	0.0032057875635843214	0.046275713874703445	0.22535609019415676	0.8469288067103599	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
3NVA0	14.629947950754238	-9.017434326546334e-4	0.0462936834711888	0.696308734576924	0.9724778338824429	U	Essential component of the PAM complex, a complex required for the translocation of transit peptide-containing proteins from the inner membrane into the mitochondrial matrix in an ATP-dependent manner
3NVAS	56.44373525148418	0.0027532131518917943	0.046310157249085944	0.1588596480248068	0.8469288067103599	U	May be involved in recycling of membrane proteins between an endocytic compartment and the TGN
3NVDJ	18.54721530879702	1.1068366155174906e-4	0.04627381703558017	0.967018975543899	0.9760145008977957	E	Stereospecific condensation of phosphoenolpyruvate (PEP) and D-erythrose-4-phosphate (E4P) giving rise to 3-deoxy-D- arabino-heptulosonate-7-phosphate (DAHP)
3NVF6	39.56681642438786	-5.648187284538444e-4	0.04629194801666639	0.8096374885588423	0.9760145008977957	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
3NVFX	24.89648755601057	6.836682843623852e-4	0.04629640116277502	0.7618041479775269	0.9724778338824429	L	DNA helicase component of the INO80 complex which remodels chromatin by shifting nucleosomes and is involved in DNA repair
3NVGV	16.237871054631206	1.7424517507057496e-4	0.04631813203081893	0.9209414192484002	0.9760145008977957	T	hal protein kinase
3NVHY	19.84495730022871	0.0012078643538047927	0.046280223339066874	0.637648186128978	0.9724778338824429	H	Belongs to the class-II pyridoxal-phosphate-dependent aminotransferase family
3NVHZ	28.91342496729982	-0.0025430380282394634	0.04629307207390902	0.27353437154134785	0.8469288067103599	H	Interconversion of serine and glycine
3NVJA	16.887562511040066	9.040274453032508e-4	0.04626787944593845	0.7447690526175674	0.9724778338824429	J	Phenylalanyl-trna synthetase
3NVJI	20.779296690205694	-0.0030351177634107105	0.046293656812769465	0.18904491703964674	0.8469288067103599	Q	Belongs to the cytochrome P450 family
3NVM5	15.266506885774982	4.962915250326395e-4	0.046286170427267806	0.8398280107003744	0.9760145008977957	P	transporter
3NVMZ	42.32161086117914	-0.001963553953658219	0.04629802741338175	0.37686922145972085	0.8793615167393487	C	reductase
3NVNH	33.37881070249292	9.790126587815215e-4	0.04631744873528625	0.5809409238363674	0.9723011716954261	E	NAD( )-dependent glutamate dehydrogenase which degrades glutamate to ammonia and alpha-ketoglutarate
3NVNX	353.2206325987339	-0.0035936947322197173	0.04621048868045469	0.3183011328156224	0.8469288067103599	C	oxidoreductase chain 4
3NVPA	18.964673320630677	-0.0016237152236792077	0.04629627248286133	0.4721064657064981	0.9424105824891277	O	Ribosome associated DnaJ chaperone Zuotin
3NVPJ	28.13510566947184	-0.002581540891430348	0.04630486953772411	0.21350367213251328	0.8469288067103599	A	rRNA biogenesis protein RRP5
3NVRF	16.23941889116958	-0.0030421481225687604	0.04629535294798731	0.18150102942112062	0.8469288067103599	I	glycerol-3-phosphate o-acyltransferase
3NVRJ	13.771836801585597	-0.0022701944769081637	0.04629201152103985	0.3326711573928612	0.8492898959323631	E	Belongs to the Orn Lys Arg decarboxylase class-II family
3NVRS	14.380300395242264	-5.059735093429411e-4	0.0462896609970088	0.8322805729856309	0.9760145008977957	J	Asparaginyl-tRNA synthetase
3NVU6	12.063173147465614	9.095192381781609e-5	0.04631196546757963	0.9620389736889525	0.9760145008977957	E	Amino acid transporter
3NVUH	11.882107110216669	-2.1819720102576632e-4	0.046288639656623214	0.9278229233969981	0.9760145008977957	S	Actin-interacting protein
3NVVD	21.170720459086468	-6.562678335407604e-4	0.04629425066147955	0.7752933883025926	0.9724778338824429	J	centromere microtubule-binding protein CBF5
3NVVI	21.83525495851797	-8.590940062682455e-4	0.04628916810080218	0.720226056970946	0.9724778338824429	Q	alcohol dehydrogenase
3NVVT	15.982660113866611	-6.711631595986957e-4	0.04631423178418241	0.7175503359441215	0.9724778338824429	E	transporter
3NVWU	33.301619338005644	-0.0011895764678255876	0.0463087037893063	0.5496190141869313	0.9723011716954261	S	mRNA-binding protein involved in proper cytoplasmic distribution of mitochondria
3NVWW	16.99066836359148	0.0021030718914306	0.0462823569647334	0.4050803299918349	0.9168763115426394	S	topoisomerase
3NVZK	17.612449758178865	6.252019802666005e-4	0.04630346582001146	0.7665868228883227	0.9724778338824429	J	u5 small nuclear ribonucleoprotein component
3NW0V	20.90156191959117	-1.1555956501149807e-4	0.04628420119396001	0.9630157017623184	0.9760145008977957	F	reductase small
3NW2T	25.182815684487352	-0.0017273474306079984	0.046310570045505706	0.37433209754697694	0.8793615167393487	U	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins
3NW32	16.70514374129129	7.586964770911549e-4	0.04630254106164771	0.7212330155074944	0.9724778338824429	G	Belongs to the hexokinase family
3NW3Q	29.249494940056152	-4.5929361729362436e-4	0.04631126100822498	0.8116979181601651	0.9760145008977957	U	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network
3NW49	67.73700809105809	-0.005209739345534886	0.04628278176419272	0.038562652237438814	0.8053226818951321	E	Methyltransferase
3NW4N	102.63242371352298	-0.0013986306220305298	0.04628982945138467	0.557740842120207	0.9723011716954261	E	Belongs to the aldehyde dehydrogenase family
3NW51	20.458993747225573	-0.00428179337454367	0.04628747996151619	0.07816269255624327	0.8469288067103599	E	belongs to the acetylglutamate kinase family
3NW56	28.812310553718717	-6.893268686709183e-4	0.046310969798199306	0.7216392609286064	0.9724778338824429	I	RNA binding effector protein Scp160
3NW5Z	54.302563312404246	6.901977382581611e-4	0.04628465942828935	0.7810932777829127	0.9741220763154717	C	Belongs to the complex I 75 kDa subunit family
3NW62	16.4860192468988	-0.0029477268379062608	0.046284465307558864	0.23596627349394675	0.8469288067103599	I	SEC14 cytosolic factor
3NW78	41.88671690856445	-0.001387394253790691	0.04627870285034734	0.5924199681737385	0.9723011716954261	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
3NW82	25.735894271144637	-0.0029306682667408442	0.046302083326080705	0.1700974904317676	0.8469288067103599	Q	ATP-binding cassette
3NW85	122.9158738886659	0.0012039991974729057	0.04630919822473804	0.5424508365562808	0.9723011716954261	F	Carbamoylphosphate
3NW8J	46.18666174599443	-0.003671120168607402	0.046284371479541904	0.14022876200365758	0.8469288067103599	C	Catalyzes a 2-step reaction, involving the ATP-dependent carboxylation of the covalently attached biotin in the first step and the transfer of the carboxyl group to pyruvate in the second
3NW98	328.8291420098647	-1.8183446070081977e-4	0.046271924464398026	0.9464886393302476	0.9760145008977957	J	Elongation factor 2
3NWAM	15.988406161031577	-0.0011637211618339134	0.04626228333770581	0.684920326336862	0.9724778338824429	S	domain-containing protein
3NWAW	77.7517798975627	2.9340864156878903e-4	0.04630509978774231	0.8872875747306516	0.9760145008977957	A	helicase
3NWB5	61.18916866337943	-0.004222037033666786	0.046299835433072874	0.05323702198930641	0.8469288067103599	U	Clathrin is the major protein of the polyhedral coat of coated pits and vesicles
3NWC2	62.50210372442236	-4.5762715972568304e-4	0.04631666422237205	0.7986389404575043	0.9760145008977957	O	ubiquitin--protein ligase
3NWCU	31.256785019375254	0.0014688646740685057	0.04628770702051119	0.5449568328304475	0.9723011716954261	S	RTA1 like protein
3NWE1	11.627987561811038	-0.0036917058986429725	0.0462745465477563	0.16587360710547067	0.8469288067103599	EJ	(ABC) transporter
3NWF4	27.930165993427497	0.0011046486686600737	0.0463037209829334	0.5989731512263701	0.9723011716954261	O	Belongs to the peptidase S10 family
3NWFJ	40.68970108217019	0.0030771973557548213	0.04629732339291948	0.16886701829074052	0.8469288067103599	O	Belongs to the ClpA ClpB family
3NWFX	10.266928166889814	-0.005586651004959034	0.046278113184956796	0.03179450968210191	0.8053226818951321	DO	WD repeat-containing protein slp1
3NWH8	126.10717374994456	-0.0060564899555106515	0.046305081325798976	0.0034430816130684868	0.3735743550179308	I	polyketide synthase
3NWHD	15.760570228540074	0.0022129144967532976	0.04630672490668024	0.2765072914601586	0.8469288067103599	H	Catalyzes the radical-mediated insertion of two sulfur atoms into the C-6 and C-8 positions of the octanoyl moiety bound to the lipoyl domains of lipoate-dependent enzymes, thereby converting the octanoylated domains into lipoylated derivatives
3NWHK	16.477477150071497	-0.0013023114595188854	0.04628452241815307	0.6004071751483276	0.9723011716954261	U	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins
3NWHW	14.675371143714074	-0.0018004452433605272	0.04627346828580085	0.5021689821491573	0.9723011716954261	U	protein transport protein sec61
3NWIH	59.18215753286587	-0.0011767645437671473	0.04629217347838159	0.6150784042497975	0.9724778338824429	O	Belongs to the AAA ATPase family
3NWIQ	286.961720168285	1.7440376509606198e-4	0.04626462146821613	0.9508659441352653	0.9760145008977957	EJ	elongation factor 3
3NWJI	18.479774754796825	-0.00418590111559453	0.04629858785156965	0.05825696287464258	0.8469288067103599	E	Amino acid permease
3NWJQ	7.501256270369769	-0.0014043982508298556	0.046267017303526364	0.6148566417618022	0.9724778338824429	O	proteasome regulatory
3NWM6	80.15902163713336	-0.001368134385965755	0.04627828533521396	0.5986114692905908	0.9723011716954261	C	Flavoprotein (FP) subunit of succinate dehydrogenase (SDH) that is involved in complex II of the mitochondrial electron transport chain and is responsible for transferring electrons from succinate to ubiquinone (coenzyme Q)
3NWPS	28.60415487230076	-0.00658357987838439	0.046302727245155655	0.0019213861451496726	0.3735743550179308	C	malic enzyme
3NWQ7	72.89758926452055	-0.001592618120403884	0.04628740959950853	0.5125877371173404	0.9723011716954261	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
3NWQ9	30.0486166036093	-7.598075487188204e-4	0.046290088138874266	0.7496336882998595	0.9724778338824429	P	Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IV subfamily
3NWQE	14.684459562362502	-0.0012332816160669849	0.04629474733742916	0.5900387397622202	0.9723011716954261	S	zinc finger protein ZPR1
3NWQJ	48.23469334135239	2.5568817360208394e-4	0.0463013520778177	0.9054203447766102	0.9760145008977957	BDLT	Belongs to the PI3 PI4-kinase family
3NWST	35.030384276906375	-5.690840765952027e-4	0.04630059873287784	0.792944236813468	0.9760145008977957	EO	Aminopeptidase
3NWTQ	23.593068683335932	-0.002586580574257161	0.04630628466189614	0.20560313592169155	0.8469288067103599	Q	l-aminoadipate-semialdehyde dehydrogenase
3NWUA	13.834869833535297	9.796363605806355e-4	0.04628677689601352	0.6885568065395304	0.9724778338824429	D	serine threonine-protein kinase
3NWV9	68.946729383529	-0.0019170749519624125	0.04630279462932978	0.3660315532112782	0.8793615167393487	I	Converts sphingomyelin to ceramide
3NWY5	23.95646343434196	-0.0019156463267003515	0.046282743287219194	0.4469533059569635	0.9424105824891277	C	subunit B
3NWZN	24.713835954262972	9.759089325767225e-4	0.046305489689507484	0.6359105623545602	0.9724778338824429	S	u3 small nucleolar rna-associated protein 5
3NX0B	36.71212614868981	-0.0014982632630363539	0.0463042534157037	0.4732113380759877	0.9424105824891277	F	phosphoribosylformylglycinamidine synthase
3NX2R	13.702870453757651	5.484163866355758e-6	0.04630104207607407	0.997972869106562	0.998594433791543	U	Vacuolar import and degRadation protein
3NX37	18.8708253253345	5.116436980834307e-4	0.04628665192009844	0.8343422973508716	0.9760145008977957	J	nucleolar complex protein
3NX3C	111.14814715729136	-1.9142061590889976e-4	0.0463000641791641	0.9300092031651475	0.9760145008977957	C	zinc-binding oxidoreductase
3NX3M	18.000758445708165	1.3538191409636236e-4	0.04627558087527683	0.9592013267446398	0.9760145008977957	J	lysyl-trna synthetase
3NX4H	17.264322430677648	-0.0012795035097921618	0.04630150445829964	0.551520792450156	0.9723011716954261	J	Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family
3NX4K	13.055594815454905	0.00291218463320561	0.04629917853849966	0.18519907395768972	0.8469288067103599	U	Belongs to the syntaxin family
