feature	baseMean	log2FoldChange	lfcSE	pvalue	padj	bacteria_eggnog_cat	bacteria_eggnog_desc
32FSI	481.68850695053237	0.44943142106600564	0.6064369439439345	0.3621398254806886	0.5061117177380504	S	tRNA adenosine
32HK7	889.2746045840246	2.6916458486805377	0.8227336860127705	3.363940186977405e-5	5.135615352118839e-4	S	NA
32REF	480.94681882811653	1.561236223352802	0.6710572737416897	0.003360929157275156	0.017157864455770937	S	Suppressor of fused protein (SUFU)
32RKK	417.1086289139729	-0.039789117196435186	0.5818843165964177	0.9340428076140845	0.964736224616867	S	pathogenesis
32RMN	149.45047461585193	0.8887582718301622	0.7422860737395016	0.10749031945664493	0.21336656893200506	S	NA
32RNQ	229.51169994617726	-0.36853163131946687	0.60664840351956	0.45481161607351955	0.5917719322774772	S	Domain of unknown function (DUF4193)
32RR4	335.6691735603621	0.2093022650551211	0.6705081506803541	0.6867819363311122	0.7822298321628665	S	Protein of unknown function (DUF3499)
32RS7	399.79695965188256	0.13302193543622473	0.5973260235428212	0.785305528201096	0.8610429286637188	S	NA
32RSG	301.5455807022592	-1.1672825463014767	0.5272384708630926	0.009549619593125528	0.03688684387416921	K	Transcription factor WhiB
32RUD	345.01768750186255	-0.6571237140813582	0.5494787203495383	0.15666137602613953	0.28145318442573203	S	Protein of unknown function (DUF2871)
32RUK	278.76226557730433	-1.1321943989477425	0.5149072757136449	0.010566481576054026	0.03994827822267595	K	Acts as a transcriptional regulator. Probably redox- responsive. The apo- but not holo-form probably binds DNA
32RUP	91.93726408540006	0.09304324833015094	0.6103058620789308	0.8506925539155963	0.9042839283333559	H	NA
32S2G	549.87535911542	-0.21032129998248605	0.6726455186421618	0.6857828653326006	0.7818705072035268	S	NA
32SFN	323.44442270115997	1.3075610656025622	0.6005945628599811	0.007989035473363281	0.03209630041052967	S	Protein of unknown function (DUF3151)
32SI2	200.83440721934136	-0.7613423980783788	0.5331193677706075	0.0938915723707878	0.1944550264991897	K	Binds to RNA polymerase (RNAP), stimulating transcription from principal, but not alternative sigma factor promoters
32SM3	356.0453900382252	1.248512452131944	0.7597337779154957	0.02743505849839807	0.08159257657315791	S	Protein of unknown function (DUF3515)
32SMG	347.8550114477574	0.19463780949251017	0.6579390975933246	0.705116662890952	0.7988000075011985	S	Family of unknown function (DUF5318)
32SNH	629.58223080766345	1.3598655279646175	0.7474727082989726	0.015855405617912703	0.05419235651495535	S	NA
32SQA	127.43474209345338	0.7166112296920106	0.6614362227292763	0.16735072415839508	0.2954440647862415	K	positive regulation of growth
32SVJ	189.67214723198668	3.1568245445702443	0.6871496764762621	1.2111419613553181e-7	6.9337877287591964e-6	S	Protein of unknown function (DUF3263)
32TCV	310.93664314140887	-0.57918746419617	0.5616335603591731	0.21846017196738857	0.3551843031299815	K	4 iron, 4 sulfur cluster binding
32TPU	292.287414934912	0.9464277845878044	0.6334342953753126	0.06244579057828871	0.1498512010434084	S	Protein of unknown function (DUF3052)
32TTI	360.53270111180814	-1.2481615370209052	0.5478801187263469	0.006997087915213065	0.029057854735975497	C	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor
32TUF	433.05812968958526	2.085623584326856	0.8189209800800171	7.297904384355805e-4	0.005624298426981902	S	NA
32VBI	29.02053054130578	0.6850044273391862	0.7996452675601023	0.22461040118007514	0.36222381598758596	S	NA
32VJC	52.34015987007637	1.304461471937493	0.9608983602157755	0.03764299429501141	0.10388601343488249	S	Protein of unknown function (DUF4064)
32W9Y	3847.025909893347	1.3521924721600411	0.7877980993025204	0.019610186524211627	0.06350531110769947	S	NA
32WI4	1799.1609427116719	1.7948137867069114	0.7573257139426667	0.0019395401587073275	0.011388581957537896	S	NA
32WRF	455.0281339546417	1.7567803923286258	0.7997115232722223	0.003225817740176345	0.0166805994758151	S	LytR cell envelope-related transcriptional attenuator
32Y38	352.69706832859043	2.2568648369374564	0.8880569258452068	5.669077888826493e-4	0.004566598922506969	S	NA
32Y97	115.22102947902349	-1.0975507881826283	0.5664398603415725	0.020440310133526884	0.06577434244568214	S	Protein of unknown function (DUF3117)
32Y9G	224.04772439152177	0.3399350478409201	0.5401361822326921	0.45868011381402685	0.5963213482918776	S	NA
32YHZ	200.52060072814788	3.015385230700382	0.677605142167997	2.511053057250513e-7	1.1181161252146034e-5	S	NA
32YI8	54.11414886385563	0.12897235716388014	0.5703848841400196	0.7859877162768241	0.8612018518057067	S	NA
32YJA	109.81029991026796	0.29831616816041145	0.5955586741559139	0.5407288222381219	0.6729722841985322	S	Atp-binding protein
32YXE	720.9212070419036	4.802228644527968	0.8532967394470644	6.698117728310127e-11	1.5338689597830192e-8	S	NA
32Z5G	66.2550904172293	2.5653070340455413	0.8871631549287372	1.3282347162695774e-4	0.0014484083334558725	S	Protein of unknown function (DUF3040)
32Z7M	471.293884849636	0.5725270277853366	0.5741032750146867	0.2303133592497989	0.36605569971623814	S	Protein of unknown function (DUF3093)
32ZDA	399.9853563860267	2.015844717508915	0.7074407674071118	3.3021734677008725e-4	0.0027859916151181576	S	Transcriptional regulator
32ZDZ	166.24807576940015	0.6169804434586232	0.6592059431053489	0.23297725212637854	0.3679433843926944	S	Protein of unknown function (DUF3039)
3304R	318.53059757158525	0.5243075991023641	0.668197423504376	0.3134860031906963	0.45394585647216457	S	NA
330JD	300.142006923432	-0.2813039006808756	0.5552798892855527	0.547007662564439	0.6781204626541344	S	NA
330UF	427.357296240959	2.3921791486742237	0.8227023747823912	1.5885682655511257e-4	0.0016621733096009296	S	Domain of unknown function (DUF3817)
330XE	118.34564949774129	2.4034985180186315	0.7347957684518925	4.672242931271374e-5	6.747392269214425e-4	S	Protein of unknown function (DUF4233)
3310N	298.7877757027562	4.031806085357696	0.7574457317767626	1.5564087413907096e-9	2.268112011317552e-7	S	Protein of unknown function (DUF3054)
3313I	417.63875588019465	2.025000965708581	0.876232177980305	0.0015140540599424806	0.009298960375815311	S	NA
331I5	301.307407638935	2.601833999828473	0.7543290761194139	1.982682951473272e-5	3.504998805321411e-4	S	Protein of unknown function (DUF2550)
331NI	339.51637981937813	0.36486620329153024	0.6384813071026404	0.471908945943892	0.6066329918012012	S	NA
331V9	137.37100293511915	1.8027149638589959	0.704418839102854	0.0011374476619796586	0.007792002573305096	S	Domain of Unknown Function (DUF1540)
332AI	573.7822793074256	1.5456989954397566	0.8055762588227627	0.009017919366926915	0.03517207967198016	S	Bacterial PH domain
332BD	185.70467659357908	0.9786363696516386	0.689275462551901	0.06648510317718437	0.15430596404080332	S	NA
332P4	678.4475463364854	3.8518144091448354	0.8345106142892502	5.672869878765403e-8	4.133459279845882e-6	S	NA
332VJ	442.793057708924	0.6746296838761391	0.5398072274750433	0.14113509876967395	0.2621547663126157	S	Putative Actinobacterial Holin-X, holin superfamily III
33360	124.0985469649037	0.3675226281579386	0.5570395752626459	0.43234443734911376	0.5737153419458852	S	NA
334YM	459.68935611773003	4.06008196596558	0.7697450680702439	1.9046772884022686e-9	2.5443314110906973e-7	S	NA
335QG	1041.2083750218299	3.6876592642757644	0.8949931872796311	5.293891197584438e-7	2.1759250230071418e-5	S	NA
337EH	207.53660688840353	-0.3819919845271684	0.646317631288437	0.454322452879494	0.5916156717837765	S	NA
337QR	85.40798409394992	0.34076450798951363	0.6307156603660865	0.49879522196106435	0.6317876292339999	S	NA
337TN	32.51681948572494	1.0686569900414418	0.9325065076256247	0.07884791163727407	0.17175628649602906	S	NA
337W4	37.4580347002243	1.0885289699123715	0.8172888316062545	0.06123554006392166	0.14827880773786467	S	NA
3398G	389.1014636003729	1.235632280885829	0.705942069584451	0.023089782689752324	0.07173046831719569	S	NA
339QH	146.59718524563476	1.098499397082932	0.6923619037930181	0.04044576768943881	0.10914910034708823	S	Protein of unknown function (DUF4235)
339RQ	162.95700682058552	0.10046294036541305	0.6465624183770838	0.8437468904866948	0.899286080751444	S	NA
33A40	386.7051881247332	1.1731052678093774	0.6646360711625502	0.025296321781121598	0.07650944116063758	S	Trp biosynthesis associated, transmembrane protein, oprn chp
33A8R	718.0559129788774	2.2855720166600286	0.8371618214203799	3.1672351750812005e-4	0.0027005733966250873	S	Protein of unknown function (DUF2993)
33AAR	204.6727650384866	0.1387066440684477	0.5061661536647555	0.7519539702721905	0.8359099960792796	S	NA
33AGQ	339.7627224754329	1.848800902675408	0.7588469231790149	0.0014747956095924508	0.00916316807045232	S	NA
33AI2	309.7121601201573	0.06521921173791588	0.5061043767295805	0.8818531428800697	0.9281750413898567	S	Protein of unknown function (DUF3073)
33AVR	178.13753019500166	-1.995593685327575	0.6141588585390234	8.917324133233084e-5	0.00105884967300538	J	Belongs to the bacterial ribosomal protein bL32 family
33C2X	718.7949502129958	2.3967096159453276	0.7938983708760016	1.107118695348371e-4	0.0012586604742152046	S	NA
33C4E	448.7532395210811	0.9258187893360053	0.6799376283373351	0.07995271029832116	0.17272802507844853	S	Protein of unknown function (DUF4245)
33CHW	1291.4111734654352	4.855879065608336	0.7786681823769336	1.7099986762027855e-12	6.107353667562747e-10	S	NA
33CIU	100.00510668366293	0.14733866830705442	0.5948232929527947	0.7623011107841615	0.8439010225048419	S	NA
33CMQ	507.1563399246004	0.6333687053840696	0.5621976907467737	0.17868250905573554	0.3096519589365882	S	Protein of unknown function (DUF3180)
33CNM	220.15137606594197	0.4275956742236717	0.5882144969881634	0.3772791521850901	0.5204634087372629	S	Protein of unknown function (DUF3017)
33CRW	302.3408230886277	-0.3631803867760039	0.7405375385280927	0.5030822805348462	0.6361361558180083	S	NA
33CWX	293.74347873696934	1.667014975638762	0.81105251154568625	0.0053126387196474716	0.023590470547354282	S	NA
33D21	147.38875660538727	0.6247474740739816	0.6011295002763805	0.20331642120346605	0.3366903132119381	S	MT0933-like antitoxin protein
33DPX	180.05541761595262	-0.11713329284954174	0.632651373759208	0.8162412145415879	0.8805078512181462	S	NA
33EJD	519.2134083337055	3.1385822022111354	0.8111096830894916	2.524411288441812e-6	7.357511446131318e-5	S	NA
33FQ1	114.62699038687656	-0.6857036036952069	0.6126335868028326	0.1675653833643706	0.2954975902454192	S	NA
33FQ8	38.016222845108935	-0.2629087291291045	0.7808142219210366	0.6328027159647349	0.7420502953119751	S	NA
33FSC	972.2403916115784	-0.5315997124151282	0.6208367460226323	0.28782336336685016	0.42839447676607323	S	NA
33H3S	357.81561203216796	-3.1133567877436445	1.0943190100604543	6.856637681643399e-5	8.86386306747933e-4	S	NA
33JJF	506.3581667188064	1.1787636050169892	0.7048920343936709	0.029810174951690468	0.08694077961741255	S	NA
33K90	606.0603608997002	0.43898140073918923	0.7124386359816192	0.41196027166738497	0.5544687787429203	S	NA
33KSC	83.51724368487979	2.5494374560491475	0.8780354539080379	1.3077570125289993e-4	0.0014358455418383466	S	NA
33KYV	170.024239238616	1.9104470754962628	0.7837372668413601	0.0013200211113574116	0.008497967234963577	S	Phospholipase_D-nuclease N-terminal
33MCB	10793.322248564938	-0.37069416018189033	0.5706032956853143	0.43540659009243976	0.5763474516252527	S	NA
33PRS	412.60856392029484	-1.2710058380673375	0.6636612028900014	0.015475822891100676	0.05323550234857164	S	NA
33R6G	265.2912004229149	0.827637418620024	0.664545146316287	0.11233179761025487	0.22112955208507257	S	NA
33R7M	1160.3522662342643	3.3020296018499895	0.7553544002743255	2.918334347331732e-7	1.2310763049402015e-5	S	NA
33RZ2	956.4081750086802	-0.3644439028320024	0.5679310267455256	0.4418404593674966	0.5819804900296607	S	NA
33WXW	367.54909261061886	1.4290670688207072	0.6978040285076684	0.008521438280871731	0.033644989074476314	S	NA
33X2G	83.35600075838097	0.286448130079143	0.6104104317171435	0.5625094677920073	0.6904308398702815	S	NA
33XPV	468.8601301549102	-0.5657094136241161	0.583634760918637	0.24073144733074966	0.37648049763043095	S	NA
33XZS	470.5177332434764	2.837969021199824	0.7587999209139835	5.3782690543924604e-6	1.368470681617637e-4	S	NA
341RB	93.8654708203121	0.09339742795248702	0.5896766866063978	0.8471760783962397	0.9011434994486877	S	NA
3446A	639.6868022628369	0.9613438301257761	0.6665506636209304	0.06620649669281692	0.15425728807933942	S	NA
347BE	38.611448977255115	1.8716646678273554	0.712699275949422	8.296517705273204e-4	0.006100604532822452	H	NA
34A0Z	496.1940141402226	3.2943490210905098	0.7487010881240206	2.5990214049843307e-7	1.1260084627540221e-5	S	NA
COG0001	1628.5030257562555	0.229551807560515	0.4725752342794508	0.5824682849870167	0.70574199609538	H	glutamate-1-semialdehyde 2,1-aminomutase activity
COG0006	2017.1733238872246	0.2467398833506838	0.3945543524302585	0.4958021035488781	0.6287743449278889	E	proline dipeptidase activity
COG0007	759.3849390111488	-0.07665054193205914	0.49467027021693627	0.8590938875906224	0.9120049680846144	H	Multifunctional enzyme that catalyzes the SAM-dependent methylations of uroporphyrinogen III at position C-2 and C-7 to form precorrin-2 via precorrin-1. Then it catalyzes the NAD- dependent ring dehydrogenation of precorrin-2 to yield sirohydrochlorin. Finally, it catalyzes the ferrochelation of sirohydrochlorin to yield siroheme
COG0008	3397.3074358055796	1.0402962088759478	0.4308396155988332	0.007180778665296654	0.02959071516830472	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu)
COG0009	1297.8215932434214	0.6582188831242604	0.473708264393476	0.11503442985787507	0.22542810643297523	J	L-threonylcarbamoyladenylate synthase
COG0010	234.0887134033398	2.7414411047364515	0.9030674451450341	6.819187378529738e-5	8.86386306747933e-4	E	Belongs to the arginase family
COG0011	269.39304307694516	0.6082985510102383	0.4987726592597747	0.1609185203547046	0.28566155938935933	H	TIGRFAM Protein of
COG0012	1068.178002992511	0.15266546041295234	0.515700445274475	0.731315927380101	0.8175030903698061	J	GTP binding
COG0013	2672.830890594226	1.1647999495094221	0.4556609246739886	0.003928507773065096	0.01943641345747947	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain
COG0014	1089.6041301946484	0.4862586033631323	0.6498745410370389	0.34277628950491895	0.4836887254193531	E	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate
COG0015	1791.428730433058	0.8714766791930126	0.5929978843785557	0.07387068083523371	0.16492298242183795	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily
COG0016	1127.7123510358658	0.42754901195897316	0.3679301293988035	0.21057981792008815	0.34515280994468434	J	Belongs to the class-II aminoacyl-tRNA synthetase family. Phe-tRNA synthetase alpha subunit type 1 subfamily
COG0017	94.25949819804462	2.013811308435574	0.8826261770034122	0.0016613691175001782	0.010049715831519946	J	Asparaginyl-tRNA synthetase
COG0018	1921.1400791935841	0.3159304250069133	0.4773459764885828	0.45255156747502573	0.5902686433380523	J	arginyl-trna synthetase
COG0019	1422.5628914931867	0.7271925933482805	0.4459244278544256	0.06814162477316554	0.15583124671812104	E	diaminopimelate decarboxylase activity
COG0020	1685.5687921199526	0.5479804335667084	0.5467317678121747	0.23601218362420834	0.37102784704357467	H	Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids
COG0021	2322.932725319096	-0.21939363219049263	0.39614716201984973	0.5461224780443239	0.6781204626541344	G	Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate
COG0022	966.6777731984123	-2.22407210546064	0.5223540928653648	1.0836971410295233e-6	3.776448950152883e-5	C	dehydrogenase e1 component
COG0024	1858.5861555210968	0.7590607413618793	0.5098366541658109	0.08483928384607531	0.1803678673809797	E	Methionine aminopeptidase
COG0025	2192.745277499119	0.3487153279925508	0.596788566656672	0.47518804009828886	0.6089831050379543	P	NhaP-type Na H and K H
COG0026	1195.3770903197749	0.2442660138049504	0.49905110304428135	0.5739435344859365	0.7012435105037775	F	Catalyzes the ATP-dependent conversion of 5- aminoimidazole ribonucleotide (AIR) and HCO(3)(-) to N5- carboxyaminoimidazole ribonucleotide (N5-CAIR)
COG0028	4244.189028158198	0.3532437504805199	0.3153189239968516	0.23693217750659404	0.37199048045354577	EH	Belongs to the TPP enzyme family
COG0030	1043.1851775102355	-0.09224154945527402	0.516720881257743	0.8358669659998242	0.8938590703787312	J	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity
COG0031	3040.7462481710786	-0.5216807317780727	0.3382460509421675	0.10039248670096253	0.2031933790172259	E	Belongs to the cysteine synthase cystathionine beta- synthase family
COG0033	1318.9093145858528	0.9552673757640444	0.5964014203093829	0.05100464479622166	0.12831041144532246	G	Phosphoglucomutase
COG0034	1693.9887088050837	0.1336922742230015	0.5301368186326837	0.767925974904864	0.8478728973019906	F	Catalyzes the formation of phosphoribosylamine from phosphoribosylpyrophosphate (PRPP) and glutamine
COG0035	760.6362797140359	-1.2044116682619874	0.4751065941722465	0.00387087653102616	0.01921057300072735	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate
COG0036	623.7664425060101	0.5274719669119917	0.5073821427136226	0.2299044918165181	0.36605569971623814	G	Belongs to the ribulose-phosphate 3-epimerase family
COG0037	925.2597985336823	2.1411303557379844	0.6618954530729386	7.49600854972328e-5	9.461497405674346e-4	D	tRNA processing
COG0038	2305.5738695552495	1.7328977240770276	0.763583896560031	0.002814146763215114	0.015088827451456944	P	chloride channel
COG0039	3708.6532610652184	0.3662444589356465	0.3600981417751746	0.2748166873268942	0.41442253037160054	C	L-malate dehydrogenase activity
COG0040	734.3798830151588	0.9932804143165604	0.647087027263729	0.05364187403864305	0.13310824161601365	F	Catalyzes the condensation of ATP and 5-phosphoribose 1- diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of hisG enzymatic activity
COG0041	769.922099356949	-0.23153029936298708	0.412242784353222	0.5374780402655248	0.6703250304703157	F	Catalyzes the conversion of N5-carboxyaminoimidazole ribonucleotide (N5-CAIR) to 4-carboxy-5-aminoimidazole ribonucleotide (CAIR)
COG0042	1125.2091676920436	0.3797723839747285	0.5844993188186453	0.4311034213488094	0.5730172341808801	J	Catalyzes the synthesis of 5,6-dihydrouridine (D), a modified base found in the D-loop of most tRNAs, via the reduction of the C5-C6 double bond in target uridines
COG0044	1644.8365944663622	0.596755776062628	0.4606490829021973	0.14462960991470353	0.2667348062103952	F	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides
COG0045	1436.0863716355057	0.1834185510775852	0.26203521755118814	0.4676377536111504	0.6038625579698446	C	succinate-CoA ligase (ADP-forming) activity
COG0046	2224.9496430397485	0.8852624838497063	0.5380466114077912	0.052842023078110166	0.1317352457141689	F	Part of the phosphoribosylformylglycinamidine synthase complex involved in the purines biosynthetic pathway. Catalyzes the ATP-dependent conversion of formylglycinamide ribonucleotide (FGAR) and glutamine to yield formylglycinamidine ribonucleotide (FGAM) and glutamate. The FGAM synthase complex is composed of three subunits. PurQ produces an ammonia molecule by converting glutamine to glutamate. PurL transfers the ammonia molecule to FGAR to form FGAM in an ATP-dependent manner. PurS interacts with PurQ and PurL and is thought to assist in the transfer of the ammonia molecule from PurQ to PurL
COG0047	840.7279497113412	1.3822384198949407	0.5018578253980687	0.0014578175205943685	0.009128443302784268	F	phosphoribosylformylglycinamidine synthase activity
COG0048	513.5643059492915	-0.4352405166737368	0.24762587912964373	0.06916668807704117	0.15732010686480588	J	Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit
COG0049	908.5120442743762	-0.9166235787203145	0.2496561799524542	1.4087899876003514e-4	0.0015258718581914617	J	tRNA binding
COG0050	4591.724409377819	-0.7832631560665815	0.25242571746861037	0.0012951364700185192	0.00840527838639549	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis
