feature	baseMean	log2FoldChange	lfcSE	pvalue	padj	bacteria_eggnog_cat	bacteria_eggnog_desc
30561	78.93565449574808	2.639023533434261	0.9679230932945804	0.0010721594858825521	0.0029673590476925926	S	NA
3056J	392.58328960467077	2.487993194445675	0.6176724153113344	1.2611402390265826e-5	6.781331228137224e-5	S	NA
3056X	143.33453093546498	2.032087784601732	0.7715931065637711	0.002938424916994317	0.006904014598980405	S	NA
3057C	174.3847744930165	1.0342520401472024	0.7164798421782609	0.10824519039252405	0.15340169301109208	S	NA
3057D	87.07441833664522	1.6441221978034148	0.7325028630914031	0.012238568852692942	0.02343149293056469	K	NA
3057E	93.79996446407596	1.5741103069112896	0.7644623679953936	0.020302143191660113	0.036370687406262425	S	Domain of unknown function with cystatin-like fold (DUF4467)
3057F	246.7466500967417	3.853638177086048	0.7027375272976216	1.7090315387891082e-9	2.9508232623863317e-8	S	NA
3057G	74.77364642950829	0.9891698936361236	0.7769031787310494	0.14918519472195013	0.2022813663304828	S	NA
3057T	77.28657267399298	1.8348145093550414	0.9738109310823674	0.022765709639615477	0.04011710256718757	K	regulator
30590	82.54243260345396	0.778164438843501	0.7586165268901486	0.24772529428840948	0.31207573521807025	S	NA
30595	843.169747659598	2.2040471450161023	0.6883900218446234	4.1307428176730066e-4	0.001287095692526589	S	Belongs to the UPF0346 family
3059W	68.36706042796192	2.0042976048309464	0.6928049991783557	0.00140707292584368	0.003677932286719175	S	NA
305A2	56.290070333041804	1.306842736409431	0.8279581730313601	0.06931611268574381	0.10428293783106378	S	NA
305A3	52.06574044645915	2.7880280994379887	0.8050381474833264	7.863753235959899e-5	3.1488475723567084e-4	S	NA
305AA	71.04049364608412	3.99107660304253	0.7935274498842759	1.7781296690382555e-8	2.3078896807793082e-7	S	NA
305AD	150.95577895114099	0.31043770596748144	0.8825992259337947	0.6796615901214011	0.7351282256370557	S	NA
305AG	49.383468053926954	1.8992884868014082	0.7860692160489205	0.00613332023194712	0.0129550041262901	S	NA
305B1	85.91552592783768	0.4065874880820481	0.7782320459276849	0.5537675382242048	0.6207209689922295	S	Protein of unknown function (DUF4064)
305B4	43.70929459005162	2.5573604154324894	0.6749223219561472	3.065924546885602e-5	1.4389201988126442e-4	N	NA
305BI	110.26618289844023	2.02651549361534	0.7391186490391409	0.002165426525405696	0.005348205670358951	S	NA
305BU	77.06856719327003	2.1894342772496165	0.7605413298081576	0.0011920266694099338	0.003251152090357449	S	NA
305CA	64.02349867393808	0.8390461567192247	0.6282790288596829	0.14635390773502438	0.19872875494755837	S	YozE SAM-like fold
305CC	62.53476263700205	1.2169580065521446	0.7716012546074611	0.07459206256040093	0.11085288287018784	S	NA
305CH	91.93889713576874	1.579846639587663	0.9937856481415489	0.052502385058362494	0.08234124056653185	S	NA
305DR	32.37216801539291	2.044930543586722	0.8420945635139115	0.005058497980255292	0.010967849307419885	S	YozE SAM-like fold
305DX	29.46052312464421	0.8317854087987905	0.8291648369142195	0.24773706079479116	0.31207573521807025	S	NA
305E8	74.07871988081968	2.237652836809905	0.7260973138014426	5.919928055990246e-4	0.0017684610478370863	S	NA
30D1S	168.73265441230964	1.5607222121427957	0.8740182274621953	0.03701355061493838	0.06099781283477586	S	NA
30D4W	89.16817211405417	0.9832855939301557	0.631123359588359	0.09013714132821028	0.130390545718441	S	NA
30DSN	251.72065756257044	4.499229727062396	0.830385365789131	1.4874159873436662e-9	2.6408649888497926e-8	S	NA
30EVE	105.89130236714519	0.7299278903718909	0.7687157014492952	0.2831475578606179	0.3482900025448908	S	NA
30EVW	85.67797286215992	1.9714249926220158	0.8873703209687814	0.009227126422544828	0.018202779797934346	S	NA
30EW4	63.04533230223468	1.0655662275079365	0.8038145699609348	0.12993176640267806	0.17927535510985346	S	NA
30EWC	66.13150807163204	1.4087513796335343	0.7956383411989773	0.043821467573174226	0.0700696703251605	S	NA
30F8J	79.33378230831676	1.646828763348506	0.8542701392534776	0.025352818758814698	0.04385478391919969	S	Domain of unknown function (DUF4889)
30FRW	45.37516495779685	2.387438981021385	0.8639021753226392	0.00132462856957467	0.0035260975501266324	S	NA
30PGV	184.32188349941194	4.184900882733203	0.7524071823576056	8.201312567563783e-10	1.591223737335571e-8	S	mRNA processing
30PQ7	61.27333033743805	1.8249172640785423	0.7483634445469124	0.00624939977406888	0.01317062751937025	S	Domain of unknown function (DUF1413)
30PVJ	37.888688759987936	3.0247468431450457	0.7483922036995161	5.854262563267964e-6	3.508828708302646e-5	S	NA
30RT4	40.82417279528911	0.4230896600674118	0.9740146331551189	0.5972437232761494	0.6596318586887987	S	NA
30TN1	616.247963354539	5.055662765797537	0.9941047250968437	6.451622397361241e-9	9.339964116795273e-8	S	NA
30U67	80.07863591064022	2.9523337470797593	0.9729208995582126	2.7835551302359294e-4	9.07911742652343e-4	S	NA
30UAY	549.188239068468	4.933102404480374	1.0416796527292764	3.9561598085593114e-8	4.595983185005323e-7	S	succinate dehydrogenase
30YIF	125.46378662699415	2.3422390974150065	0.7680713399667144	5.792247984545998e-4	0.001735829730400568	S	Belongs to the UPF0403 family
315V3	168.79484653175035	2.100450579904206	0.7671534212628521	0.0020150386778179903	0.004996791988104836	S	Accessory Sec system protein Asp3
3161G	238.63092681233599	0.5884989596381067	0.6841664456771213	0.3425455105411478	0.4116670822723117	S	Protein of unknown function (DUF2469)
318WM	463.38899158566414	1.659603684529625	0.6983602786491602	0.008633670815297208	0.01715793925489899	S	Protein of unknown function (DUF3000)
31D67	489.80757369661035	0.10091794900793906	0.6669060881035368	0.8680839422338146	0.896670680177848	S	Protein of unknown function (DUF3043)
31GEE	198.68216461839785	2.9869947604717746	0.8926160304472568	9.244327962566317e-5	3.579799429125475e-4	K	RNA polymerase-binding protein
31HT6	98.26918307327281	2.927792332641141	0.7928818125738005	2.751828986756793e-5	1.3111245957155148e-4	S	NA
31J3Z	66.54912700245688	1.1324759039268049	0.8174665209838546	0.11197564220654141	0.15785629860128159	S	Domain of unknown function (DUF4193)
31JVT	116.84530876356196	3.4073127926193463	1.0175550705076737	5.424951991848665e-5	2.3083151829197734e-4	S	Protein of unknown function (DUF3046)
31K3Y	612.0914587170664	5.537226252063035	1.1533736085930668	2.0019699671865965e-8	2.5806215604419003e-7	S	Domain of unknown function (DUF4191)
31KMU	883.4282066009563	4.110660977437594	0.9908989879441787	1.0789716990131617e-6	8.090138396584742e-6	S	NA
31NU2	149.5229491703623	0.3883321834381607	0.644843200197379	0.5107303656026203	0.5803227777631047	S	NA
31X1U	420.97213675980976	2.1572736821654606	0.9158222393513212	0.005347541055739368	0.01151495682711841	S	NA
31XN3	158.7099442646328	2.7733369942503177	0.8810889697756331	2.419681023512506e-4	8.102917591193124e-4	D	involved in cell division
31XWG	287.8635166986333	2.3997706995309587	0.8788771654622636	0.0014367537382953795	0.003739931584331818	S	NA
31Y1M	107.39857435163192	2.3205209616025124	0.8767531213613994	0.0020151780653408983	0.004996791988104836	S	Protein of unknown function (DUF3052)
31YKI	555.135093471805	6.274523868648811	1.0621217415540858	3.624953281287518e-11	1.0495633962127861e-9	S	NA
31YXA	33.970088016309205	1.5412640965131164	0.7544856475685799	0.021706488255351975	0.038539255562804166	S	NA
321E0	603.9858880021743	3.7386372643659462	0.970621678321651	5.439695911649433e-6	3.291803120811651e-5	S	NA
327ZD	35.27513286083673	1.8635991688934495	0.6063886754445437	9.17294103602791e-4	0.0025790935255170493	S	YueH-like protein
328S9	236.42399595887323	4.1807966975110595	0.896288264533555	9.46869685803609e-8	9.89691022243526e-7	S	NA
32C2V	177.0916536123594	1.0563381664686404	0.9348815799908445	0.17665048809965667	0.23395933751129758	S	NA
32DKN	57.13323848462375	0.2297477710412751	0.8065743636208867	0.7446470902743163	0.7922135804953438	S	NA
32FSI	393.9343838654702	1.590735485453507	0.6961446168939068	0.01160835495515338	0.022545845227655997	S	tRNA adenosine
32REF	412.9979776990116	1.1851212593278284	0.6652396224646872	0.05079722746725118	0.080269002597285255	S	Suppressor of fused protein (SUFU)
32RKK	621.4005032387682	4.338785030957712	0.7911153909493619	1.1403631297537984e-9	2.1054357657909607e-8	S	pathogenesis
32RKZ	58.81323072579705	2.8959909945470628	0.8259975640338931	5.8292806419925815e-5	2.4488183411227764e-4	S	Bacterial domain of unknown function (DUF1798)
32RMG	134.56477972568368	-0.8427885933614212	0.8924496019291253	0.2660276309788677	0.33156556390876096	S	Arsenical resistance operon trans-acting repressor arsD
32RNQ	208.81954903027383	1.8628147387389313	0.7885818436589941	0.007329400644002325	0.014944671735658045	S	Domain of unknown function (DUF4193)
32RR4	280.5505622821607	0.20002406147461052	0.7760710084040598	0.7704006397015705	0.8118107524738835	S	Protein of unknown function (DUF3499)
32RS7	340.1837018101029	3.15287774746747	0.8441039907603046	1.7380484792511825e-5	9.148355066478747e-5	S	NA
32RSG	292.99709321887605	-0.13509469281579087	0.623769674561351	0.8140494821640752	0.8497177623032666	K	Transcription factor WhiB
32RUD	354.700751366962	-1.2583256138940588	0.42170721729131416	0.001981310013622817	0.004932308790526641	S	Protein of unknown function (DUF2871)
32RUK	262.2615001885885	0.24793719033334283	0.577044710969214	0.6441716006058076	0.7052536081094415	K	Acts as a transcriptional regulator. Probably redox- responsive. The apo- but not holo-form probably binds DNA
32RUP	166.8824407357089	-0.13276743480618428	0.754724170505641	0.8431324885783116	0.8761873790747556	H	NA
32S2G	642.2389654116374	3.4432859854902995	0.8427732169050685	2.8557658847908697e-6	1.859706365112947e-5	S	NA
32SFN	280.1949956938116	1.349243105451301	0.6675776678500583	0.026702682690587516	0.045769079074394994	S	Protein of unknown function (DUF3151)
32SI2	223.3489726637321	1.3946332659331782	0.752303806127126	0.037306306723157774	0.06142648228607431	K	Binds to RNA polymerase (RNAP), stimulating transcription from principal, but not alternative sigma factor promoters
32SM3	278.50984645039375	0.7776573048483535	0.8757024976383042	0.2984521858655256	0.36378692603556934	S	Protein of unknown function (DUF3515)
32SNH	519.1424343947947	2.1507375353446507	0.9788269556668491	0.007924675549698185	0.016019591175651972	S	NA
32SVJ	166.48751985952575	4.300762553450603	0.6668433353311141	3.1994183870724454e-12	1.2288378376470086e-10	S	Protein of unknown function (DUF3263)
32TCV	251.60641650377272	0.7177463155731457	0.6025317684885828	0.1976490063990702	0.25849578182282845	K	4 iron, 4 sulfur cluster binding
32TPU	268.17941517949106	0.8924797871967535	0.8834671245548158	0.2356696018139251	0.3006984343144455	S	Protein of unknown function (DUF3052)
32TTI	318.8026810094615	-0.6576197065204278	0.6381982426833498	0.2610570358137957	0.32601814293401693	C	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor
32TUF	354.45777779644936	3.926457178336644	0.9759924735853464	2.2004879073035175e-6	1.484343455750975e-5	S	NA
32V6N	131.31804150359696	1.4022003385698005	0.7492461465916231	0.03570634537333727	0.059154350345616856	S	Protein of unknown function (DUF2538)
32VBI	132.08935840925332	2.479379067931006	0.7115343358583249	1.0859833740773884e-4	4.073639871018468e-4	S	NA
32VJC	354.14486204993705	2.4960925594414087	0.7853376181576004	3.122480103479986e-4	0.001004531205940057	S	Protein of unknown function (DUF4064)
32VKF	154.52338082364997	1.8373251267087012	0.7728492062720237	0.0072400592162191494	0.01484291007072379	S	Putative zincin peptidase
32W9Y	2969.062446157284	6.0648022166766795	1.0442192079869466	7.372698599009829e-11	1.927141494907847e-9	S	NA
32WI4	1320.3172023684451	2.2156678169791313	0.9597529152484738	0.005602683529593244	0.011968502159698623	S	NA
32WRF	343.2902178658507	3.732202806975302	0.9875698269285349	7.341601755931379e-6	4.277676317233082e-5	S	LytR cell envelope-related transcriptional attenuator
32WSX	46.18702130163474	1.662966951890327	0.8284834052419294	0.02098271767920039	0.03743078167986268	S	Bacterial PH domain
32X7X	110.89002652805635	1.5851871690713606	0.6053495615392214	0.00476177000639756	0.010420524595395591	J	NA
32XCW	63.13505051732744	2.32649120535331	0.831057840291831	0.0012845377118209274	0.0034551180773489043	S	NA
32Y97	110.18796636989397	0.7763890632644258	0.6289509463150954	0.17923539761235852	0.23704920471290145	S	Protein of unknown function (DUF3117)
32Y9G	367.36153672637744	3.4788263111181643	0.834192786217238	1.895582917388973e-6	1.3020025731846889e-5	S	NA
32YI8	54.356493122742485	1.5564946250508804	0.6256960570709357	0.007027145645164421	0.01449768029133115	S	NA
32YJA	99.82654713502504	2.1327107371206355	0.795273177621312	0.0022849830770483824	0.005614018473896939	S	Atp-binding protein
32YMN	73.57127848579165	0.29805225397905355	0.77327743129691	0.6627514653087003	0.718903894934279	S	Belongs to the UPF0738 family
32YSB	88.50164913708582	3.258592355071267	0.9526829293667158	5.018573695843612e-5	2.1712541828914202e-4	S	YwpF-like protein
32YU3	31.362472487337158	1.9331464756277634	0.6447110187053092	0.0010892110284180386	0.003001310622961565	S	NA
32YXE	601.8837929671356	4.934328038224085	1.0321270097515605	3.179923438883194e-8	3.796805592855296e-7	S	NA
32Z5G	104.59261862171776	5.49725709072029	1.1748024145024414	3.636996119599183e-8	4.251445153469355e-7	S	Protein of unknown function (DUF3040)
32Z6K	122.55945340952697	0.4383968634367019	0.6577603209129567	0.46519488085955363	0.5374443006615591	S	Domain of unknown function (DUF2017)
32Z7M	398.7440512080019	0.5124480002558025	0.7256614361244208	0.4306631941243592	0.5027966075322854	S	Protein of unknown function (DUF3093)
32ZDA	331.9505665617006	2.7861953871506966	0.9271050796964938	3.7895407676200466e-4	0.0011886526207768213	S	Transcriptional regulator
32ZDZ	143.74432008451745	4.593042343281305	1.0104339023609914	1.2192885008636456e-7	1.1889642272670366e-6	S	Protein of unknown function (DUF3039)
32ZHR	60.02478132036424	2.175702744246827	0.7780087963635367	0.0015535956401447415	0.003990831690973646	D	involved in cell division
3304R	356.794523019637	5.812032394861883	1.0273416358720373	2.0057604688114332e-10	4.660297780621132e-9	S	NA
330JD	485.49025912653826	1.097711502313384	0.7670372847440068	0.10608914495225524	0.1506866194718071	S	NA
330QP	35.63203668578473	2.615341870651921	1.0735148778132844	0.0024514160494803856	0.005922419775509738	S	Protein of unknown function (DUF4064)
330UF	341.9129548629161	3.4111910894575064	0.9541938189168175	2.3468381332945248e-5	1.1412789061654511e-4	S	Domain of unknown function (DUF3817)
3310N	322.39573571582093	4.525125598385943	0.936247949219646	3.1875413585076344e-8	3.796805592855296e-7	S	Protein of unknown function (DUF3054)
3313I	434.4691010158184	4.200616851097047	1.1141196629838472	4.76620447378564e-6	2.9409825638244502e-5	S	NA
331EY	191.47196450724633	1.5248161602569665	0.803448813859721	0.03035062619998036	0.05113686527158732	S	NA
331NI	348.5935308009207	2.747520766167822	0.8866338758657851	2.9417004788726903e-4	9.496192626480966e-4	S	NA
331V9	193.73678358226522	6.295367640724174	0.854353230998804	2.3206080103617783e-15	2.4263245975004816e-13	S	Domain of Unknown Function (DUF1540)
331VC	379.5802526382859	2.511883868274613	0.7711974642378756	2.340483466609583e-4	7.879767234631905e-4	S	Protein of unknown function (DUF4064)
331ZR	128.50728569334026	2.4521747317584834	0.7719269125363862	3.31986159770561e-4	0.001057187737205069	S	Protein of unknown function (DUF3147)
332AI	458.3061562924247	3.830743403504564	0.9856545796319615	4.283160816397851e-6	2.6780427430102178e-5	S	Bacterial PH domain
332BD	176.40677608231923	4.183352449467884	1.1021894937991463	4.383586929105487e-6	2.7317584770120947e-5	S	NA
332P4	521.6477175560079	3.5294037254324957	0.9508293142168953	1.202718316137511e-5	6.523100492711227e-5	S	NA
332SM	78.64560583426454	0.8968455112985299	0.8745613043865067	0.23013552509032006	0.2942357732472706	S	NA
332VJ	460.67759467007795	0.670634812590234	0.6829994944757162	0.2787344861425619	0.3442114848558409	S	Putative Actinobacterial Holin-X, holin superfamily III
33360	189.18295444949462	2.216136766818198	0.7815234615254225	0.0013168884950005737	0.0035104591325652687	S	NA
334EH	159.59205865800303	2.134034996155054	0.7314874259397134	0.0011285927803885152	0.0031007468798411467	S	Heat induced stress protein YflT
334YM	380.08623262307106	3.039648090518411	0.9962702079660357	2.3594809581266006e-4	7.929541362846897e-4	S	NA
334YY	229.88054100859978	0.8481975316113979	0.7974994573296034	0.2251641823937109	0.2892552841399071	S	ATP synthase I chain
335J4	106.89049570511604	3.055877303977299	0.8268695928838087	2.299263766899848e-5	1.1239517946248088e-4	S	Protein of unknown function (DUF3147)
336Y8	46.16885785260015	1.0106868218736829	0.7202461128942211	0.11802798644155278	0.16539737191586176	S	NA
337EH	196.9659695792254	2.239536539311206	0.6708956703405095	2.471621438135646e-4	8.189421736921279e-4	S	NA
337MV	226.36523718970727	2.031837560038861	0.8738045450901398	0.006683083479307232	0.013959559498397571	S	NA
337QR	113.33847685141656	3.302126461272536	1.0622284560343989	1.406289155601922e-4	5.099491697192327e-4	S	NA
337TN	261.5732440651256	2.6898667048176512	0.8270031170535322	1.8894507509229465e-4	6.548704075942882e-4	S	NA
337W4	234.65710823742353	2.4248587916065176	0.6201127986221044	2.226983629073077e-5	1.1058530844104302e-4	S	NA
3398G	351.41371468958005	3.46489442364409	1.154575091380939	1.6412486046830127e-4	5.806071191754567e-4	S	NA
339QH	136.2142495338411	1.933025041182107	0.8865564606807719	0.010627008338506038	0.020725419371055296	S	Protein of unknown function (DUF4235)
339RQ	141.0986444796244	2.174332755917622	0.7583206390480436	0.001256729375953083	0.003403114655458564	S	NA
33A0G	137.0165081138572	0.9468673817034857	0.6299250609115483	0.10208759563707402	0.14577303109937276	S	NA
33A40	329.99932934391813	1.818345701905264	0.6824048912209536	0.003371442738386327	0.00770030974956683	S	Trp biosynthesis associated, transmembrane protein, oprn chp
33AAR	180.1411370724919	3.5701283533750576	0.7973481894495038	4.2304324870805743e-7	3.4466120955349095e-6	S	NA
33AI2	376.1740196178177	2.5005775066908575	0.7299825411601643	1.3105794817793977e-4	4.80801283568972e-4	S	Protein of unknown function (DUF3073)
33AVR	146.95366676885095	-2.5949301227191928	0.5821384089720891	1.6424334708166787e-6	1.1533805194317125e-5	J	Belongs to the bacterial ribosomal protein bL32 family
33BFB	76.73276840517151	1.0435917285437388	0.7294792784444095	0.1101154506870601	0.15558354218697232	S	NA
33C2X	614.4974716377152	4.652363001909317	1.1071992755120994	5.482283867461521e-7	4.39049286747344e-6	S	NA
33CHW	985.1231087685723	4.553530888798169	1.0049992903620661	1.3434480742395089e-7	1.2705373244817869e-6	S	NA
33CMQ	447.0397068443853	1.9296816698092565	0.6487895216847618	0.0011807356204549485	0.0032298611013026357	S	Protein of unknown function (DUF3180)
33CMT	54.94826842858913	1.8926286929193588	0.6980423872288631	0.002731823648708203	0.006491530437965705	S	Protein of unknown function (DUF2929)
33CNM	188.70859018431972	2.0943548906111773	0.6755195362809354	6.574224305501121e-4	0.0019362582383338199	S	Protein of unknown function (DUF3017)
33CRW	416.79990797275934	3.615778006361176	0.8945484170946243	2.8186180411029307e-6	1.848306325211051e-5	S	NA
33D21	288.07054384110296	2.9568032582723105	0.8237973391184058	3.940828346789139e-5	1.77008089466758e-4	S	MT0933-like antitoxin protein
33DPX	219.303822410821	2.5468965403707666	0.9464987702752091	0.0013371041065635034	0.003549266471865322	S	NA
33EJD	403.7630109673771	1.3864026866210577	0.9003742822205951	0.06935365791266876	0.10428293783106378	S	NA
33F20	106.52518952700706	0.9620162928469994	0.8660840212691362	0.19503885411320063	0.2559714947287612	S	NA
33FQ1	177.43560245751007	3.585255997746133	1.1071876613466862	6.485958435683343e-5	2.688672637875782e-4	S	NA
33FQ8	46.65169460930179	-0.6246100228806811	0.8101593927937885	0.3773196177878085	0.4502951938342774	S	NA
33FSC	1206.3856182493146	4.900341668790681	1.085074516221365	1.1346601781447589e-7	1.118026416370909e-6	S	NA
33GHC	42.53259417368865	1.078522853977111	0.8129377672579524	0.12850782282091455	0.1775356958758628	S	NA
33GQN	215.9293905828294	1.4251715899128068	0.7202810797792892	0.02771105747402005	0.04719657028606854	S	NA
33H3S	366.9009982390945	-2.4260181487234673	1.0280638535846753	0.0037949704638038386	0.008492430930890398	S	NA
33HVV	96.12860728753857	1.596705320494348	0.5794376289119958	0.0031628501970641506	0.007366935731280609	S	NA
33K11	116.45517498988222	1.325277414928128	0.6769094522642889	0.031384091686205276	0.05268943849548468	S	NA
33KPA	214.9137652492327	3.002446541247471	0.7412391323374912	5.805428989213713e-6	3.494900117358203e-5	S	NA
33KYV	152.6090902582832	2.828334380697753	0.9822011261207793	5.318838012301244e-4	0.0016067501025924464	S	Phospholipase_D-nuclease N-terminal
33M8K	166.95275303755196	1.3309861711957507	0.8456434680373454	0.06848267554870657	0.10368817005845998	S	NA
33MCB	21960.84971391192	3.472451567203787	1.0856871843556897	8.475872763615214e-5	3.3371532512811367e-4	S	NA
33PRS	330.8808402781648	-0.5613830521296412	0.7092083997291467	0.3792191950863038	0.4511318110950846	S	NA
33RZ2	836.9703740420406	-0.09518628199516323	0.748297679647034	0.8864373053232727	0.9101336653673754	S	NA
33X2G	78.70828971519221	2.3461373087414397	0.8774123044359724	0.0018074794404337505	0.004535862561506763	S	NA
33XPV	417.30043118001186	0.7126662168946883	0.7595369969704433	0.2902278924900112	0.35583641281185735	S	NA
33XZS	403.15870569016676	4.5251210833685915	1.1710085416680183	2.4677541145807344e-6	1.6411000860922057e-5	S	NA
33YVE	96.15522274038914	1.103271087453717	0.7509612900813247	0.0987585334642287	0.1418805801371591	U	Multidrug resistance efflux pump SepA
340JJ	99.01803788953525	0.862995147653065	0.8209975673086626	0.2270983310478348	0.2909455813696563	S	Domain of unknown function (DUF2529)
341RB	89.83066116567117	2.2443429504082535	0.9291699424765644	0.004131957659207854	0.009202774336839267	S	NA
3446A	503.0702849168495	3.84604533893052	1.0455553146332905	9.67900248774242e-6	5.453857090398574e-5	S	NA
3461H	63.485469734343894	1.9653130577225792	1.0694696545686635	0.021465781040606174	0.038158720736995055	S	NA
347EJ	182.40884880717633	2.280011901713418	0.8225340882997948	0.0014751682880834078	0.003818798787032976	S	NA
