feature	baseMean	log2FoldChange	lfcSE	pvalue	padj	bacteria_eggnog_cat	bacteria_eggnog_desc
30TU7	558.638568664538	3.248742382949218	0.6619519467982306	1.2896080666407658e-7	1.3586400278550656e-6	S	NA
30U67	66.936319511616	0.7873348124157155	0.6622904095615989	0.18339240054220982	0.251112988815824	S	NA
30UAY	1057.260712854697	1.808483309375312	0.6643468641253526	0.002375544009413553	0.006206389401479117	S	succinate dehydrogenase
3161G	473.00361624966916	0.49211840417060454	0.5637927742613392	0.3430888298463685	0.42820355000337706	S	Protein of unknown function (DUF2469)
318WM	837.7716787647146	2.0597061182945273	0.5310629226760103	3.08296701897877e-5	1.5169214096129058e-4	S	Protein of unknown function (DUF3000)
31D67	981.4881277116205	1.5896838557947974	0.5533020862887761	0.0018074411637467533	0.004897343790367598	S	Protein of unknown function (DUF3043)
31GEE	398.399046523605	2.582528392172987	0.6447178487204757	1.2342958197481775e-5	6.658505461352366e-5	K	RNA polymerase-binding protein
31GJC	1548.7768927359841	5.564074367458651	0.658557336720495	5.155393627057668e-19	1.8466619972120565e-16	S	Domain of unknown function (DUF4192)
31HT6	145.54150328105248	1.2679180800161396	0.6764653387193899	0.03500333227222037	0.06225518182675937	S	NA
31IYV	148.09371722743379	0.6020906834462216	0.876645506186164	0.40916488054146	0.4921519819004398	S	NA
31JVT	162.78968864640655	1.7828544127695416	0.639948426080259	0.001999594073516922	0.005329275276292868	S	Protein of unknown function (DUF3046)
31K3Y	1306.580472502415	0.9628266062665649	0.7051539165221361	0.12136234170408858	0.17948798843271896	S	Domain of unknown function (DUF4191)
31KMU	2003.975765236778	3.046629645675307	0.7209347677386606	3.560921170923063e-6	2.3708586680755413e-5	S	NA
31NU2	37.043964770657986	0.7664408157197387	0.6265104150581601	0.17560107194076627	0.24271624754708096	S	NA
31QDV	116.40603046231607	-2.583467861303718	0.8669731695962632	5.533257778540243e-4	0.001801829942066468	S	NA
31RF6	790.5020531098423	2.0376468676645634	0.7117824793969686	0.0012618280754815314	0.003674689566158411	S	maleylpyruvate isomerase
31X1U	819.5135501567976	4.267796468696385	0.7402185384103639	5.608956502032623e-10	1.2103182042337866e-8	S	NA
31XN3	337.98354277300325	1.5251350690801722	0.6008964454663033	0.005234768068535262	0.011932690548156792	D	involved in cell division
31XWG	538.4376251220725	0.5166663767394585	0.6399279585243166	0.3700440714347468	0.45456030997231245	S	NA
31XZ9	342.84194682968143	2.113944083335238	0.6438169255667594	2.887557195409089e-4	0.0010308624574501065	S	NA
31Y1M	127.94808937322837	0.22007627075036765	0.8210104910807907	0.7522708984285537	0.8062939431990064	S	Protein of unknown function (DUF3052)
31YKI	1089.4630159377148	1.3205153566453212	0.6756466891582531	0.02797383452104552	0.051333132814746434	S	NA
321E0	1320.2585445065927	1.8692509635385486	0.6169344345182004	8.490225927775991e-4	0.002612713855093952	S	NA
3220C	53.42481766519892	1.3125106413256744	0.7666937394151487	0.047841373080425645	0.0813712242991855	S	NA
324T6	634.3710149246936	2.767438142386286	0.7348777821673843	2.897042983936488e-5	1.4372864222244458e-4	S	NA
324VA	119.2759541886801	1.294148098336093	0.6520262917831373	0.02664659780255713	0.049557691240269805	S	NA
325R7	52.415533499824114	-1.092747398753436	0.7816848950504408	0.10418022666258116	0.15705958413525492	S	NA
328S9	290.42562703794516	1.4373883460153845	0.5906711338531546	0.007569301011830726	0.016512324131776897	S	NA
32EJP	81.50114763062753	-1.6670206004226742	0.8286804060375474	0.01819272479271222	0.03540250673053354	S	NA
32FSI	817.0419833980401	1.415120118599452	0.5846963186084542	0.007999910488284533	0.01734605288682518	S	tRNA adenosine
32HK7	1683.7537766614148	4.469758201580227	0.6378955508082839	1.5158267664681835e-13	9.049485795815057e-12	S	NA
32QWD	158.98587167195114	0.9899104747492248	0.6122619032658567	0.07435276258229429	0.1183695980310125	S	NA
32REF	865.7999155423862	1.5948496284968816	0.6005514901500134	0.0035001315222019883	0.008610900489373298	S	Suppressor of fused protein (SUFU)
32RKK	732.443856052131	0.24951206422228667	0.4762308496802886	0.5782557609184837	0.653410768331233	S	pathogenesis
32RMN	327.5357178506718	2.901473074248702	0.681283088481442	3.380002777331908e-6	2.293024611439942e-5	S	NA
32RNQ	405.52639700913403	-0.15107275004874013	0.5597082762785889	0.7698901803469005	0.8197819934609386	S	Domain of unknown function (DUF4193)
32RR4	612.5655283725225	0.5779097431336673	0.6079987691546743	0.2956796209779581	0.37771911638482375	S	Protein of unknown function (DUF3499)
32RS7	721.4491028959236	0.44196985142588563	0.5699276573933161	0.3989297753631547	0.4827589376185203	S	NA
32RSG	520.1912749251554	-0.964702468834779	0.4396136834428982	0.020558078941649717	0.03916970147286664	K	Transcription factor WhiB
32RUD	647.2909670544116	-0.326701347391792	0.5685344836774692	0.5322683942845782	0.6126559731129045	S	Protein of unknown function (DUF2871)
32RUK	465.78795527937393	-1.2318766461107842	0.4736571882040485	0.005608923253411013	0.012651865928034162	K	Acts as a transcriptional regulator. Probably redox- responsive. The apo- but not holo-form probably binds DNA
32RUP	92.53903093082077	-0.11042195726235127	0.6558102042026499	0.8511775267249658	0.8842569317659013	H	NA
32S2G	425.7608522159085	0.7936950797347548	0.7003598638496445	0.19942399229636035	0.2695610341153067	S	NA
32SFN	592.736545344448	1.946701919931323	0.5637450981347265	1.793227286656607e-4	6.818832421235633e-4	S	Protein of unknown function (DUF3151)
32SI2	340.02193736880633	0.18277050486722118	0.4795262293866776	0.685704630967068	0.7488396305256212	K	Binds to RNA polymerase (RNAP), stimulating transcription from principal, but not alternative sigma factor promoters
32SM3	654.2430115144965	1.9604158643288163	0.7081108181383116	0.0018074507233014976	0.004897343790367598	S	Protein of unknown function (DUF3515)
32SMG	646.5011188003808	0.6453706187321204	0.6629281648188781	0.27615663843972704	0.35659447688936635	S	Family of unknown function (DUF5318)
32SNH	1123.4215587098063	2.1191870560787	0.7165135582081248	8.696030977165722e-4	0.002666882102757501	S	NA
32SQA	226.287562570364	1.500349451061923	0.5648613607720236	0.003798074226438246	0.009192366134528241	K	positive regulation of growth
32SVJ	321.5686695762263	3.480905581908259	0.6242231251754465	3.1674580414566916e-9	5.561683678675426e-8	S	Protein of unknown function (DUF3263)
32TCV	465.3817969328506	0.07766589376473475	0.5689767464024812	0.882109879845664	0.907443305458693	K	4 iron, 4 sulfur cluster binding
32TPU	509.34840831139917	1.439268089467564	0.5976570904512015	0.008098604686843916	0.017538816196054963	S	Protein of unknown function (DUF3052)
32TTF	469.9410514487883	3.421464881482009	0.6888504361797357	8.59416949547135e-8	9.560346314527446e-7	S	Domain of unknown function (DUF4234)
32TTI	632.7717141233825	-1.4852995660002515	0.5010483417994929	0.0014804256890944105	0.0041886925895230475	C	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor
32TUF	779.5670185952608	2.7213152406427135	0.702391865317814	1.9360281570567973e-5	1.0050511389242678e-4	S	NA
32VJC	44.19542155715715	3.6222558287493967	1.079429040808527	6.380221302471889e-5	2.828459493249295e-4	S	Protein of unknown function (DUF4064)
32W9Y	7340.565491722316	2.4533162385248164	0.8138387538457941	5.499297483585679e-4	0.0017940331134976232	S	NA
32WI4	3290.597653648711	3.2790625030821965	0.6836160553404202	2.1951628709242884e-7	2.126744735212069e-6	S	NA
32WRF	809.0855537488688	2.3699559424971004	0.6798501546537565	1.1287694166053103e-4	4.535696228293534e-4	S	LytR cell envelope-related transcriptional attenuator
32Y38	663.4026330659599	2.795406033170778	0.6983048873360277	1.0843952598829441e-5	6.0315276722060645e-5	S	NA
32Y97	165.60902469929206	-0.5498117167116677	0.5092063151917858	0.24754061744945907	0.32431985797511426	S	Protein of unknown function (DUF3117)
32Y9G	402.55873279005334	0.9681857766941273	0.48500240745502937	0.03319817868835793	0.05939853949135769	S	NA
32YG5	400.45368725548923	1.4678428154949419	0.6764139863085155	0.014725895607904797	0.02956735317685818	S	NA
32YHZ	356.35647479110844	3.5592185965079945	0.6020756238777918	4.2790965967194137e-10	9.701091145220847e-9	S	NA
32YI8	95.0941569972199	0.2477506912322392	0.5739065927017453	0.6385184601465879	0.7072273111456642	S	NA
32YJA	183.14556803063044	0.37727471931793033	0.5400608609935785	0.4511056217688118	0.5354076663935997	S	Atp-binding protein
32YXE	1304.15572789689	6.578405413941335	0.7617624434549657	3.4025465311481376e-20	1.5234902093215787e-17	S	NA
32Z20	164.64274808569257	1.0297571714018778	0.6009302137771786	0.05936450548772026	0.0981734342830166	S	NA
32Z5G	74.63629119858554	0.6355031690852684	0.8130132829074083	0.3584863562868087	0.44245508857250937	S	Protein of unknown function (DUF3040)
32Z6K	247.6792854858446	0.7579540960609037	0.6571803900142159	0.19755637973355647	0.2680480879566664	S	Domain of unknown function (DUF2017)
32Z7M	879.3741569364563	1.2312322763775003	0.5501135059982748	0.015095509323251648	0.03017417097984788	S	Protein of unknown function (DUF3093)
32ZDA	683.6054201711496	2.7146144294137353	0.6916795029839884	1.5833254914039722e-5	8.291625599720801e-5	S	Transcriptional regulator
32ZDZ	296.6079128823515	1.5080524740404329	0.6348725025741079	0.008341298259798739	0.017999114678674145	S	Protein of unknown function (DUF3039)
32ZZ6	743.9176593316603	3.197893828887192	0.6521521066123855	1.3576406538425567e-7	1.405511220249722e-6	S	NA
3303M	671.4077099117288	2.600053721456518	0.6873272725495608	3.039589058381748e-5	1.499698072606532e-4	S	NA
3304R	534.8818345700535	1.0215534323603086	0.6814150388788254	0.09127522680263546	0.14116919793050095	S	NA
330JD	423.45687945979233	-0.07136048968128951	0.540332148946014	0.8867856291602803	0.9105046233575922	S	NA
330UF	754.9947597550715	3.6921426659713505	0.6630949098802896	2.8773856468081826e-9	5.1023739538945095e-8	S	Domain of unknown function (DUF3817)
330XE	170.20465567337834	2.4259357165683673	0.581883309814037	6.799401053389626e-6	4.1562209169354336e-5	S	Protein of unknown function (DUF4233)
3310N	512.463143693845	3.8795943241252355	0.5730071474288878	1.3780953623040964e-12	7.051910839676105e-11	S	Protein of unknown function (DUF3054)
3313I	864.2078884730881	2.486459709949966	0.6652023367145083	3.935361453219732e-5	1.8402695464011853e-4	S	NA
331I5	522.100909916567	2.895374958758935	0.5989537304500937	2.2774367069617728e-7	2.1929511517035133e-6	S	Protein of unknown function (DUF2550)
331NI	599.5072958996415	0.5341960181575588	0.6013196914768614	0.32941084201467263	0.4140174161742307	S	NA
331V9	208.88589613831263	1.843670537918826	0.6319199086950574	0.0012525748808929964	0.003659643738465508	S	Domain of Unknown Function (DUF1540)
332AI	1050.2294428385176	2.5142993080484355	0.7227259743242752	1.0405379285795442e-4	4.254802351794438e-4	S	Bacterial PH domain
332BD	331.7546842168642	1.389346002559098	0.6425381063235595	0.016050664212204854	0.031869999561040904	S	NA
332P4	1169.2488641572395	3.805930065812083	0.7542315301038528	4.3279551742328485e-8	5.382894247952106e-7	S	NA
332S7	1265.4987993085622	4.6097747074069	0.5655075022006719	2.027866144462594e-17	4.539885330915632e-15	S	NA
332VJ	713.422009937022	1.223936912600236	0.4954998111239564	0.008177267329700946	0.01766644847707406	S	Putative Actinobacterial Holin-X, holin superfamily III
33360	208.13625401111398	0.2750452683148251	0.5356122278164355	0.5801925344430288	0.6550238665156267	S	NA
334YM	775.2880726848322	4.7982129609107815	0.7587281363388304	1.0291697037568171e-11	3.9502762013564147e-10	S	NA
3357V	1314.6527834460146	4.522501121241663	0.6145803086937994	1.1148057937747723e-14	8.680944246307031e-13	S	NA
335QG	1896.9254465611489	4.607061142510163	0.7302486417944852	1.4193763136063919e-11	4.98451564248833e-10	S	NA
33632	332.55586944340564	3.506512825154391	0.6892288506822459	4.3847003048404756e-8	5.415860859289166e-7	S	NA
337EH	363.1689929851374	-0.1023895011166688	0.62972186962214	0.8573478579818097	0.8891198689319173	S	NA
337QR	136.73896246261012	-0.4443706967427073	0.6188145012295543	0.4283282677907707	0.5131343997413179	S	NA
3398G	732.9304465568378	2.616064462757216	0.6420726956685532	9.021445785843058e-6	5.228935081697384e-5	S	NA
339NW	246.43161768115885	1.7630464062703988	0.6091465813125525	0.0014485460093391894	0.00412862553953816	S	NA
339QH	252.13401185577735	1.5336352533537658	0.6626266655287777	0.00959679949253892	0.02035429046317383	S	Protein of unknown function (DUF4235)
339RQ	283.284131303196	0.42459223505815136	0.6546297179584946	0.4696579247551794	0.5533929889713989	S	NA
33A0G	42.21225366426033	1.3976447533639278	0.6230230057224482	0.012981532690286889	0.02651074691938862	S	NA
33A40	735.2707568486343	1.6589124124831183	0.6045383864141254	0.0025361571666408142	0.0065455736393502835	S	Trp biosynthesis associated, transmembrane protein, oprn chp
33A8R	1209.6596800431778	3.047559736934423	0.7159897453517512	3.1146913033472563e-6	2.1538270750173498e-5	S	Protein of unknown function (DUF2993)
33AAR	357.64830273904556	0.3866580769973259	0.46762328900383415	0.38106331242741825	0.46554187759720744	S	NA
33AGQ	628.5172853609118	2.6057197423691925	0.6269909418222829	6.392009276880848e-6	3.9476167637564135e-5	S	NA
33AI2	552.2949800993259	1.0122144498167551	0.4622627779918432	0.02013843194895484	0.03861662914408792	S	Protein of unknown function (DUF3073)
33AVR	317.2119575171126	-2.4568750561778563	0.6015135403013113	9.609151475000156e-6	5.480888627937987e-5	J	Belongs to the bacterial ribosomal protein bL32 family
33C2X	1281.4439144369119	2.8130303095716926	0.7350816065524727	2.2034260516769672e-5	1.1179422262191071e-4	S	NA
33C4E	803.0353937326381	2.130097007718897	0.5859691354418336	7.706670328984437e-5	3.286344418859792e-4	S	Protein of unknown function (DUF4245)
33C8D	84.3002753400022	0.6532539574246398	0.7964185454980304	0.338017018646519	0.42275731871223154	S	NA
33CHW	2387.805128370472	5.106816995215781	0.6879621718821164	3.409883160476436e-15	4.3622148145809265e-13	S	NA
33CIU	171.34583121735116	0.5960494721836442	0.5210852106106876	0.2190634960406757	0.29235672236128923	S	NA
33CMQ	853.5839355566168	0.7155219226650804	0.5486421243239388	0.1578466329707436	0.22295214483485948	S	Protein of unknown function (DUF3180)
33CNM	355.3601481862479	1.0079110283575565	0.587189969238306	0.05993395699636923	0.09893245804654127	S	Protein of unknown function (DUF3017)
33CRW	328.2963374061416	-1.721836733859401	0.778758257864613	0.010644509546301688	0.022271397894189627	S	NA
33CWX	449.5380544104383	2.8233480410005822	0.677916186287925	5.355910994381601e-6	3.389553565702278e-5	S	NA
33D21	284.7935253820022	1.5830669374194826	0.5873514477194328	0.0031431730850796473	0.007862322619242525	S	MT0933-like antitoxin protein
33DPX	302.5324682963636	-0.36707588649575534	0.6159757481439586	0.5114656979006555	0.593286959158079	S	NA
33EJD	958.6052365565695	3.813936179185423	0.6556482557355947	6.258052471889866e-10	1.3325098386588891e-8	S	NA
33FQ1	181.45987588004314	-0.6033363050760004	0.5653134690413376	0.24591424862119324	0.3228976680942501	S	NA
33FSC	1635.5947290555914	-0.47307411226844426	0.5766101466128227	0.3712097473719613	0.4556796830316536	S	NA
33H3S	489.1739822131971	-4.307548916117154	1.1285899440049438	5.94476753026627e-6	3.709783500594735e-5	S	NA
33JJF	923.387819939549	1.5265179299272238	0.6058674098449092	0.005511024837131081	0.012446715615765153	S	NA
33KSB	72.19558668218636	-0.054072796711686355	0.8557427871890445	0.9399338202016142	0.9521614660526533	S	Protein of unknown function (DUF2631)
33KSC	157.4902873309238	3.3838303094963282	0.7770344136035353	1.606271841159133e-6	1.1873143273378778e-5	S	NA
33KYV	289.77864850601236	2.410467259197819	0.7459554784093284	2.739096506218955e-4	9.870667691424847e-4	S	Phospholipase_D-nuclease N-terminal
33M04	227.9442087931194	-0.2595696645156788	0.7051980036328362	0.6769159163825578	0.7419561849701107	S	Bacteriocin (Lactococcin_972)
33M63	603.6216454619353	5.211248507085164	0.6479864048125877	2.370414563447103e-17	4.7171249812597354e-15	S	NA
33MCB	15307.053735722462	-0.2538860003327378	0.5286750336423058	0.6056553756312799	0.680049126558099	S	NA
33NSC	61.19392562049214	0.041463964160898197	0.5829825158773808	0.9381709683524853	0.9514519843257652	S	NA
33PRS	763.2956599431793	-0.8444500236826152	0.5934865689494611	0.1185106221012705	0.17570573193988037	S	NA
33R6G	482.9019694581505	0.9462547979206299	0.653835735625202	0.10599245509387448	0.15938915791194727	S	NA
33R7M	2092.2536409639106	4.006174015906314	0.587973603037432	9.24571453334015e-13	4.8703160968271206e-11	S	NA
33RZ2	1698.1894664573474	-0.1461432916051768	0.58091332106743	0.7838982541340759	0.8282960313593687	S	NA
33WXW	701.4025298462974	2.865359871089669	0.5972622271552884	2.7759946258518897e-7	2.6030399868590234e-6	S	NA
33X2G	182.27434070659277	0.5079092453668115	0.5864747147665244	0.3438091140901304	0.4288037070580944	S	NA
33XPV	844.0383475816817	-0.36845368544708257	0.5236463960102237	0.4498011335722259	0.5349228620370894	S	NA
33XZS	889.1597011445375	3.572844735742037	0.6123855574380516	6.718129185010597e-10	1.3990894616690674e-8	S	NA
341RB	129.97164039262225	0.903289954354889	0.54694095388184	0.07353426438313806	0.11717070063185078	S	NA
342CR	193.3408472133705	2.9367840641500664	0.7447634136724256	1.2645385846028398e-5	6.760563000070704e-5	K	NA
3446A	1166.9415783141922	1.9017205209381762	0.6284277431891456	8.356987859876461e-4	0.0025805802167308176	S	NA
34615	638.860268826863	3.8465091186001072	0.6363993870912444	1.5630122214262066e-10	4.241446800870206e-9	S	NA
346YS	1019.9335720603385	3.2384131155065514	0.7132633489906431	7.648549164270368e-7	6.4011923145832835e-6	S	NA
347BE	61.983432143711504	2.408981000873702	0.6789795016196337	8.686540636115657e-5	3.669243933793194e-4	H	NA
348DG	72.66116268824084	1.4184035516983478	0.6636268270242747	0.016660921604682435	0.03300852941812637	S	NA
34A0Z	908.5758163721433	3.7695515771763146	0.5746252916691305	6.190230497329141e-12	2.741605809548482e-10	S	NA
34AGE	738.5656278955743	1.838639139331784	0.6883114998228126	0.002696213650610126	0.0068886143341551145	S	SseB protein N-terminal domain
COG0001	2787.3688457842786	0.136201593213941	0.45232640797685086	0.7507433592596866	0.8055568348338166	H	glutamate-1-semialdehyde 2,1-aminomutase activity
COG0002	1542.6921378825275	2.1908219668052054	0.7354832921350055	7.650612812699521e-4	0.002403903078516639	E	Catalyzes the NADPH-dependent reduction of N-acetyl-5- glutamyl phosphate to yield N-acetyl-L-glutamate 5-semialdehyde
COG0003	766.3274207241851	1.838650432797817	0.8688712020627087	0.012156504917582887	0.025083295285012616	P	Pfam Anion-transporting ATPase
COG0005	1302.1754459475346	3.029901088854589	0.6086269572977899	1.0230069122470348e-7	1.1104275029299634e-6	F	The purine nucleoside phosphorylases catalyze the phosphorolytic breakdown of the N-glycosidic bond in the beta- (deoxy)ribonucleoside molecules, with the formation of the corresponding free purine bases and pentose-1-phosphate
COG0006	3446.574624049711	0.28946223923427583	0.40047267033595974	0.45073289081287865	0.5353200314627756	E	proline dipeptidase activity
COG0007	1287.925851057827	0.17322205442172367	0.4815692717676381	0.7023851521669703	0.7642599073700145	H	Multifunctional enzyme that catalyzes the SAM-dependent methylations of uroporphyrinogen III at position C-2 and C-7 to form precorrin-2 via precorrin-1. Then it catalyzes the NAD- dependent ring dehydrogenation of precorrin-2 to yield sirohydrochlorin. Finally, it catalyzes the ferrochelation of sirohydrochlorin to yield siroheme
COG0008	5927.125346106862	1.1538088485933686	0.41276380596259116	0.00333699050348034	0.008289251028756295	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu)
COG0009	2198.3243737304265	0.8278140171722717	0.4338174166759684	0.04444246568303109	0.07653505388298912	J	L-threonylcarbamoyladenylate synthase
COG0010	470.36446240703447	2.514753402464006	0.9426544645207595	0.001520390579425609	0.004268055686130511	E	Belongs to the arginase family
COG0011	483.6137148721553	0.8917990768726567	0.48398240936270687	0.049468464774756145	0.08367220508476095	H	TIGRFAM Protein of
COG0012	1798.829195364783	0.38507834163962773	0.5403251450618526	0.4419760962738568	0.5270167699244191	J	GTP binding
COG0013	4636.156597111751	1.0132343503054198	0.46054780077976426	0.019604918348708804	0.03771472477179105	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain
COG0014	1956.836392685666	1.914827514608298	0.686531648737794	0.001764435918937115	0.004817232821366421	E	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate
COG0015	2989.061376329328	1.0241775038089116	0.6393975982576938	0.07475891008955117	0.1185945154742127	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily
COG0016	1957.7825612406116	0.49226742334056384	0.3660475374310285	0.1631784763712435	0.22870655234464202	J	Belongs to the class-II aminoacyl-tRNA synthetase family. Phe-tRNA synthetase alpha subunit type 1 subfamily
COG0017	118.6576246599981	4.693951626596905	0.928406021791084	1.654202561830744e-8	2.3328163686920177e-7	J	Asparaginyl-tRNA synthetase
COG0018	3309.0212616287513	0.13908276305735562	0.5210534722435051	0.7746230946778403	0.821889788251192	J	arginyl-trna synthetase
COG0019	2453.6153208758506	1.085276111525252	0.48670390323677964	0.01725867354625573	0.03404216334949781	E	diaminopimelate decarboxylase activity
