ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	set_annotation
GO:0005198	structural molecule activity	63	0.5347799570167169	1.7558574470974544	0.002326864243215333	0.04746424272829696	0.03827391856893092	788	tags=54%, list=26%, signal=41%	cluster_14549/cluster_602/cluster_15338/cluster_134/cluster_780/cluster_99/cluster_885/cluster_162/cluster_364/cluster_1067/cluster_177/cluster_119/cluster_115/cluster_374/cluster_321/cluster_238/cluster_269/cluster_1277/cluster_151/cluster_391/cluster_95/cluster_415/cluster_353/cluster_423/cluster_13725/cluster_432/cluster_153/cluster_124/cluster_414/cluster_156/cluster_416/cluster_125/cluster_433/cluster_362	GO_MF
GO:1901566	organonitrogen compound biosynthetic process	462	0.4299198995573017	1.7959383320937112	1.0449767216613854e-8	5.465228254289046e-6	3.992911052242978e-6	726	tags=35%, list=24%, signal=32%	cluster_5916/cluster_756/cluster_11301/cluster_13247/cluster_1087/cluster_579/cluster_7091/cluster_539/cluster_2526/cluster_14549/cluster_13723/cluster_11143/cluster_596/cluster_4922/cluster_1629/cluster_1134/cluster_297/cluster_22110/cluster_602/cluster_440/cluster_15338/cluster_3500/cluster_134/cluster_1091/cluster_11273/cluster_780/cluster_511/cluster_486/cluster_7136/cluster_1418/cluster_574/cluster_388/cluster_510/cluster_99/cluster_253/cluster_5535/cluster_215/cluster_2463/cluster_885/cluster_663/cluster_13176/cluster_871/cluster_1227/cluster_5440/cluster_551/cluster_5903/cluster_273/cluster_1870/cluster_1400/cluster_1293/cluster_4574/cluster_1213/cluster_1725/cluster_940/cluster_162/cluster_143/cluster_1558/cluster_1708/cluster_1199/cluster_183/cluster_1225/cluster_364/cluster_2634/cluster_8260/cluster_4151/cluster_1776/cluster_842/cluster_592/cluster_1067/cluster_169/cluster_69/cluster_21852/cluster_659/cluster_4122/cluster_1425/cluster_1017/cluster_13722/cluster_177/cluster_1588/cluster_119/cluster_1128/cluster_15380/cluster_1033/cluster_697/cluster_35/cluster_115/cluster_5348/cluster_785/cluster_760/cluster_401/cluster_40/cluster_4499/cluster_374/cluster_321/cluster_1413/cluster_692/cluster_1252/cluster_63/cluster_160/cluster_1355/cluster_1365/cluster_758/cluster_5621/cluster_249/cluster_992/cluster_238/cluster_104/cluster_1258/cluster_734/cluster_269/cluster_1277/cluster_188/cluster_151/cluster_925/cluster_310/cluster_391/cluster_95/cluster_298/cluster_415/cluster_524/cluster_646/cluster_519/cluster_1377/cluster_1731/cluster_2008/cluster_959/cluster_59/cluster_4187/cluster_586/cluster_1079/cluster_3857/cluster_2925/cluster_353/cluster_1073/cluster_3596/cluster_5618/cluster_1624/cluster_1273/cluster_15717/cluster_7118/cluster_5192/cluster_423/cluster_13725/cluster_2596/cluster_2058/cluster_432/cluster_1424/cluster_13368/cluster_7112/cluster_265/cluster_48/cluster_83/cluster_5369/cluster_1250/cluster_2073/cluster_153/cluster_1245/cluster_124/cluster_7113/cluster_414/cluster_156/cluster_1010/cluster_1163	GO_BP
GO:0009311	oligosaccharide metabolic process	19	-0.8382773110210222	-2.3491109842219373	3.0324688813928425e-7	5.567893747101566e-5	4.06791874851136e-5	154	tags=47%, list=5%, signal=45%	cluster_3789/cluster_1461/cluster_1547/cluster_3821/cluster_21264/cluster_1471/cluster_4222/cluster_1415/cluster_475	GO_BP
GO:0005984	disaccharide metabolic process	16	-0.8619516187186186	-2.3143302613420085	3.193820505029579e-7	5.567893747101566e-5	4.06791874851136e-5	154	tags=56%, list=5%, signal=54%	cluster_3789/cluster_1461/cluster_1547/cluster_3821/cluster_21264/cluster_1471/cluster_4222/cluster_1415/cluster_475	GO_BP
GO:0005988	lactose metabolic process	13	-0.8822538927934185	-2.2341855217946067	6.924486858957846e-7	7.961394237361348e-5	5.8166169028120566e-5	154	tags=69%, list=5%, signal=66%	cluster_3789/cluster_1461/cluster_1547/cluster_3821/cluster_21264/cluster_1471/cluster_4222/cluster_1415/cluster_475	GO_BP
GO:0005990	lactose catabolic process	11	-0.9011494885135596	-2.185700561587746	1.0655785786143297e-6	7.961394237361348e-5	5.8166169028120566e-5	154	tags=82%, list=5%, signal=78%	cluster_3789/cluster_1461/cluster_1547/cluster_3821/cluster_21264/cluster_1471/cluster_4222/cluster_1415/cluster_475	GO_BP
GO:0009313	oligosaccharide catabolic process	11	-0.9011494885135596	-2.185700561587746	1.0655785786143297e-6	7.961394237361348e-5	5.8166169028120566e-5	154	tags=82%, list=5%, signal=78%	cluster_3789/cluster_1461/cluster_1547/cluster_3821/cluster_21264/cluster_1471/cluster_4222/cluster_1415/cluster_475	GO_BP
GO:0046352	disaccharide catabolic process	11	-0.9011494885135596	-2.185700561587746	1.0655785786143297e-6	7.961394237361348e-5	5.8166169028120566e-5	154	tags=82%, list=5%, signal=78%	cluster_3789/cluster_1461/cluster_1547/cluster_3821/cluster_21264/cluster_1471/cluster_4222/cluster_1415/cluster_475	GO_BP
GO:0044419	biological process involved in interspecies interaction between organisms	99	0.5767479702769789	2.0380718692872755	1.746634358168095e-6	8.304452448381033e-5	6.067256191531278e-5	249	tags=27%, list=8%, signal=26%	cluster_12918/cluster_1988/cluster_3301/cluster_6426/cluster_4597/cluster_1514/cluster_5095/cluster_2386/cluster_2340/cluster_6220/cluster_4380/cluster_4778/cluster_17652/cluster_2274/cluster_7813/cluster_2578/cluster_4178/cluster_4554/cluster_14650/cluster_4497/cluster_5422/cluster_4316/cluster_21410/cluster_1361/cluster_629/cluster_527/cluster_5655	GO_BP
GO:0006412	translation	121	0.5427618834782807	1.9725833053123214	1.6007770503657524e-6	8.304452448381033e-5	6.067256191531278e-5	944	tags=60%, list=31%, signal=43%	cluster_7091/cluster_14549/cluster_13723/cluster_22110/cluster_602/cluster_15338/cluster_134/cluster_780/cluster_574/cluster_388/cluster_99/cluster_2463/cluster_885/cluster_663/cluster_1227/cluster_551/cluster_162/cluster_364/cluster_1776/cluster_592/cluster_1067/cluster_169/cluster_69/cluster_13722/cluster_177/cluster_119/cluster_15380/cluster_115/cluster_374/cluster_321/cluster_238/cluster_269/cluster_1277/cluster_151/cluster_391/cluster_95/cluster_415/cluster_524/cluster_646/cluster_519/cluster_586/cluster_1079/cluster_353/cluster_423/cluster_13725/cluster_432/cluster_7112/cluster_265/cluster_153/cluster_124/cluster_414/cluster_156/cluster_21620/cluster_416/cluster_125/cluster_433/cluster_121/cluster_1013/cluster_362/cluster_1401/cluster_411/cluster_21590/cluster_1512/cluster_786/cluster_13726/cluster_1055/cluster_11546/cluster_1286/cluster_1230/cluster_161/cluster_10263/cluster_131	GO_BP
GO:0043043	peptide biosynthetic process	121	0.5427618834782807	1.9725833053123214	1.6007770503657524e-6	8.304452448381033e-5	6.067256191531278e-5	944	tags=60%, list=31%, signal=43%	cluster_7091/cluster_14549/cluster_13723/cluster_22110/cluster_602/cluster_15338/cluster_134/cluster_780/cluster_574/cluster_388/cluster_99/cluster_2463/cluster_885/cluster_663/cluster_1227/cluster_551/cluster_162/cluster_364/cluster_1776/cluster_592/cluster_1067/cluster_169/cluster_69/cluster_13722/cluster_177/cluster_119/cluster_15380/cluster_115/cluster_374/cluster_321/cluster_238/cluster_269/cluster_1277/cluster_151/cluster_391/cluster_95/cluster_415/cluster_524/cluster_646/cluster_519/cluster_586/cluster_1079/cluster_353/cluster_423/cluster_13725/cluster_432/cluster_7112/cluster_265/cluster_153/cluster_124/cluster_414/cluster_156/cluster_21620/cluster_416/cluster_125/cluster_433/cluster_121/cluster_1013/cluster_362/cluster_1401/cluster_411/cluster_21590/cluster_1512/cluster_786/cluster_13726/cluster_1055/cluster_11546/cluster_1286/cluster_1230/cluster_161/cluster_10263/cluster_131	GO_BP
GO:0044271	cellular nitrogen compound biosynthetic process	482	0.3896469664182368	1.6324536331500183	1.6168670721413183e-6	8.304452448381033e-5	6.067256191531278e-5	805	tags=35%, list=27%, signal=31%	cluster_5916/cluster_2109/cluster_756/cluster_11301/cluster_13247/cluster_1087/cluster_7091/cluster_2526/cluster_6427/cluster_7813/cluster_14549/cluster_13723/cluster_1134/cluster_6849/cluster_14650/cluster_297/cluster_22110/cluster_602/cluster_440/cluster_15338/cluster_5422/cluster_3500/cluster_14052/cluster_134/cluster_11273/cluster_780/cluster_511/cluster_486/cluster_7136/cluster_21410/cluster_1418/cluster_574/cluster_388/cluster_510/cluster_99/cluster_253/cluster_215/cluster_2463/cluster_885/cluster_663/cluster_871/cluster_1227/cluster_551/cluster_5903/cluster_1400/cluster_4574/cluster_1213/cluster_940/cluster_162/cluster_143/cluster_629/cluster_1708/cluster_1199/cluster_527/cluster_183/cluster_364/cluster_8260/cluster_4151/cluster_1776/cluster_842/cluster_76/cluster_592/cluster_1067/cluster_169/cluster_69/cluster_21852/cluster_659/cluster_4122/cluster_1425/cluster_1099/cluster_13722/cluster_3/cluster_177/cluster_119/cluster_15380/cluster_1033/cluster_565/cluster_35/cluster_115/cluster_785/cluster_760/cluster_40/cluster_4499/cluster_374/cluster_321/cluster_1413/cluster_692/cluster_160/cluster_1355/cluster_758/cluster_5621/cluster_992/cluster_238/cluster_104/cluster_13019/cluster_734/cluster_738/cluster_269/cluster_1277/cluster_21779/cluster_5518/cluster_188/cluster_151/cluster_310/cluster_391/cluster_316/cluster_95/cluster_1740/cluster_415/cluster_524/cluster_646/cluster_220/cluster_519/cluster_1377/cluster_1731/cluster_650/cluster_1210/cluster_4187/cluster_586/cluster_1079/cluster_902/cluster_2925/cluster_353/cluster_5618/cluster_1624/cluster_572/cluster_15717/cluster_423/cluster_468/cluster_13725/cluster_2596/cluster_255/cluster_2058/cluster_432/cluster_1424/cluster_13368/cluster_7112/cluster_265/cluster_48/cluster_83/cluster_1250/cluster_153/cluster_1245/cluster_434/cluster_6106/cluster_124/cluster_7113/cluster_414/cluster_156/cluster_1010/cluster_1163/cluster_352/cluster_21620/cluster_416/cluster_859/cluster_125/cluster_5198/cluster_21120/cluster_1592/cluster_433/cluster_121/cluster_1013/cluster_362/cluster_2009/cluster_1575/cluster_1401/cluster_411/cluster_799/cluster_98	GO_BP
GO:0006518	peptide metabolic process	123	0.537053027960183	1.9571786034930256	4.30727745862986e-6	1.8772550923861807e-4	1.3715278223531925e-4	944	tags=59%, list=31%, signal=42%	cluster_7091/cluster_14549/cluster_13723/cluster_22110/cluster_602/cluster_15338/cluster_134/cluster_780/cluster_574/cluster_388/cluster_99/cluster_2463/cluster_885/cluster_663/cluster_1227/cluster_551/cluster_162/cluster_364/cluster_1776/cluster_592/cluster_1067/cluster_169/cluster_69/cluster_13722/cluster_177/cluster_119/cluster_15380/cluster_115/cluster_374/cluster_321/cluster_238/cluster_269/cluster_1277/cluster_151/cluster_391/cluster_95/cluster_415/cluster_524/cluster_646/cluster_519/cluster_586/cluster_1079/cluster_353/cluster_423/cluster_13725/cluster_432/cluster_7112/cluster_265/cluster_153/cluster_124/cluster_414/cluster_156/cluster_21620/cluster_416/cluster_125/cluster_433/cluster_121/cluster_1013/cluster_362/cluster_1401/cluster_411/cluster_21590/cluster_1512/cluster_786/cluster_13726/cluster_1055/cluster_11546/cluster_1286/cluster_1230/cluster_161/cluster_10263/cluster_131	GO_BP
GO:0043604	amide biosynthetic process	159	0.5034679818026119	1.899776269255512	5.991883891840199e-6	2.410580981101865e-4	1.761177208694731e-4	980	tags=57%, list=33%, signal=41%	cluster_756/cluster_1087/cluster_7091/cluster_14549/cluster_13723/cluster_1134/cluster_22110/cluster_602/cluster_15338/cluster_3500/cluster_134/cluster_780/cluster_574/cluster_388/cluster_99/cluster_2463/cluster_885/cluster_663/cluster_1227/cluster_551/cluster_940/cluster_162/cluster_364/cluster_1776/cluster_592/cluster_1067/cluster_169/cluster_69/cluster_4122/cluster_1425/cluster_13722/cluster_177/cluster_119/cluster_15380/cluster_115/cluster_4499/cluster_374/cluster_321/cluster_1413/cluster_238/cluster_269/cluster_1277/cluster_151/cluster_310/cluster_391/cluster_95/cluster_415/cluster_524/cluster_646/cluster_519/cluster_1377/cluster_586/cluster_1079/cluster_353/cluster_423/cluster_13725/cluster_432/cluster_13368/cluster_7112/cluster_265/cluster_153/cluster_124/cluster_414/cluster_156/cluster_21620/cluster_416/cluster_125/cluster_433/cluster_121/cluster_1013/cluster_362/cluster_1401/cluster_411/cluster_21590/cluster_1512/cluster_786/cluster_480/cluster_13726/cluster_1055/cluster_11546/cluster_1286/cluster_1230/cluster_1327/cluster_161/cluster_10263/cluster_131/cluster_278/cluster_2873/cluster_14874/cluster_5050/cluster_373	GO_BP
GO:0044272	sulfur compound biosynthetic process	59	0.6499372910534171	2.11619144314698	7.305754957856082e-6	2.7292213163990935e-4	1.9939767290990664e-4	395	tags=47%, list=13%, signal=42%	cluster_756/cluster_1087/cluster_579/cluster_2526/cluster_6016/cluster_11143/cluster_596/cluster_1629/cluster_1134/cluster_1091/cluster_5535/cluster_13176/cluster_273/cluster_4574/cluster_940/cluster_1199/cluster_1225/cluster_4122/cluster_1425/cluster_1017/cluster_697/cluster_760/cluster_40/cluster_4499/cluster_1140/cluster_1413/cluster_1355/cluster_758	GO_BP
GO:0044275	cellular carbohydrate catabolic process	22	-0.7144915625777547	-2.070398820789785	8.491075328715032e-5	0.002885045960468094	0.002107822649994804	154	tags=41%, list=5%, signal=39%	cluster_3789/cluster_1461/cluster_1547/cluster_3821/cluster_21264/cluster_1471/cluster_4222/cluster_1415/cluster_475	GO_BP
GO:0043603	amide metabolic process	178	0.4622765394531221	1.7669662120858602	8.826144429730306e-5	0.002885045960468094	0.002107822649994804	951	tags=54%, list=32%, signal=39%	cluster_756/cluster_1087/cluster_7091/cluster_14549/cluster_13723/cluster_1134/cluster_22110/cluster_322/cluster_602/cluster_1256/cluster_15338/cluster_3500/cluster_134/cluster_839/cluster_780/cluster_578/cluster_574/cluster_388/cluster_99/cluster_2463/cluster_885/cluster_663/cluster_1227/cluster_3882/cluster_551/cluster_940/cluster_162/cluster_364/cluster_1776/cluster_592/cluster_1067/cluster_169/cluster_69/cluster_4122/cluster_1425/cluster_13722/cluster_177/cluster_119/cluster_15380/cluster_115/cluster_4499/cluster_374/cluster_321/cluster_1413/cluster_238/cluster_269/cluster_1277/cluster_151/cluster_310/cluster_391/cluster_95/cluster_415/cluster_524/cluster_646/cluster_519/cluster_1377/cluster_586/cluster_1079/cluster_353/cluster_15717/cluster_423/cluster_13725/cluster_432/cluster_13368/cluster_7112/cluster_265/cluster_1474/cluster_153/cluster_124/cluster_414/cluster_156/cluster_21620/cluster_416/cluster_125/cluster_433/cluster_121/cluster_1013/cluster_362/cluster_1401/cluster_411/cluster_21590/cluster_1512/cluster_786/cluster_480/cluster_349/cluster_13726/cluster_1055/cluster_11546/cluster_1286/cluster_1230/cluster_1327/cluster_161/cluster_10263/cluster_131/cluster_278/cluster_2873	GO_BP
GO:0009636	response to toxic substance	34	-0.6306624832166453	-2.02567999418248	2.2266652307366085e-4	0.0068502700922073315	0.005004826493853802	232	tags=44%, list=8%, signal=41%	cluster_2094/cluster_22018/cluster_1978/cluster_2001/cluster_6907/cluster_848/cluster_1016/cluster_793/cluster_4466/cluster_3675/cluster_1585/cluster_4226/cluster_4143/cluster_1581/cluster_13389	GO_BP
GO:0006189	'de novo' IMP biosynthetic process	14	0.813349932590049	1.975955291362012	2.365417644075442e-4	0.006872852376952535	0.005021325174265413	419	tags=86%, list=14%, signal=74%	cluster_297/cluster_440/cluster_511/cluster_510/cluster_253/cluster_871/cluster_1400/cluster_4151/cluster_842/cluster_659/cluster_160/cluster_104	GO_BP
GO:0046040	IMP metabolic process	16	0.8000486096936834	2.002256517763107	2.759264298342924e-4	0.0072154761401667464	0.005271647054202535	419	tags=81%, list=14%, signal=70%	cluster_297/cluster_440/cluster_511/cluster_486/cluster_510/cluster_253/cluster_871/cluster_1400/cluster_4151/cluster_842/cluster_659/cluster_160/cluster_104	GO_BP
GO:0090407	organophosphate biosynthetic process	166	0.444017416330987	1.6830828505240856	2.747418809688484e-4	0.0072154761401667464	0.005271647054202535	369	tags=22%, list=12%, signal=20%	cluster_5916/cluster_13247/cluster_20984/cluster_2526/cluster_297/cluster_440/cluster_14052/cluster_11273/cluster_511/cluster_486/cluster_510/cluster_253/cluster_871/cluster_1400/cluster_4574/cluster_143/cluster_1199/cluster_597/cluster_183/cluster_4346/cluster_8260/cluster_4151/cluster_842/cluster_76/cluster_21852/cluster_659/cluster_4122/cluster_565/cluster_35/cluster_785/cluster_760/cluster_40/cluster_1413/cluster_812/cluster_160/cluster_1355	GO_BP
GO:0006766	vitamin metabolic process	44	0.6214491923168751	1.9220111500150658	4.449719918134181e-4	0.010118276161670332	0.007392440870859075	395	tags=41%, list=13%, signal=36%	cluster_756/cluster_11301/cluster_1087/cluster_2526/cluster_1134/cluster_215/cluster_871/cluster_5903/cluster_4574/cluster_1213/cluster_940/cluster_1199/cluster_1425/cluster_760/cluster_40/cluster_4499/cluster_1355/cluster_758	GO_BP
GO:0006767	water-soluble vitamin metabolic process	44	0.6214491923168751	1.9220111500150658	4.449719918134181e-4	0.010118276161670332	0.007392440870859075	395	tags=41%, list=13%, signal=36%	cluster_756/cluster_11301/cluster_1087/cluster_2526/cluster_1134/cluster_215/cluster_871/cluster_5903/cluster_4574/cluster_1213/cluster_940/cluster_1199/cluster_1425/cluster_760/cluster_40/cluster_4499/cluster_1355/cluster_758	GO_BP
GO:0006790	sulfur compound metabolic process	73	0.5375434107841851	1.8069605300387763	4.4408769814851726e-4	0.010118276161670332	0.007392440870859075	395	tags=40%, list=13%, signal=35%	cluster_756/cluster_1087/cluster_579/cluster_2526/cluster_6016/cluster_11143/cluster_596/cluster_1629/cluster_1134/cluster_1091/cluster_5535/cluster_13176/cluster_3882/cluster_273/cluster_4574/cluster_940/cluster_1199/cluster_1225/cluster_4122/cluster_1425/cluster_1017/cluster_697/cluster_760/cluster_40/cluster_4499/cluster_1140/cluster_1413/cluster_1355/cluster_758	GO_BP
GO:0009167	purine ribonucleoside monophosphate metabolic process	73	0.5352921360620363	1.7993928350701738	4.867192475830777e-4	0.010606423603581236	0.007749082757572687	368	tags=32%, list=12%, signal=28%	cluster_5916/cluster_13247/cluster_297/cluster_440/cluster_11273/cluster_511/cluster_486/cluster_510/cluster_253/cluster_871/cluster_1400/cluster_143/cluster_183/cluster_8260/cluster_135/cluster_4151/cluster_842/cluster_76/cluster_21852/cluster_659/cluster_113/cluster_785/cluster_160	GO_BP
GO:0006188	IMP biosynthetic process	15	0.7938325359009872	1.9586939497552684	5.733871153162636e-4	0.011533902358092533	0.008426701330356424	419	tags=80%, list=14%, signal=69%	cluster_297/cluster_440/cluster_511/cluster_510/cluster_253/cluster_871/cluster_1400/cluster_4151/cluster_842/cluster_659/cluster_160/cluster_104	GO_BP
GO:0016999	antibiotic metabolic process	44	-0.5587871441031368	-1.899230455479217	5.657123859593935e-4	0.011533902358092533	0.008426701330356424	206	tags=36%, list=7%, signal=34%	cluster_2264/cluster_1848/cluster_22076/cluster_2482/cluster_793/cluster_701/cluster_15/cluster_1780/cluster_710/cluster_20957/cluster_2378/cluster_547/cluster_1686/cluster_2778/cluster_1810/cluster_13389	GO_BP
GO:0019538	protein metabolic process	277	0.3913818325478134	1.569990442520703	6.091595837226688e-4	0.011799646751368733	0.008620854927537185	530	tags=25%, list=18%, signal=23%	cluster_1988/cluster_3301/cluster_6426/cluster_4597/cluster_1514/cluster_21963/cluster_7091/cluster_5635/cluster_539/cluster_4380/cluster_17652/cluster_14549/cluster_6016/cluster_13723/cluster_2578/cluster_14650/cluster_22110/cluster_322/cluster_602/cluster_4497/cluster_15338/cluster_134/cluster_780/cluster_21410/cluster_574/cluster_388/cluster_99/cluster_2463/cluster_885/cluster_663/cluster_1227/cluster_551/cluster_3969/cluster_162/cluster_1610/cluster_364/cluster_1776/cluster_592/cluster_1067/cluster_169/cluster_69/cluster_1941/cluster_1326/cluster_13722/cluster_2339/cluster_177/cluster_119/cluster_15380/cluster_1533/cluster_3446/cluster_115/cluster_374/cluster_321/cluster_2019/cluster_238/cluster_1024/cluster_269/cluster_403/cluster_2321/cluster_1277/cluster_6863/cluster_151/cluster_558/cluster_318/cluster_391/cluster_1444/cluster_95/cluster_415/cluster_524	GO_BP
GO:0009110	vitamin biosynthetic process	41	0.6277092543631813	1.9154323598634166	6.797015576895835e-4	0.011849463822388407	0.008657251418993645	395	tags=44%, list=13%, signal=39%	cluster_756/cluster_11301/cluster_1087/cluster_2526/cluster_1134/cluster_215/cluster_871/cluster_5903/cluster_4574/cluster_1213/cluster_940/cluster_1199/cluster_1425/cluster_760/cluster_40/cluster_4499/cluster_1355/cluster_758	GO_BP
GO:0042364	water-soluble vitamin biosynthetic process	41	0.6277092543631813	1.9154323598634166	6.797015576895835e-4	0.011849463822388407	0.008657251418993645	395	tags=44%, list=13%, signal=39%	cluster_756/cluster_11301/cluster_1087/cluster_2526/cluster_1134/cluster_215/cluster_871/cluster_5903/cluster_4574/cluster_1213/cluster_940/cluster_1199/cluster_1425/cluster_760/cluster_40/cluster_4499/cluster_1355/cluster_758	GO_BP
GO:0044248	cellular catabolic process	131	-0.3997145856774691	-1.6373353026859052	6.344921576265662e-4	0.011849463822388407	0.008657251418993645	378	tags=27%, list=13%, signal=25%	cluster_3818/cluster_581/cluster_2197/cluster_118/cluster_5483/cluster_359/cluster_2205/cluster_65/cluster_1229/cluster_350/cluster_328/cluster_2482/cluster_793/cluster_10208/cluster_1780/cluster_3789/cluster_20957/cluster_337/cluster_2378/cluster_1419/cluster_1461/cluster_675/cluster_1686/cluster_2778/cluster_1911/cluster_1810/cluster_1547/cluster_21400/cluster_3821/cluster_21264/cluster_2172/cluster_1471/cluster_4222/cluster_1415/cluster_475/cluster_13389	GO_BP
GO:0009126	purine nucleoside monophosphate metabolic process	74	0.5298700581998431	1.7858151838973944	7.341008117566679e-4	0.012384991114475396	0.00904850915679696	368	tags=31%, list=12%, signal=28%	cluster_5916/cluster_13247/cluster_297/cluster_440/cluster_11273/cluster_511/cluster_486/cluster_510/cluster_253/cluster_871/cluster_1400/cluster_143/cluster_183/cluster_8260/cluster_135/cluster_4151/cluster_842/cluster_76/cluster_21852/cluster_659/cluster_113/cluster_785/cluster_160	GO_BP
