ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	set_annotation
GO:0016787	hydrolase activity	436	0.3930385436152454	1.430478214141225	0.0018260328250064217	0.015310582917361537	0.010276055169064479	300	tags=12%, list=10%, signal=13%	cluster_1988/cluster_2534/cluster_11301/cluster_2868/cluster_17652/cluster_3744/cluster_4380/cluster_2/cluster_7849/cluster_539/cluster_2578/cluster_1256/cluster_2867/cluster_356/cluster_5635/cluster_3095/cluster_839/cluster_1070/cluster_612/cluster_578/cluster_6426/cluster_2587/cluster_20607/cluster_1361/cluster_1363/cluster_5617/cluster_1034/cluster_4497/cluster_1620/cluster_705/cluster_1400/cluster_253/cluster_3367/cluster_10263/cluster_1405/cluster_11273/cluster_1502/cluster_980/cluster_4151/cluster_4511/cluster_821/cluster_2639/cluster_6120/cluster_1533/cluster_4847/cluster_143/cluster_317/cluster_66/cluster_1374/cluster_6953/cluster_1610/cluster_21852/cluster_758/cluster_13186	GO_MF
GO:0005215	transporter activity	184	0.46257953285776676	1.5738718098935853	0.00207494202367875	0.01675323559859139	0.011244325196543715	439	tags=24%, list=15%, signal=22%	cluster_2534/cluster_2868/cluster_6251/cluster_6880/cluster_3744/cluster_2/cluster_993/cluster_356/cluster_9247/cluster_763/cluster_5617/cluster_1813/cluster_1034/cluster_1866/cluster_4354/cluster_1366/cluster_705/cluster_335/cluster_3367/cluster_1405/cluster_1502/cluster_4511/cluster_7850/cluster_532/cluster_1082/cluster_327/cluster_6317/cluster_11335/cluster_143/cluster_10128/cluster_1270/cluster_399/cluster_498/cluster_1778/cluster_1257/cluster_8740/cluster_2790/cluster_1301/cluster_2714/cluster_2310/cluster_1101/cluster_4685/cluster_656/cluster_455/cluster_11964	GO_MF
GO:0046872	metal ion binding	381	0.3958971830130783	1.4302932319658779	0.0024202420242024204	0.018843312902718845	0.012647129374591596	492	tags=21%, list=16%, signal=20%	cluster_1988/cluster_2534/cluster_11301/cluster_2868/cluster_21984/cluster_4922/cluster_4380/cluster_505/cluster_1087/cluster_7849/cluster_539/cluster_2578/cluster_1256/cluster_5635/cluster_322/cluster_756/cluster_1070/cluster_578/cluster_1708/cluster_5348/cluster_20607/cluster_1363/cluster_1252/cluster_1620/cluster_3367/cluster_297/cluster_4574/cluster_1225/cluster_1293/cluster_14084/cluster_510/cluster_5535/cluster_4735/cluster_821/cluster_6850/cluster_2639/cluster_8260/cluster_6849/cluster_1199/cluster_486/cluster_4847/cluster_10128/cluster_6437/cluster_2463/cluster_6449/cluster_692/cluster_835/cluster_4009/cluster_1355/cluster_13186/cluster_657/cluster_917/cluster_659/cluster_13597/cluster_2063/cluster_403/cluster_2005/cluster_2714/cluster_11546/cluster_1067/cluster_35/cluster_14052/cluster_13722/cluster_1601/cluster_11964/cluster_273/cluster_11184/cluster_424/cluster_117/cluster_4839/cluster_4621/cluster_1245/cluster_2046/cluster_1776/cluster_2526/cluster_4122/cluster_1413/cluster_842/cluster_945/cluster_199	GO_MF
GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	11	-0.7881169991526792	-1.815931511738012	0.002912987310722362	0.019243370719317424	0.012915637518035353	65	tags=36%, list=2%, signal=36%	cluster_1766/cluster_1103/cluster_3937/cluster_6456	GO_MF
GO:0019829	ATPase-coupled monoatomic cation transmembrane transporter activity	18	0.7671813036438688	1.80958534220672	0.0028342780926975657	0.019243370719317424	0.012915637518035353	439	tags=33%, list=15%, signal=29%	cluster_2534/cluster_2868/cluster_3367/cluster_143/cluster_2714/cluster_11964	GO_MF
GO:0022853	active monoatomic ion transmembrane transporter activity	18	0.7671813036438688	1.80958534220672	0.0028342780926975657	0.019243370719317424	0.012915637518035353	439	tags=33%, list=15%, signal=29%	cluster_2534/cluster_2868/cluster_3367/cluster_143/cluster_2714/cluster_11964	GO_MF
GO:0042625	ATPase-coupled ion transmembrane transporter activity	18	0.7671813036438688	1.80958534220672	0.0028342780926975657	0.019243370719317424	0.012915637518035353	439	tags=33%, list=15%, signal=29%	cluster_2534/cluster_2868/cluster_3367/cluster_143/cluster_2714/cluster_11964	GO_MF
GO:0016773	phosphotransferase activity, alcohol group as acceptor	76	-0.47220207448701973	-1.6706637866768486	0.002613873128470184	0.019243370719317424	0.012915637518035353	426	tags=25%, list=14%, signal=22%	cluster_1904/cluster_564/cluster_668/cluster_1206/cluster_759/cluster_3789/cluster_2308/cluster_648/cluster_239/cluster_2100/cluster_1967/cluster_1766/cluster_1103/cluster_1471/cluster_21264/cluster_3937/cluster_1415/cluster_2007/cluster_6456	GO_MF
GO:0016814	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines	12	0.8292037571607948	1.8024285010182033	0.0031686453877808737	0.020316608662830308	0.013635966219861965	205	tags=33%, list=7%, signal=31%	cluster_11301/cluster_1400/cluster_4151/cluster_821	GO_MF
GO:0070011	peptidase activity	57	0.5851548476949532	1.6960790500942506	0.004634994206257242	0.028869392484687964	0.01937636675698516	115	tags=12%, list=4%, signal=12%	cluster_1988/cluster_4380/cluster_539/cluster_2578/cluster_5635/cluster_6426/cluster_4497	GO_MF
GO:0008324	monoatomic cation transmembrane transporter activity	60	0.5769421735059722	1.6872716731528918	0.004902667627974045	0.029688376191620604	0.019926046792058255	439	tags=22%, list=15%, signal=19%	cluster_2534/cluster_2868/cluster_993/cluster_763/cluster_3367/cluster_1405/cluster_4511/cluster_143/cluster_10128/cluster_1301/cluster_2714/cluster_4685/cluster_11964	GO_MF
GO:0043169	cation binding	386	0.3816710879220706	1.3800149107225081	0.005926901547579849	0.034920663172227216	0.02343781835316071	492	tags=21%, list=16%, signal=20%	cluster_1988/cluster_2534/cluster_11301/cluster_2868/cluster_21984/cluster_4922/cluster_4380/cluster_505/cluster_1087/cluster_7849/cluster_539/cluster_2578/cluster_1256/cluster_5635/cluster_322/cluster_756/cluster_1070/cluster_578/cluster_1708/cluster_5348/cluster_20607/cluster_1363/cluster_1252/cluster_1620/cluster_3367/cluster_297/cluster_4574/cluster_1225/cluster_1293/cluster_14084/cluster_510/cluster_5535/cluster_4735/cluster_821/cluster_6850/cluster_2639/cluster_8260/cluster_6849/cluster_1199/cluster_486/cluster_4847/cluster_10128/cluster_6437/cluster_2463/cluster_6449/cluster_692/cluster_835/cluster_4009/cluster_1355/cluster_13186/cluster_657/cluster_917/cluster_659/cluster_13597/cluster_2063/cluster_403/cluster_2005/cluster_2714/cluster_11546/cluster_1067/cluster_35/cluster_14052/cluster_13722/cluster_1601/cluster_11964/cluster_273/cluster_11184/cluster_424/cluster_117/cluster_4839/cluster_4621/cluster_1245/cluster_2046/cluster_1776/cluster_2526/cluster_4122/cluster_1413/cluster_842/cluster_945/cluster_199	GO_MF
GO:0005507	copper ion binding	12	0.8023114406013634	1.743973052153512	0.006400276768725134	0.036717377252159976	0.02464372495437101	3	tags=8%, list=0%, signal=8%	cluster_2534	GO_MF
GO:0016874	ligase activity	98	0.5084023291322247	1.6007416696129493	0.006587792417316483	0.036824070435256234	0.024715334575087483	484	tags=32%, list=16%, signal=27%	cluster_1087/cluster_940/cluster_1708/cluster_2752/cluster_511/cluster_419/cluster_3882/cluster_253/cluster_297/cluster_11273/cluster_871/cluster_486/cluster_2463/cluster_663/cluster_1227/cluster_21852/cluster_659/cluster_1691/cluster_11546/cluster_35/cluster_592/cluster_13722/cluster_2032/cluster_785/cluster_4839/cluster_715/cluster_310/cluster_1776/cluster_4122/cluster_1413/cluster_842	GO_MF
GO:0033293	monocarboxylic acid binding	11	-0.763305752529873	-1.7587629382441052	0.007266760431317393	0.03926756091932025	0.026355340259707944	539	tags=55%, list=18%, signal=45%	cluster_861/cluster_203/cluster_4466/cluster_3675/cluster_4226/cluster_1585	GO_MF
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	10	-0.7662782302247994	-1.7251457534861043	0.0073851834756519736	0.03926756091932025	0.026355340259707944	209	tags=70%, list=7%, signal=65%	cluster_3461/cluster_21090/cluster_5040/cluster_20724/cluster_10036/cluster_26/cluster_1547	GO_MF
GO:1901566	organonitrogen compound biosynthetic process	457	0.4609523860793172	1.6825322198434285	2.39709081564867e-7	1.2249134067964705e-4	9.7902235418072e-5	676	tags=36%, list=23%, signal=33%	cluster_11604/cluster_11301/cluster_4922/cluster_2896/cluster_1087/cluster_1629/cluster_579/cluster_539/cluster_15338/cluster_596/cluster_14549/cluster_1134/cluster_756/cluster_940/cluster_885/cluster_1708/cluster_2752/cluster_5348/cluster_1425/cluster_1870/cluster_440/cluster_13247/cluster_1252/cluster_40/cluster_511/cluster_1400/cluster_2073/cluster_253/cluster_2008/cluster_297/cluster_99/cluster_760/cluster_4574/cluster_10263/cluster_151/cluster_11273/cluster_1225/cluster_1293/cluster_4151/cluster_510/cluster_871/cluster_177/cluster_780/cluster_5535/cluster_821/cluster_6850/cluster_1731/cluster_8260/cluster_1199/cluster_1277/cluster_241/cluster_486/cluster_353/cluster_143/cluster_6437/cluster_2463/cluster_692/cluster_663/cluster_965/cluster_1227/cluster_4009/cluster_1355/cluster_1374/cluster_11143/cluster_5621/cluster_161/cluster_432/cluster_21852/cluster_758/cluster_4615/cluster_657/cluster_917/cluster_659/cluster_2596/cluster_1213/cluster_1004/cluster_153/cluster_119/cluster_602/cluster_104/cluster_238/cluster_160/cluster_321/cluster_188/cluster_730/cluster_955/cluster_1691/cluster_95/cluster_115/cluster_11546/cluster_1067/cluster_373/cluster_35/cluster_7324/cluster_1017/cluster_592/cluster_1319/cluster_13722/cluster_273/cluster_362/cluster_785/cluster_5903/cluster_4839/cluster_2244/cluster_1245/cluster_310/cluster_1776/cluster_2526/cluster_604/cluster_4122/cluster_1413/cluster_842/cluster_734/cluster_574/cluster_183/cluster_896/cluster_735/cluster_352/cluster_1558/cluster_215/cluster_2058/cluster_6905/cluster_134/cluster_717/cluster_697/cluster_1230/cluster_374/cluster_2009/cluster_269/cluster_48/cluster_59/cluster_560/cluster_433/cluster_21120/cluster_1645/cluster_13725/cluster_1617/cluster_1332/cluster_13723/cluster_1061/cluster_1296/cluster_1280/cluster_548/cluster_375/cluster_4467/cluster_9299/cluster_1398/cluster_1258/cluster_3596/cluster_298/cluster_551/cluster_391/cluster_3500/cluster_1010/cluster_249/cluster_102/cluster_959/cluster_156/cluster_19/cluster_9423/cluster_1512/cluster_7932/cluster_15418/cluster_1365	GO_BP
GO:0030001	metal ion transport	46	0.7245960535439242	2.0225996825811037	1.3940815612079814e-5	0.002890193583649734	0.0023100115572275144	146	tags=17%, list=5%, signal=17%	cluster_2534/cluster_2868/cluster_1949/cluster_21984/cluster_505/cluster_993/cluster_763/cluster_3367	GO_BP
GO:0006812	monoatomic cation transport	91	0.6135330190878132	1.911805264604745	2.262382452954782e-5	0.002890193583649734	0.0023100115572275144	460	tags=25%, list=15%, signal=22%	cluster_2534/cluster_2868/cluster_1949/cluster_21984/cluster_3744/cluster_505/cluster_993/cluster_763/cluster_335/cluster_3367/cluster_1405/cluster_1502/cluster_4511/cluster_6317/cluster_143/cluster_10128/cluster_1301/cluster_2714/cluster_1101/cluster_4685/cluster_656/cluster_11964/cluster_1787	GO_BP
GO:0006811	monoatomic ion transport	160	0.5507540393438111	1.8423693045899991	1.730825455748467e-5	0.002890193583649734	0.0023100115572275144	460	tags=25%, list=15%, signal=22%	cluster_2534/cluster_2868/cluster_6251/cluster_687/cluster_1949/cluster_6880/cluster_21984/cluster_3744/cluster_505/cluster_2/cluster_993/cluster_356/cluster_763/cluster_1034/cluster_1866/cluster_376/cluster_705/cluster_335/cluster_3367/cluster_1405/cluster_1502/cluster_4511/cluster_532/cluster_1082/cluster_6317/cluster_143/cluster_10128/cluster_498/cluster_1257/cluster_8740/cluster_1301/cluster_4088/cluster_2714/cluster_1101/cluster_4685/cluster_656/cluster_455/cluster_11964/cluster_3891/cluster_1787	GO_BP
GO:0044272	sulfur compound biosynthetic process	56	0.676235065966534	1.9530470985917876	5.2753968738266764e-5	0.004013809364821407	0.0032080709311993107	481	tags=48%, list=16%, signal=41%	cluster_2896/cluster_1087/cluster_1629/cluster_579/cluster_6016/cluster_596/cluster_1134/cluster_756/cluster_940/cluster_1425/cluster_1140/cluster_40/cluster_760/cluster_4574/cluster_1225/cluster_1831/cluster_5535/cluster_1199/cluster_1355/cluster_11143/cluster_758/cluster_1017/cluster_273/cluster_310/cluster_2526/cluster_4122/cluster_1413	GO_BP
GO:0006810	transport	239	0.4859261990835416	1.6978182138805775	7.069331562307761e-5	0.004013809364821407	0.0032080709311993107	460	tags=25%, list=15%, signal=23%	cluster_2534/cluster_2868/cluster_6251/cluster_687/cluster_1949/cluster_6880/cluster_21984/cluster_3744/cluster_505/cluster_2/cluster_993/cluster_356/cluster_9247/cluster_763/cluster_5617/cluster_1813/cluster_1034/cluster_1866/cluster_376/cluster_4354/cluster_1366/cluster_705/cluster_335/cluster_3367/cluster_1405/cluster_1420/cluster_1502/cluster_4511/cluster_7850/cluster_532/cluster_1082/cluster_1731/cluster_894/cluster_327/cluster_6317/cluster_11335/cluster_143/cluster_10128/cluster_1270/cluster_399/cluster_498/cluster_724/cluster_1778/cluster_1257/cluster_2596/cluster_8740/cluster_2790/cluster_1301/cluster_4088/cluster_2714/cluster_2310/cluster_1101/cluster_4685/cluster_656/cluster_858/cluster_455/cluster_11964/cluster_3891/cluster_1787	GO_BP
GO:0051179	localization	239	0.4859261990835416	1.6978182138805775	7.069331562307761e-5	0.004013809364821407	0.0032080709311993107	460	tags=25%, list=15%, signal=23%	cluster_2534/cluster_2868/cluster_6251/cluster_687/cluster_1949/cluster_6880/cluster_21984/cluster_3744/cluster_505/cluster_2/cluster_993/cluster_356/cluster_9247/cluster_763/cluster_5617/cluster_1813/cluster_1034/cluster_1866/cluster_376/cluster_4354/cluster_1366/cluster_705/cluster_335/cluster_3367/cluster_1405/cluster_1420/cluster_1502/cluster_4511/cluster_7850/cluster_532/cluster_1082/cluster_1731/cluster_894/cluster_327/cluster_6317/cluster_11335/cluster_143/cluster_10128/cluster_1270/cluster_399/cluster_498/cluster_724/cluster_1778/cluster_1257/cluster_2596/cluster_8740/cluster_2790/cluster_1301/cluster_4088/cluster_2714/cluster_2310/cluster_1101/cluster_4685/cluster_656/cluster_858/cluster_455/cluster_11964/cluster_3891/cluster_1787	GO_BP
GO:0051234	establishment of localization	239	0.4859261990835416	1.6978182138805775	7.069331562307761e-5	0.004013809364821407	0.0032080709311993107	460	tags=25%, list=15%, signal=23%	cluster_2534/cluster_2868/cluster_6251/cluster_687/cluster_1949/cluster_6880/cluster_21984/cluster_3744/cluster_505/cluster_2/cluster_993/cluster_356/cluster_9247/cluster_763/cluster_5617/cluster_1813/cluster_1034/cluster_1866/cluster_376/cluster_4354/cluster_1366/cluster_705/cluster_335/cluster_3367/cluster_1405/cluster_1420/cluster_1502/cluster_4511/cluster_7850/cluster_532/cluster_1082/cluster_1731/cluster_894/cluster_327/cluster_6317/cluster_11335/cluster_143/cluster_10128/cluster_1270/cluster_399/cluster_498/cluster_724/cluster_1778/cluster_1257/cluster_2596/cluster_8740/cluster_2790/cluster_1301/cluster_4088/cluster_2714/cluster_2310/cluster_1101/cluster_4685/cluster_656/cluster_858/cluster_455/cluster_11964/cluster_3891/cluster_1787	GO_BP
