virus_OG	read_count_sum	RPK_sum	virus_eggnog_cat	virus_eggnog_desc	LIBID	feature_class
4QBX7|Virus	13	48.148148148148145	S	Pfam:Holin_SPP1	MHS413	virus_OG
4QBXB|Virus	4	7.575757575757575	S	Phage minor structural protein GP20	MHS413	virus_OG
4QC87|Virus	26	39.691305579156044	S	N-methyltransferase activity	MHS413	virus_OG
4QCCB|Virus	16	34.40860215053763	S	Pfam:Peptidase_M78	MHS413	virus_OG
4QCN3|Virus	63	69.84840254802232	S	NA	MHS413	virus_OG
4QD4X|Virus	53	131.72043010752688	S	NA	MHS413	virus_OG
4QD7J|Virus	3	4.310344827586207	S	NA	MHS413	virus_OG
4QDCQ|Virus	5	10.416666666666668	S	Domain of unknown function (DUF1768)	MHS413	virus_OG
4QDF9|Virus	5	9.633911368015413	S	Protein of unknown function (DUF1071)	MHS413	virus_OG
4QDK2|Virus	17	23.035230352303522	S	NA	MHS413	virus_OG
4QDU7|Virus	23	65.08156689352234	S	Staphylococcal nuclease homologue	MHS413	virus_OG
4QDY5|Virus	1	4.065040650406504	S	NA	MHS413	virus_OG
4QE0Y|Virus	140	228.75816993464053	S	Pfam:Gamma_PGA_hydro	MHS413	virus_OG
4QE7B|Virus	1082	601.8243676584277	S	metallocarboxypeptidase activity	MHS413	virus_OG
4QEGS|Virus	6	6.688963210702341	S	nicotinate-nucleotide diphosphorylase (carboxylating) activity	MHS413	virus_OG
4QEH2|Virus	8	18.264840182648403	S	NA	MHS413	virus_OG
4QEIG|Virus	27	36.554903724004056	S	NA	MHS413	virus_OG
4QEQ6|Virus	2	7.168458781362006	S	NA	MHS413	virus_OG
4QF04|Virus	4	11.799410029498524	S	NA	MHS413	virus_OG
4QF1I|Virus	37	39.029535864978904	S	Pentapeptide repeats (8 copies)	MHS413	virus_OG
4QF38|Virus	47	50.865800865800864	S	RNA ligase (ATP) activity	MHS413	virus_OG
4QF8X|Virus	10	51.28205128205128	S	NA	MHS413	virus_OG
4QFB2|Virus	2	10.416666666666666	S	NA	MHS413	virus_OG
4QFF8|Virus	23	65.72876484380909	S	NA	MHS413	virus_OG
4QFIF|Virus	9	37.35124307764817	S	NA	MHS413	virus_OG
4QFMT|Virus	56	70.97591888466413	S	NA	MHS413	virus_OG
4QFRX|Virus	38	14.36130007558579	S	NA	MHS413	virus_OG
4QFVV|Virus	44	66.66666666666666	S	Pfam:HNHc_6	MHS413	virus_OG
4QFWR|Virus	5	15.15151515151515	S	NA	MHS413	virus_OG
4QFXF|Virus	36	98.36065573770492	L	Helix-turn-helix domain	MHS413	virus_OG
4QG2D|Virus	57	66.17771774978799	S	NA	MHS413	virus_OG
4QGWR|Virus	123	231.63841807909603	S	Phage terminase large subunit	MHS413	virus_OG
4QHAU|Virus	25	69.44444444444444	S	NA	MHS413	virus_OG
4QHGR|Virus	3	5.291005291005291	S	NA	MHS413	virus_OG
4QHN9|Virus	21	32.11009174311926	S	NA	MHS413	virus_OG
