quorum_AgrD	TIGR04223.1	UniRef90_A0A2V3ZMW1	-	7.7e-15	41.0	0.0	8.7e-15	40.8	0.0	1.1	1	0	0	1	1	1	1	JCVI: cyclic lactone autoinducer peptide
quorum_AgrD	TIGR04223.1	UniRef90_Q8VT12	-	1.4e-16	46.5	0.0	1.6e-16	46.4	0.0	1.1	1	0	0	1	1	1	1	JCVI: cyclic lactone autoinducer peptide
quorum_AgrD	TIGR04223.1	UniRef90_Q8VSY5	-	2.1e-15	42.8	0.0	2.3e-15	42.7	0.0	1.1	1	0	0	1	1	1	1	JCVI: cyclic lactone autoinducer peptide
quorum_AgrD	TIGR04223.1	DP_00389235	-	0.0025	4.3	8.5	0.00022	7.7	1.4	2.7	2	0	0	2	2	2	1	JCVI: cyclic lactone autoinducer peptide
quorum_AgrD	TIGR04223.1	UniRef90_Q8VSY8	-	1.9e-12	33.4	0.0	2e-12	33.3	0.0	1.0	1	0	0	1	1	1	1	JCVI: cyclic lactone autoinducer peptide
quorum_AgrD	TIGR04223.1	MET_02002642	-	0.0018	4.8	7.7	0.00021	7.8	3.3	1.7	2	0	0	2	2	2	1	JCVI: cyclic lactone autoinducer peptide
quorum_AgrD	TIGR04223.1	UniRef90_E7MLK1	-	4.8e-06	13.0	0.0	1e-05	12.0	0.0	1.5	1	0	0	1	1	1	1	JCVI: cyclic lactone autoinducer peptide
quorum_AgrD	TIGR04223.1	genome_00651299	-	1	-13.8	25.8	0.015	1.9	0.2	3.7	4	0	0	4	4	4	0	JCVI: cyclic lactone autoinducer peptide
quorum_AgrD	TIGR04223.1	DP_02113578	-	1	-40.2	59.5	0.003	4.0	1.4	6.0	7	0	0	7	7	7	0	JCVI: cyclic lactone autoinducer peptide
quorum_AgrD	TIGR04223.1	DP_07343328	-	6.1e-06	12.7	0.2	9.9e-06	12.0	0.2	1.3	1	0	0	1	1	1	1	JCVI: cyclic lactone autoinducer peptide
quorum_AgrD	TIGR04223.1	UniRef90_A8E0G2	-	2.2e-11	30.0	0.1	3.1e-11	29.5	0.1	1.3	1	0	0	1	1	1	1	JCVI: cyclic lactone autoinducer peptide
quorum_AgrD	TIGR04223.1	MET_02708128	-	0.00012	8.5	6.5	1.5e-05	11.4	1.1	2.2	3	0	0	3	3	3	1	JCVI: cyclic lactone autoinducer peptide
quorum_AgrD	TIGR04223.1	UniRef90_A0A2K4FCU9	-	2.5e-10	26.6	0.0	2.8e-10	26.5	0.0	1.1	1	0	0	1	1	1	1	JCVI: cyclic lactone autoinducer peptide
